flightNumber,callSign,entryTime,speed_in,wtCat,route,nodeOri,tOri,nodeDest,tDest,travelTime,linkType,timeOnPMSRing
24,9C6522_341f35c4.csv_1,1349.4391007905379,161.0211111111111,2,12 13 14 20 21,12,1349.4391007905379,13,1622.1361255308157,272.69702474027787,normal,0.0
24,9C6522_341f35c4.csv_1,1349.4391007905379,161.0211111111111,2,12 13 14 20 21,13,1622.1361255308157,14,1808.4879286692144,186.35180313839862,normal,0.0
24,9C6522_341f35c4.csv_1,1349.4391007905379,161.0211111111111,2,12 13 14 20 21,14,1808.4879286692144,20,1933.8142479611458,125.32631929193136,normal,0.0
24,9C6522_341f35c4.csv_1,1349.4391007905379,161.0211111111111,2,12 13 14 20 21,20,1933.8142479611458,21,2001.0637458280873,67.24949786694157,normal,0.0
25,ZH9902_342164b6.csv_1,52798.21140543337,150.73222222222222,1,0 1 5 17 18 19,0,52798.21140543337,1,52904.55590091611,106.34449548273902,normal,0.0
25,ZH9902_342164b6.csv_1,52798.21140543337,150.73222222222222,1,0 1 5 17 18 19,1,52904.55590091611,5,53067.06519204478,162.50929112867203,normal,0.0
25,ZH9902_342164b6.csv_1,52798.21140543337,150.73222222222222,1,0 1 5 17 18 19,5,53067.06519204478,17,53135.35594234061,68.29075029583115,normal,0.0
25,ZH9902_342164b6.csv_1,52798.21140543337,150.73222222222222,1,0 1 5 17 18 19,17,53135.35594234061,18,53220.19153961302,84.83559727240697,normal,0.0
25,ZH9902_342164b6.csv_1,52798.21140543337,150.73222222222222,1,0 1 5 17 18 19,18,53220.19153961302,19,53309.13232585261,88.94078623958814,normal,0.0
26,CZ8496_34222f17.csv_1,81599.61421214257,183.65666666666667,2,2 3 4 5 17 18 19,2,81614.61421214257,3,81753.12810256875,138.51389042618942,normal,0.0
26,CZ8496_34222f17.csv_1,81599.61421214257,183.65666666666667,2,2 3 4 5 17 18 19,3,81753.12810256875,4,81985.57933525885,232.4512326901057,normal,0.0
26,CZ8496_34222f17.csv_1,81599.61421214257,183.65666666666667,2,2 3 4 5 17 18 19,4,81985.57933525885,5,82100.54256951161,114.96323425276438,normal,0.0
26,CZ8496_34222f17.csv_1,81599.61421214257,183.65666666666667,2,2 3 4 5 17 18 19,5,82100.54256951161,17,82159.54062298848,58.9980534768643,normal,0.0
26,CZ8496_34222f17.csv_1,81599.61421214257,183.65666666666667,2,2 3 4 5 17 18 19,17,82159.54062298848,18,82232.83217540133,73.29155241284165,normal,0.0
26,CZ8496_34222f17.csv_1,81599.61421214257,183.65666666666667,2,2 3 4 5 17 18 19,18,82232.83217540133,19,82309.67030121056,76.83812580922697,normal,0.0
27,ZH8270_34224131.csv,80521.0334579116,154.8477777777778,2,0 1 5 17 18 19,0,80521.0334579116,1,80627.75311121996,106.71965330836227,normal,0.0
27,ZH8270_34224131.csv,80521.0334579116,154.8477777777778,2,0 1 5 17 18 19,1,80627.75311121996,5,80790.83569607697,163.08258485700895,normal,0.0
27,ZH8270_34224131.csv,80521.0334579116,154.8477777777778,2,0 1 5 17 18 19,5,80790.83569607697,17,80859.36735972967,68.531663652699,normal,0.0
27,ZH8270_34224131.csv,80521.0334579116,154.8477777777778,2,0 1 5 17 18 19,17,80859.36735972967,18,80944.50223660338,85.1348768737036,normal,0.0
27,ZH8270_34224131.csv,80521.0334579116,154.8477777777778,2,0 1 5 17 18 19,18,80944.50223660338,19,81033.75678456447,89.25454796108957,normal,0.0
28,ZH8962_3421e52e.csv,70185.68889612127,129.64000000000001,2,0 1 5 17 18 19,0,70410.68889612127,1,70534.33547221826,123.64657609699417,normal,0.0
28,ZH8962_3421e52e.csv,70185.68889612127,129.64000000000001,2,0 1 5 17 18 19,1,70534.33547221826,5,70723.2847670623,188.9492948440512,normal,0.0
28,ZH8962_3421e52e.csv,70185.68889612127,129.64000000000001,2,0 1 5 17 18 19,5,70723.2847670623,17,70802.68631403324,79.40154697094653,normal,0.0
28,ZH8962_3421e52e.csv,70185.68889612127,129.64000000000001,2,0 1 5 17 18 19,17,70802.68631403324,18,70901.32452832219,98.63821428894936,normal,0.0
28,ZH8962_3421e52e.csv,70185.68889612127,129.64000000000001,2,0 1 5 17 18 19,18,70901.32452832219,19,71004.7358393071,103.41131098491795,normal,0.0
29,MU5331_34211888.csv_1,41132.6841127999,141.98666666666668,1,0 1 5 17 18 21,0,41032.6841127999,1,41145.57881271455,112.89469991464685,normal,0.0
29,MU5331_34211888.csv_1,41132.6841127999,141.98666666666668,1,0 1 5 17 18 21,1,41145.57881271455,5,41318.0977340939,172.5189213793511,normal,0.0
29,MU5331_34211888.csv_1,41132.6841127999,141.98666666666668,1,0 1 5 17 18 21,5,41318.0977340939,17,41390.59479871955,72.49706462564683,normal,0.0
29,MU5331_34211888.csv_1,41132.6841127999,141.98666666666668,1,0 1 5 17 18 21,17,41390.59479871955,18,41480.65577698337,90.06097826382333,normal,0.0
29,MU5331_34211888.csv_1,41132.6841127999,141.98666666666668,1,0 1 5 17 18 21,18,41480.65577698337,21,41586.338269406464,105.68249242309456,normal,0.0
30,ZH9606_3422083c.csv_1,83820.07525892789,142.50111111111113,2,0 1 5 17 18 21,0,84305.07525892789,1,84417.56239674898,112.48713782109216,normal,0.0
30,ZH9606_3422083c.csv_1,83820.07525892789,142.50111111111113,2,0 1 5 17 18 21,1,84417.56239674898,5,84589.45850613779,171.8961093888119,normal,0.0
30,ZH9606_3422083c.csv_1,83820.07525892789,142.50111111111113,2,0 1 5 17 18 21,5,84589.45850613779,17,84661.69384850847,72.2353423706806,normal,0.0
30,ZH9606_3422083c.csv_1,83820.07525892789,142.50111111111113,2,0 1 5 17 18 21,17,84661.69384850847,18,84751.42969688686,89.73584837839437,normal,0.0
30,ZH9606_3422083c.csv_1,83820.07525892789,142.50111111111113,2,0 1 5 17 18 21,18,84751.42969688686,21,84856.73066406655,105.30096717968988,normal,0.0
31,ZH9888_34226560.csv,85499.94680569172,137.35666666666668,1,0 1 5 17 18 19,0,85814.94680569172,1,85931.64694492934,116.70013923761248,normal,0.0
31,ZH9888_34226560.csv,85499.94680569172,137.35666666666668,1,0 1 5 17 18 19,1,85931.64694492934,5,86109.98111084956,178.3341659202281,normal,0.0
