flightNumber,callSign,entryTime,speed_in,wtCat,route,nodeOri,tOri,nodeDest,tDest,travelTime,linkType,timeOnPMSRing
104,ZH9914_34217939.csv,56838.78030973276,151.76111111111112,2,12 13 14 20 21,13,57128.11647496567,14,57325.838896600646,197.72242163497884,normal,0.0
104,ZH9914_34217939.csv,56838.78030973276,151.76111111111112,2,12 13 14 20 21,14,57325.838896600646,20,57458.812245544286,132.9733489436424,normal,0.0
104,ZH9914_34217939.csv,56838.78030973276,151.76111111111112,2,12 13 14 20 21,20,57458.812245544286,21,57530.16510260311,71.35285705882274,normal,0.0
105,ZH9926_34220b2c.csv,78896.79167845186,174.91111111111113,1,12 13 14 20 21,12,78896.79167845186,13,79147.83335122747,251.04167277560873,normal,0.0
105,ZH9926_34220b2c.csv,78896.79167845186,174.91111111111113,1,12 13 14 20 21,13,79147.83335122747,14,79319.38662882253,171.5532775950552,normal,0.0
105,ZH9926_34220b2c.csv,78896.79167845186,174.91111111111113,1,12 13 14 20 21,14,79319.38662882253,20,79434.76056393539,115.3739351128662,normal,0.0
105,ZH9926_34220b2c.csv,78896.79167845186,174.91111111111113,1,12 13 14 20 21,20,79434.76056393539,21,79496.66966050112,61.90909656574326,normal,0.0
106,ZH9142_3420ee6b.csv_1,35639.31178197151,162.56444444444446,2,8 1 2 7 17 18 19,8,35744.31178197151,1,35847.02452319132,102.7127412198132,normal,0.0
106,ZH9142_3420ee6b.csv_1,35639.31178197151,162.56444444444446,2,8 1 2 7 17 18 19,1,35847.02452319132,2,36132.56102364088,285.53650044956504,normal,0.0
106,ZH9142_3420ee6b.csv_1,35639.31178197151,162.56444444444446,2,8 1 2 7 17 18 19,2,36132.56102364088,7,36722.65989912217,590.0988754812834,pms,270.08171287982384
106,ZH9142_3420ee6b.csv_1,35639.31178197151,162.56444444444446,2,8 1 2 7 17 18 19,7,36722.65989912217,17,36788.61846266607,65.95856354390337,normal,0.0
106,ZH9142_3420ee6b.csv_1,35639.31178197151,162.56444444444446,2,8 1 2 7 17 18 19,17,36788.61846266607,18,36870.5568527004,81.93839003433294,normal,0.0
106,ZH9142_3420ee6b.csv_1,35639.31178197151,162.56444444444446,2,8 1 2 7 17 18 19,18,36870.5568527004,19,36956.46023603439,85.90338333399039,normal,0.0
107,CA2817_3421f053.csv_1,76380.02372128403,171.82444444444445,2,8 1 2 7 17 18 19,8,76380.02372128403,1,76473.31395235122,93.29023106719322,normal,0.0
107,CA2817_3421f053.csv_1,76380.02372128403,171.82444444444445,2,8 1 2 7 17 18 19,1,76473.31395235122,2,76732.6563259332,259.34237358197623,normal,0.0
107,CA2817_3421f053.csv_1,76380.02372128403,171.82444444444445,2,8 1 2 7 17 18 19,2,76732.6563259332,7,77197.58567585517,464.9293499219657,pms,174.26945038071193
107,CA2817_3421f053.csv_1,76380.02372128403,171.82444444444445,2,8 1 2 7 17 18 19,7,77197.58567585517,17,77257.4934298572,59.90775400203152,normal,0.0
107,CA2817_3421f053.csv_1,76380.02372128403,171.82444444444445,2,8 1 2 7 17 18 19,17,77257.4934298572,18,77331.91507656623,74.42164670902767,normal,0.0
107,CA2817_3421f053.csv_1,76380.02372128403,171.82444444444445,2,8 1 2 7 17 18 19,18,77331.91507656623,19,77409.93798186025,78.02290529400995,normal,0.0
108,CZ8738_34211881.csv_1,38338.53268840831,187.77222222222224,1,12 13 14 20 21,12,38338.53268840831,13,38572.3797260623,233.8470376539917,normal,0.0
108,CZ8738_34211881.csv_1,38338.53268840831,187.77222222222224,1,12 13 14 20 21,13,38572.3797260623,14,38732.18277916455,159.80305310224318,normal,0.0
108,CZ8738_34211881.csv_1,38338.53268840831,187.77222222222224,1,12 13 14 20 21,14,38732.18277916455,20,38839.654389954616,107.47161079006715,normal,0.0
108,CZ8738_34211881.csv_1,38338.53268840831,187.77222222222224,1,12 13 14 20 21,20,38839.654389954616,21,38897.323137440515,57.66874748589783,normal,0.0
109,CZ6357_3420f7ea.csv,44132.36353401319,171.31,1,8 1 2 7 17 18 19,8,44497.36353401319,1,44594.8326818374,97.46914782420714,normal,0.0
109,CZ6357_3420f7ea.csv,44132.36353401319,171.31,1,8 1 2 7 17 18 19,1,44594.8326818374,2,44865.79224382557,270.9595619881759,normal,0.0
109,CZ6357_3420f7ea.csv,44132.36353401319,171.31,1,8 1 2 7 17 18 19,2,44865.79224382557,7,45375.11074569219,509.31850186661825,pms,205.63855177033832
109,CZ6357_3420f7ea.csv,44132.36353401319,171.31,1,8 1 2 7 17 18 19,7,45375.11074569219,17,45437.70205524136,62.59130954916957,normal,0.0
109,CZ6357_3420f7ea.csv,44132.36353401319,171.31,1,8 1 2 7 17 18 19,17,45437.70205524136,18,45515.45740434301,77.75534910164929,normal,0.0
109,CZ6357_3420f7ea.csv,44132.36353401319,171.31,1,8 1 2 7 17 18 19,18,45515.45740434301,19,45596.97532966896,81.51792532594885,normal,0.0
110,ZH9854_3420ec58.csv_1,34757.30903426729,146.10222222222222,1,12 13 14 20 21,12,35017.30903426729,13,35317.8518819564,300.54284768910907,normal,0.0
110,ZH9854_3420ec58.csv_1,34757.30903426729,146.10222222222222,1,12 13 14 20 21,13,35317.8518819564,14,35523.23256640118,205.38068444478438,normal,0.0
110,ZH9854_3420ec58.csv_1,34757.30903426729,146.10222222222222,1,12 13 14 20 21,14,35523.23256640118,20,35661.3562915363,138.12372513512153,normal,0.0
110,ZH9854_3420ec58.csv_1,34757.30903426729,146.10222222222222,1,12 13 14 20 21,20,35661.3562915363,21,35735.47281559388,74.11652405757997,normal,0.0
111,HU7458_3420f13c.csv_1,33094.20705779115,164.10777777777778,1,9 3 4 5 0 7 17 18 19,9,33059.20705779115,3,33229.72363985669,170.51658206553734,normal,0.0
111,HU7458_3420f13c.csv_1,33094.20705779115,164.10777777777778,1,9 3 4 5 0 7 17 18 19,3,33229.72363985669,4,33346.87189423129,117.14825437460411,normal,0.0
111,HU7458_3420f13c.csv_1,33094.20705779115,164.10777777777778,1,9 3 4 5 0 7 17 18 19,4,33346.87189423129,5,33432.131749496446,85.25985526515782,normal,0.0
111,HU7458_3420f13c.csv_1,33094.20705779115,164.10777777777778,1,9 3 4 5 0 7 17 18 19,5,33432.131749496446,0,33485.796016579385,53.66426708293824,normal,0.0
111,HU7458_3420f13c.csv_1,33094.20705779115,164.10777777777778,1,9 3 4 5 0 7 17 18 19,0,33485.796016579385,7,33787.130121129456,301.3341045500698,pms,33.40366045131454
111,HU7458_3420f13c.csv_1,33094.20705779115,164.10777777777778,1,9 3 4 5 0 7 17 18 19,7,33787.130121129456,17,33849.8548541598,62.724733030340204,normal,0.0
111,HU7458_3420f13c.csv_1,33094.20705779115,164.10777777777778,1,9 3 4 5 0 7 17 18 19,17,33849.8548541598,18,33927.775951341035,77.921097181239,normal,0.0
111,HU7458_3420f13c.csv_1,33094.20705779115,164.10777777777778,1,9 3 4 5 0 7 17 18 19,18,33927.775951341035,19,34009.467645285236,81.6916939441985,normal,0.0
112,MU5353_342207d4.csv_1,75792.15811812467,171.82444444444445,1,12 13 14 20 21,12,75792.15811812467,13,76047.70952154894,255.55140342427237,normal,0.0
112,MU5353_342207d4.csv_1,75792.15811812467,171.82444444444445,1,12 13 14 20 21,13,76047.70952154894,14,76222.3445945499,174.63507300095438,normal,0.0
112,MU5353_342207d4.csv_1,75792.15811812467,171.82444444444445,1,12 13 14 20 21,14,76222.3445945499,20,76339.79111532347,117.44652077357638,normal,0.0
112,MU5353_342207d4.csv_1,75792.15811812467,171.82444444444445,1,12 13 14 20 21,20,76339.79111532347,21,76402.81235134849,63.02123602500811,normal,0.0
113,CZ8676_3422012e.csv_1,75906.36572322776,150.73222222222222,2,8 1 2 7 17 18 19,8,76141.36572322776,1,76247.7102187105,106.34449548273902,normal,0.0
113,CZ8676_3422012e.csv_1,75906.36572322776,150.73222222222222,2,8 1 2 7 17 18 19,1,76247.7102187105,2,76543.34282204286,295.6326033323552,normal,0.0
113,CZ8676_3422012e.csv_1,75906.36572322776,150.73222222222222,2,8 1 2 7 17 18 19,2,76543.34282204286,7,77085.46014638894,542.1173243460775,pms,210.7848791352284
113,CZ8676_3422012e.csv_1,75906.36572322776,150.73222222222222,2,8 1 2 7 17 18 19,7,77085.46014638894,17,77153.75089668477,68.29075029583115,normal,0.0
113,CZ8676_3422012e.csv_1,75906.36572322776,150.73222222222222,2,8 1 2 7 17 18 19,17,77153.75089668477,18,77238.58649395718,84.83559727240697,normal,0.0
113,CZ8676_3422012e.csv_1,75906.36572322776,150.73222222222222,2,8 1 2 7 17 18 19,18,77238.58649395718,19,77327.52728019677,88.94078623958814,normal,0.0
114,HU7734_34226299.csv,85558.0198765407,150.73222222222222,1,8 1 2 7 17 18 19,8,85558.0198765407,1,85664.36437202344,106.34449548273902,normal,0.0
114,HU7734_34226299.csv,85558.0198765407,150.73222222222222,1,8 1 2 7 17 18 19,1,85664.36437202344,2,85959.9969753558,295.6326033323552,normal,0.0
114,HU7734_34226299.csv,85558.0198765407,150.73222222222222,1,8 1 2 7 17 18 19,2,85959.9969753558,7,86499.95884838027,539.9618730244658,pms,208.62942781361676
114,HU7734_34226299.csv,85558.0198765407,150.73222222222222,1,8 1 2 7 17 18 19,7,86499.95884838027,17,86568.24959867609,68.29075029583115,normal,0.0
114,HU7734_34226299.csv,85558.0198765407,150.73222222222222,1,8 1 2 7 17 18 19,17,86568.24959867609,18,86653.0851959485,84.83559727240697,normal,0.0
114,HU7734_34226299.csv,85558.0198765407,150.73222222222222,1,8 1 2 7 17 18 19,18,86653.0851959485,19,86742.02598218809,88.94078623958814,normal,0.0
115,ADD4194_1,12715.229044742737,174.39666666666668,2,9 3 4 5 0 7 17 18 19,9,12715.229044742737,3,12875.685651465175,160.45660672243778,normal,0.0
115,ADD4194_1,12715.229044742737,174.39666666666668,2,9 3 4 5 0 7 17 18 19,3,12875.685651465175,4,12985.92250440175,110.23685293657437,normal,0.0
115,ADD4194_1,12715.229044742737,174.39666666666668,2,9 3 4 5 0 7 17 18 19,4,12985.92250440175,5,13066.15227971026,80.22977530851135,normal,0.0
115,ADD4194_1,12715.229044742737,174.39666666666668,2,9 3 4 5 0 7 17 18 19,5,13066.15227971026,0,13116.65051333698,50.49823362671769,normal,0.0
115,ADD4194_1,12715.229044742737,174.39666666666668,2,9 3 4 5 0 7 17 18 19,0,13116.65051333698,7,13407.864882204729,291.21436886774984,pms,39.0910306155288
115,ADD4194_1,12715.229044742737,174.39666666666668,2,9 3 4 5 0 7 17 18 19,7,13407.864882204729,17,13466.88904101499,59.024158810261135,normal,0.0
115,ADD4194_1,12715.229044742737,174.39666666666668,2,9 3 4 5 0 7 17 18 19,17,13466.88904101499,18,13540.21302331828,73.3239823032898,normal,0.0
115,ADD4194_1,12715.229044742737,174.39666666666668,2,9 3 4 5 0 7 17 18 19,18,13540.21302331828,19,13617.085148298218,76.872124979939,normal,0.0
116,MU286_34208bea.csv_1,25632.147343784625,195.4888888888889,2,10 6 4 5 0 7 17 18 19,10,25452.147343784625,6,25686.773206534737,234.62586275011046,normal,0.0
116,MU286_34208bea.csv_1,25632.147343784625,195.4888888888889,2,10 6 4 5 0 7 17 18 19,6,25686.773206534737,4,25846.430509683807,159.6573031490714,normal,0.0
116,MU286_34208bea.csv_1,25632.147343784625,195.4888888888889,2,10 6 4 5 0 7 17 18 19,4,25846.430509683807,5,25918.003914498506,71.57340481469828,normal,0.0
116,MU286_34208bea.csv_1,25632.147343784625,195.4888888888889,2,10 6 4 5 0 7 17 18 19,5,25918.003914498506,0,25963.05365449708,45.04973999857184,normal,0.0
116,MU286_34208bea.csv_1,25632.147343784625,195.4888888888889,2,10 6 4 5 0 7 17 18 19,0,25963.05365449708,7,26255.525863453327,292.4722089562506,pms,67.55165193650605
116,MU286_34208bea.csv_1,25632.147343784625,195.4888888888889,2,10 6 4 5 0 7 17 18 19,7,26255.525863453327,17,26308.181626181427,52.65576272810138,normal,0.0
116,MU286_34208bea.csv_1,25632.147343784625,195.4888888888889,2,10 6 4 5 0 7 17 18 19,17,26308.181626181427,18,26373.594336709888,65.41271052846116,normal,0.0
116,MU286_34208bea.csv_1,25632.147343784625,195.4888888888889,2,10 6 4 5 0 7 17 18 19,18,26373.594336709888,19,26442.17236399462,68.57802728473506,normal,0.0
117,ZH9916_3421ea23.csv_1,74126.33794302735,188.2866666666667,2,12 13 14 20 21,12,74136.33794302735,13,74369.54605434895,233.20811132160372,normal,0.0
