callsign entry_ac entry_recat entry_waypoint entry_RAT entry_speed entry_time2 ICAO
CXA8695 B737 CAT_D 1 1757.263 360.79092 39606.53 M
HDA487 A330 CAT_B 14 2406.567 387.378 39663.429 H
CPA597 A330 CAT_B 14 2461.241 397.0458 39713.05 H
HDA433 A330 CAT_B 14 2545.226 401.66028 39736.074 H
CQH8811 A320 CAT_D 44 513.01 362.98836 39840.054 M
MGL297 B737 CAT_D 44 508.986 324.53604 39950.333 M
CDG8445 B737 CAT_D 2 2535.54 378.58896 39970.426 M
ESR931 B737 CAT_D 14 2543.683 394.62876 40065.764 M
KLM887 B777 CAT_B 44 555.252 395.28792 40132.578 H
ANA859 B789 CAT_B 14 2618.284 400.78116 40202.317 H
CPA509 B777 CAT_B 14 2518.739 417.70008 40400.43 H
CPA238 B777 CAT_B 44 595.004 359.03304 40441.812 H
CRK681 A330 CAT_B 14 2508.235 413.74512 40513.763 H
CPA365 B777 CAT_B 2 2578.721 348.70608 40554.346 H
HDA905 A330 CAT_B 44 1259.7 312.01164 40703.406 H
RBA635 A320 CAT_D 23 2254.402 479.66292 41099.403 M
JSA697 A320 CAT_D 25 2542.716 503.61336 41249.999 M
CES203 A320 CAT_D 44 1122.969 327.61224 41279.299 M
CPA533 B777 CAT_B 14 2154.204 417.26088 41302.997 H
HKE813 A320 CAT_D 14 2365.794 399.68244 41307.265 M
CRK611 A330 CAT_B 14 2424.741 396.38664 41460.67 H
HVN592 A320 CAT_D 44 1019.44 359.03304 41703.203 M
ANA875 B737 CAT_D 14 2375.323 399.46284 41715.834 M
HKE553 A320 CAT_D 30 2253.464 481.2012 41742.569 M
SIA856 A380 CAT_A 25 2467.904 524.04768 42037.837 S
CES701 A330 CAT_B 2 2214.163 408.03228 42098.092 H
HKC332 A330 CAT_B 33 1436.561 518.33484 42121.423 H
JNA113 B737 CAT_D 14 2400.797 387.378 42352.1 M
PIC164 A320 CAT_D 30 2379.172 503.3934 42468.949 M
CSN310 A320 CAT_D 44 767.908 353.75976 42489.013 M
CPA658 B777 CAT_B 25 2379.249 508.22748 42680.348 H
CPA2018 B747 CAT_B 33 1653.635 571.06944 42754.495 H
AAR721 B777 CAT_B 14 2598.981 410.88852 42917.648 H
HDA728 A330 CAT_B 25 2413.65 506.4696 42929.361 H
MXD605 B737 CAT_D 30 2016.183 476.36712 42953.606 M
CRK253 A359 CAT_B 14 2583.579 411.76764 43050.074 H
HDA376 A320 CAT_D 17 2612.434 445.38588 43105.346 M
HVN594 A320 CAT_D 30 2087.208 530.85924 43328.802 M
ELY075 B789 CAT_B 44 871.15 341.23536 43342.951 H
CES507 A320 CAT_D 2 3177.221 353.10060000000004 43460.931 M
CPA250 B777 CAT_B 44 786.672 359.69256 43814.71 H
CPA780 A330 CAT_B 23 2601.868 489.99024 43831.868 H
THD630 A320 CAT_D 33 1963.366 538.54992 43967.288 M
HDA627 A320 CAT_D 1 2221.227 388.91592 44012.273 M
CPA503 B777 CAT_B 14 2447.94 423.41292 44321.951 H
ABW147 B748 CAT_B 44 808.014 314.20908000000003 44349.663 H
CPA770 A330 CAT_B 25 3207.04 493.9452 44366.272 H
HDA803 A330 CAT_B 2 2715.445 342.99324 44555.984 H
CCA103 B737 CAT_D 44 1176.723 319.92192 44643.603 M
CPA005 B747 CAT_B 14 2978.51 416.60172 44713.295 H
CPA038 B747 CAT_B 44 1124.784 356.1768 44890.588 H
AJX809 B767 CAT_C 14 3041.773 412.86636 45019.249 H
CPA906 A359 CAT_B 17 2815.572 478.56456 45071.257 H
CPA841 B777 CAT_B 44 982.45 350.0244 45127.818 H
HDA661 A330 CAT_B 1 1907.808 363.64752 45173.876 H
QTR818 B777 CAT_B 44 966.055 367.60248 45355.08 H
JJA2101 B737 CAT_D 14 2774.649 379.24812 45413.716 M
HDA721 A320 CAT_D 44 1018.924 347.1678 45519.661 M
GIA856 A330 CAT_B 17 2214.674 432.86148 45574.253 H
PIC160 A320 CAT_D 44 1340.324 278.61336 45629.262 M
ETH644 B788 CAT_B 44 1416.453 357.05556 45755.246 H
HDA619 A330 CAT_B 1 2497.774 321.24024000000003 45786.607 H
CES503 A320 CAT_D 2 2556.488 376.17192 45930.203 M
EVA869 B777 CAT_B 14 2571.117 422.31456 46012.775 H
UAE382 A380 CAT_A 44 1863.201 337.06044 46112.18 S
CCA111 A330 CAT_B 44 1223.402 321.24024000000003 46238.278 H
CPA188 A359 CAT_B 17 2633.207 479.66292 46569.796 H
VNL303 A320 CAT_D 14 2846.664 390.01464 46576.308 M
THA628 A330 CAT_B 33 1704.335 558.1054800000001 46652.146 H
HDA441 A320 CAT_D 14 2678.655 396.8262 46850.248 M
CPA543 B777 CAT_B 14 2718.082 401.44032 47000.57 H
HDA233 A320 CAT_D 33 1901.513 530.42004 47106.253 M
CRK115 A320 CAT_D 1 2184.455 391.77252 47125.279 M
TGW976 A320 CAT_D 25 2631.753 491.30856 47205.319 M
HDA853 A320 CAT_D 44 1232.251 345.84948 47442.566 M
CPA134 A359 CAT_B 23 2490.653 513.72072 47456.605 H
CPA469 A330 CAT_B 14 2557.093 402.75864 47489.126 H
HDA296 A320 CAT_D 44 1242.787 301.90428 47534.957 M
CPA501 B777 CAT_B 14 2452.979 416.82132 47725.518 H
CPA347 A330 CAT_B 44 1001.151 351.34272 47882.021 H
CPA930 A359 CAT_B 17 2236.169 475.48836 48271.645 H
CPA278 A359 CAT_B 44 764.936 345.19032000000004 48325.75 H
MDA1817 E190 CAT_E 14 2304.617 379.90728 48357.457 M
HDA249 A320 CAT_D 30 2039.24 492.62688 48363.737 M
HDA865 A320 CAT_D 2 2489.747 385.62012 48383.81 M
CPA110 A330 CAT_B 23 2231.443 468.325224 48525.961 H
BOX550 B777 CAT_B 14 2205.114 426.26952 48769.271 H
CPA421 A330 CAT_B 14 2338.748 406.0548 48921.426 H
CPA750 A330 CAT_B 33 1337.23 515.03904 48959.877 H
CPA3291 B748 CAT_B 44 649.866 406.2744 48966.279 H
CAL671 B737 CAT_D 14 2204.863 394.62876 49406.519 M
CRK237 A330 CAT_B 2 2341.186 364.08708 49600.456 H
HDA207 A320 CAT_D 30 2231.016 510.20496 49611.204 M
CRK108 A330 CAT_B 33 1798.065 428.46696 49633.446 H
QFA127 A380 CAT_A 23 2005.981 519.2139599999999 50048.681 S
HKE601 A320 CAT_D 14 2200.046 393.9696 50063.83 M
KAL613 B748 CAT_B 14 2364.095 436.15728 50175.45 H
CAL7863 E190 CAT_E 14 2424.069 378.369 50360.158 M
CRK337 A330 CAT_B 44 584.241 354.41892 50477.628 H
CPA766 B777 CAT_B 30 1912.98 520.75188 50512.129 H
ACA015 B777 CAT_B 44 1074.678 388.47672 50658.256 H
GIA860 B737 CAT_D 25 2376.238 487.13364 50843.73 M
CPA367 A330 CAT_B 2 2258.86 365.625 51187.476 H
CES595 A320 CAT_D 1 1833.956 331.12800000000004 51295.651 M
CRK607 A330 CAT_B 14 2446.253 399.9024 51362.984 H
CPA922 A330 CAT_B 17 2335.336 450.87876 51380.663 H
HDA901 A330 CAT_B 44 610.562 340.5762 51709.554 H
CSZ9095 B737 CAT_D 44 641.555 314.64828 52015.976 M
HKE619 A320 CAT_D 14 2303.429 393.75 52124.238 M
EVA855 A330 CAT_B 14 2458.033 406.93356 52156.813 H
BKP805 A320 CAT_D 33 1427.373 525.80556 52165.066 M
CES733 B737 CAT_D 44 571.947 353.3202 52188.487 M
CES509 A320 CAT_D 2 2540.282 373.53528 52223.939 M
RNA409 A330 CAT_B 44 973.264 341.23536 52296.322 H
HDA813 A330 CAT_B 1 1862.256 382.54392 52347.588 H
HKE547 A320 CAT_D 14 2338.632 398.58408 52682.476 M
CSC8617 A320 CAT_D 44 826.031 362.10924 52700.862 M
CKS2542 B747 CAT_B 14 2346.434 409.5702 52998.856 H
HDA634 A330 CAT_B 30 2052.219 492.62688 53069.644 H
CCA105 B737 CAT_D 2 2562.666 379.24812 53101.251 M
CPA256 B777 CAT_B 44 889.406 357.93468 53112.247 H
CSH849 B737 CAT_D 33 1462.835 418.13964 53333.11 M
DLH796 B748 CAT_B 44 679.922 357.93468 53414.564 H
CAL915 A330 CAT_B 14 2576.051 419.0184 53471.647 H
CRK170 A320 CAT_D 33 1298.187 560.30256 53618.083 M
SIA866 B777 CAT_B 25 2518.055 504.71208 53636.786 H
AIC315 B788 CAT_B 14 2545.72 423.63288 53700.4 H
HDA877 A320 CAT_D 2 2499.848 386.93844 53952.218 M
HDA213 A320 CAT_D 33 1375.717 533.4962400000001 54378.972 M
CCA109 A330 CAT_B 44 721.287 359.91216 54521.909 H
HKE674 A320 CAT_D 14 2461.506 399.46284 54527.081 M
CPA690 A359 CAT_B 25 2594.245 528.66216 54542.518 H
CPA495 A330 CAT_B 14 2492.841 408.69144 54723.06 H
CXA8011 B737 CAT_D 1 2088.207 396.6066 54817.482 M
AXM136 A320 CAT_D 25 2680.159 484.2774 54927.476 M
HDA491 A320 CAT_D 14 2491.536 399.46284 55015.106 M
CRK081 A330 CAT_B 44 479.719 357.93468 55077.068 H
CPA433 A330 CAT_B 14 2624.147 407.59272 55103.671 H
CPA150 A330 CAT_B 17 2586.149 444.06756 55428.742 H
CPA391 B777 CAT_B 44 744.443 378.369 55817.197 H
UAE384 B777 CAT_B 33 1516.329 556.3476 55873.013 H
KAL601 B777 CAT_B 14 2466.162 420.99624 55877.926 H
HDA821 A330 CAT_B 44 710.789 365.625 55962.847 H
HDA641 A320 CAT_D 1 1937.699 382.98348 55982.925 M
SWR138 B777 CAT_B 44 648.988 317.94444000000004 56130.205 H
CPA162 A330 CAT_B 23 2183.595 473.29092 56238.938 H
HDA732 A330 CAT_B 25 3372.544 488.67192 56399.384 H
HDA437 A320 CAT_D 14 2518.69 398.80368 56539.396 M
FDX5986 B777 CAT_B 14 2229.632 426.92868 56558.875 H
FDX5392 B777 CAT_B 14 2278.972 422.0946 56612.758 H
VIR206 B789 CAT_B 44 674.069 370.45908 56631.061 H
HKE823 A320 CAT_D 14 2473.948 397.92492 56706.321 M
CPA614 A359 CAT_B 33 1344.245 531.2987999999999 56889.927 H
AAL125 B777 CAT_B 44 677.806 393.09084 57130.661 H
THA638 A330 CAT_B 33 1364.092 544.92192 57328.777 H
PAL306 A330 CAT_B 17 2105.643 449.8534800000001 57456.122 H
HKE687 A320 CAT_D 14 2327.06 396.8262 57645.842 M
CSH845 A330 CAT_B 1 1630.936 367.16292 57827.75 H
MSR960 A330 CAT_B 33 1477.669 501.63588 57874.924 H
CPA417 A330 CAT_B 14 2363.45 402.53904 58071.429 H
MAS432 B737 CAT_D 30 1948.896 486.91404000000006 58085.823 M
CRK657 A330 CAT_B 14 2515.841 411.54768 58106.727 H
CPA467 A330 CAT_B 14 2569.339 404.51652 58512.573 H
CQH8959 A320 CAT_D 2 2706.711 365.18544 58893.367 M
CPA411 A330 CAT_B 14 2746.552 410.88852 58961.215 H
TGW980 A320 CAT_D 25 3140.138 489.99024 59018.464 M
CEB118 A330 CAT_B 17 2915.732 450.43956 59130.074 H
CPA443 A330 CAT_B 14 2956.68 408.25188 59293.09 H
HDA951 A330 CAT_B 2 2866.035 377.49024 59500.368 H
HDA761 A330 CAT_B 44 593.475 314.42868 59600.567 H
MDA1841 B737 CAT_D 14 3467.155 393.75 59719.543 M
CPA254 B777 CAT_B 44 706.73 299.26764000000003 59830.5 H
CPA527 A359 CAT_B 14 2567.577 429.34572 59911.758 H
ACA007 B789 CAT_B 44 647.158 326.73348 60074.951 H
SAA286 A340 CAT_B 33 1833.114 512.84196 60087.258 H
CAL919 A359 CAT_B 14 2589.248 397.92492 60115.636 H
EVA871 B789 CAT_B 14 2643.468 427.58784 60275.45 H
HDA893 A320 CAT_D 2 2730.041 379.90728 60286.93 M
ICV6731 B748 CAT_B 44 865.407 394.40916 60312.749 H
HDA703 A320 CAT_D 44 935.932 355.07808 60358.631 M
AFR188 B777 CAT_B 44 750.898 308.05668000000003 60642.996 H
HDA811 A330 CAT_B 1 1945.12 383.86224 60649.792 H
CRK061 A359 CAT_B 44 802.629 301.90428 60699.716 H
HDA805 A330 CAT_B 2 2746.021 355.07808 61202.508 H
CRK671 A320 CAT_D 14 2509.729 399.24324 61315.049 M
VJC876 A320 CAT_D 30 2133.274 514.01364 61376.737 M
CRK205 A320 CAT_D 1 1879.923 406.93356 61458.3 M
SIA872 B777 CAT_B 25 2878.56 511.74324 61526.859 H
RJA182 B788 CAT_B 33 1742.953 543.3836399999999 61730.542 H
CRK629 A330 CAT_B 14 3162.949 411.76764 61872.333 H
CSN6045 B737 CAT_D 1 2660.456 346.06944000000004 62063.382 M
HDA621 A330 CAT_B 1 2705.203 362.7684 62090.593 H
CRK069 A359 CAT_B 44 718.554 356.1768 62091.238 H
CRK529 A320 CAT_D 44 902.223 375.2928 62171.793 M
AIQ504 A320 CAT_D 33 1728.993 533.93544 62369.8 M
CPA879 B777 CAT_B 14 3174.663 431.1036 62443.638 H
HDA233D A320 CAT_D 33 2322.318 523.38852 62604.142 M
AXM239 A320 CAT_D 23 3035.478 459.88776 62698.518 M
HDA943 A320 CAT_D 44 987.808 305.85924 62731.896 M
CES505 A320 CAT_D 2 3049.132 333.76464 62772.197 M
GEC8454 MD11 CAT_C 44 1848.466 303.2226 62789.664 H
HKC372 A330 CAT_B 25 3197.316 502.9542 62826.495 H
CRK776 A330 CAT_B 33 2456.436 513.28116 62834.281 H
CRK375 A320 CAT_D 44 1378.538 348.92568 62903.919 M
HDA381 A330 CAT_B 14 3086.8 411.76764 63153.224 H
HKE851 A320 CAT_D 14 3486.512 412.6464 63306.025 M
CPA885 B777 CAT_B 44 1194.825 294.87312000000003 63325.612 H
HDA693 A320 CAT_D 33 2034.781 476.22072 63379.891 M
CCA419 B737 CAT_D 44 1665.345 362.98836 63512.902 M
HDA883 A330 CAT_B 1 2559.423 343.872 63946.301 H
HKE669 A320 CAT_D 14 3342.893 398.14452 63971.155 M
CPA405 B777 CAT_B 14 3096.054 379.24812 64031.383 H
CRK6121 A320 CAT_D 1 2641.357 387.5976 64261.861 M
CSZ9093 A320 CAT_D 1 2630.71 425.61036 64395.238 M
CPA837 B777 CAT_B 44 1014.82 357.49512 64512.206 H
HDA749 A320 CAT_D 44 1286.531 282.12876 64632.441 M
CPA539 B777 CAT_B 14 2768.389 424.29204 64753.045 H
CAL923 A330 CAT_B 14 2456.206 415.94256 64977.343 H
CPA595 A330 CAT_B 14 2584.525 392.43168 65042.4 H
HDA875 A320 CAT_D 2 2625.58 381.2256 65091.459 M
MDA1831 E190 CAT_E 14 2603.085 390.23424 65219.679 M
CPA549 B777 CAT_B 14 2827.569 412.4268 65286.368 H
THA606 B777 CAT_B 33 1324.417 572.7173399999999 65346.212 H
CRK697 A330 CAT_B 14 2804.007 410.22936 65416.656 H
UAL895 B777 CAT_B 44 510.477 372.87612 65615.624 H
CCA115 A320 CAT_D 44 594.316 312.4512 65739.931 M
CRK241 A330 CAT_B 2 2952.89 270.92268 65821.96 H
EVA857 B789 CAT_B 14 2583.517 426.26952 66080.459 H
AIQ524 A320 CAT_D 33 1786.685 523.60848 66129.813 M
CRK609 A330 CAT_B 14 2765.823 405.39564 66375.724 H
HKE849 A320 CAT_D 14 2854.812 402.53904 66493.237 M
UAL179 B777 CAT_B 44 645.737 393.75 66563.229 H
AXM130 A320 CAT_D 25 2562.721 493.9452 66674.42 M
THD608 A320 CAT_D 33 1616.973 539.64828 66710.578 M
CPA369 A330 CAT_B 2 2871.181 350.244 66807.847 H
CPA654 A330 CAT_B 33 1615.57 531.2987999999999 66818.582 H
CPA473 A330 CAT_B 14 2935.639 405.17568 67075.786 H
CPA776 A359 CAT_B 25 2328.079 508.00788 67220.898 H
HDA348 A320 CAT_D 17 2542.26 426.70908 67367.538 M
CPA656 A330 CAT_B 33 1571.685 509.1066 67377.595 H
CPA807 B777 CAT_B 44 604.119 376.17192 67398.178 H
HDA455 A330 CAT_B 14 2694.344 421.6554 67408.155 H
CRK271 A320 CAT_D 44 964.699 355.07808 67570.55 M
HKE611 A320 CAT_D 14 2698.492 393.9696 67618.671 M
UAL869 B777 CAT_B 44 1031.227 362.98836 67824.015 H
CPA734 B777 CAT_B 25 2352.045 515.6982 67857.536 H
CLU245 B748 CAT_B 44 903.067 386.05968 68132.94 H
FDX9171 MD11 CAT_C 14 2222.671 421.875 68214.465 H
CRK661 A320 CAT_D 14 2582.639 382.32432 68512.573 M
