callsign entry_ac entry_recat entry_waypoint entry_RAT entry_speed entry_time2 ICAO
CPA893 A359 CAT_B 44 333.691 402.09948 19990.411 H
CPA292 A359 CAT_B 44 932.906 381.006 20094.073 H
CKS2542 B747 CAT_B 44 914.212 364.52628 20280.659 H
AAL193 B777 CAT_B 44 886.661 335.96208 20412.897 H
HDA997 A320 CAT_D 44 908.596 381.006 20517.436 M
CPA288 B777 CAT_B 44 363.981 233.56944 20618.491 H
CPA865 B777 CAT_B 44 905.243 370.23912 20644.92 H
CPA216 A359 CAT_B 44 1006.627 378.1494 20786.882 H
AIC314 B788 CAT_B 44 915.817 367.38288 20788.442 H
CPA252 B777 CAT_B 44 951.092 297.0702 20969.376 H
CRK028 A330 CAT_B 17 2411.359 429.34572 20996.753 H
CPA260 B777 CAT_B 44 1154.104 326.07432 21038.907 H
CPA234 B777 CAT_B 44 1188.164 333.32508 21136.011 H
CRK780 A330 CAT_B 33 1859.734 539.20908 21202.909 H
IGO1773 A320 CAT_D 44 1179.123 303.00300000000004 21259.378 M
CPA463 A330 CAT_B 14 2144.992 382.98348 21427.998 H
QTR8404 B748 CAT_B 44 1086.153 320.80068 21464.617 H
CPA156 A359 CAT_B 17 2111.982 444.50676 21617.401 H
CPA881 B777 CAT_B 44 831.557 371.997 21866.311 H
CPA318 A359 CAT_B 44 1029.394 370.01952 22196.037 H
CRK539 A320 CAT_D 30 1913.885 499.21884 22485.555 M
HKE615 A320 CAT_D 14 2203.081 377.05068 23500.66 M
CEB150 A320 CAT_D 17 2153.096 409.3506 23850.362 M
CEB240 A320 CAT_D 17 2078.821 408.03228 25059.661 M
HKC830 A330 CAT_B 1 1505.022 431.1036 25778.612 H
CAL601 B737 CAT_D 14 2172.956 375.2928 25933.021 M
FIN101 A359 CAT_B 44 524.362 377.49024 25969.134 H
AAR952 B747 CAT_B 44 553.308 381.88476 26073.139 H
CPA694 A330 CAT_B 33 1213.25 533.4962400000001 26244.292 H
MDA1819 E190 CAT_E 14 2221.152 370.23912 26246.264 M
ETD834 A330 CAT_B 44 490.244 380.78604 26390.452 H
CAL933 A330 CAT_B 14 2083.977 401.00112 26652.539 H
EVA891 A330 CAT_B 14 2166.927 369.79992 26827.631 H
HDA617 A320 CAT_D 1 1506.266 413.96472 27056.202 M
AXM237 A320 CAT_D 23 2027.543 451.09872 27061.661 M
CPA632 B777 CAT_B 33 1284.605 564.03792 27070.602 H
HDA451 A330 CAT_B 14 2339.508 368.4816 27214.19 H
CPA932 A330 CAT_B 17 2394.898 410.22936 27273.879 H
CPA726 A330 CAT_B 30 1852.389 527.34384 27347.308 H
GTI8083 B747 CAT_B 44 561.857 389.35548 27378.334 H
CEB272 A320 CAT_D 17 2235.022 401.66028 27635.227 M
CPA678 A330 CAT_B 44 487.125 393.5304 27734.386 H
AIQ515 A320 CAT_D 33 1284.415 530.63964 28046.677 M
SOO7923 B777 CAT_B 44 563.177 381.66516 28279.703 H
CRK176 A320 CAT_D 1 1419.156 414.62388 28626.206 M
TGW978 A320 CAT_D 25 2145.543 487.13364 28881.813 M
CRK285 A330 CAT_B 14 2150.47 374.41404 29130.361 H
CRK782 A330 CAT_B 17 2225.394 421.875 29154.15 H
CSZ9091 A320 CAT_D 1 1434.461 432.86148 29196.687 M
HDA153 A330 CAT_B 33 1304.948 529.10172 29438.222 H
HDA857 A320 CAT_D 2 2324.481 391.11336 29591.661 M
CLX4625 B747 CAT_B 44 517.188 438.35436 29595.611 H
MDA981 E190 CAT_E 14 2569.121 380.56644 29619.776 M
EVA851 A320 CAT_D 14 2623.802 378.58896 29667.588 M
CAL903 A330 CAT_B 14 2785.14 409.5702 29700.426 H
CPA018 B747 CAT_B 33 1178.398 564.03792 29733.979 H
CPA610 A330 CAT_B 33 1394.871 533.7158400000001 29739.336 H
CRK647 A320 CAT_D 14 2854.832 380.78604 29851.325 M
CEB110 A330 CAT_B 17 2971.556 425.1708 29935.872 H
CPA407 B777 CAT_B 14 2954.678 397.92492 30061.491 H
CRK231 A359 CAT_B 2 2981.929 413.08596 30275.66 H
CPA616 A330 CAT_B 33 1379.856 535.0341599999999 30277.985 H
AIQ508 A320 CAT_D 33 1721.858 531.9579600000001 30654.863 M
CPA650 A330 CAT_B 25 2939.92 504.49212 30833.363 H
CCA411 A320 CAT_D 44 579.226 385.83972 30894.464 M
CRK305 A330 CAT_B 44 694.26 348.70608 31100.33 H
HDA623 A330 CAT_B 1 2195.103 386.49888 31164.787 H
CSN3075 B737 CAT_D 44 779.686 377.27064 31224.5 M
PAL300 A330 CAT_B 17 2773.725 426.70908 31321.775 H
CRK6355 A320 CAT_D 44 716.026 390.6738 31376.171 M
CRK497 A320 CAT_D 44 1004.373 389.35548 31580.036 M
CPA912 A330 CAT_B 17 2566.236 416.52828 31634.019 H
CPA660 B777 CAT_B 44 1151.052 382.10436 31658.525 H
HKE625 A320 CAT_D 14 2876.455 373.75488 31733.654 M
CAL641 B737 CAT_D 14 3096.456 379.68768 31736.567 M
HDA643 A320 CAT_D 1 2116.651 414.84384 31772.291 M
CRK453 A320 CAT_D 44 1338.262 362.10924 31799.485 M
APG1264 A320 CAT_D 17 2823.245 420.11712 31908.405 M
CRK129 A320 CAT_D 1 2060.843 392.65128 31934.639 M
HDA391 A320 CAT_D 14 2834.739 396.6066 32218.902 M
CES721 A320 CAT_D 1 2161.228 404.51652 32272.533 M
CES765 A320 CAT_D 44 1144.847 324.97560000000004 32325.053 M
AFL212 B777 CAT_B 44 1275.723 319.26276 32388.923 H
CPA403 A330 CAT_B 14 2755.558 381.4452 32589.51 H
CRK221 A320 CAT_D 1 2291.08 347.60736 32864.334 M
SIA890 B777 CAT_B 25 2451.242 508.00788 33114.069 H
HDA692 A330 CAT_B 30 2307.824 518.11524 33142.411 H
CRK363 A330 CAT_B 44 1036.882 366.94332 33269.316 H
CES2901 A320 CAT_D 44 1128.105 358.15428 33389.526 M
HDA863 A320 CAT_D 1 2215.796 421.43544 33450.319 M
HDA825 A320 CAT_D 44 1250.85 369.36036 33688.76 M
HDA871 A330 CAT_B 2 2365.906 379.68768 33783.314 H
MKR977 A320 CAT_D 30 2249.847 492.18768 33792.222 M
KAL603 B777 CAT_B 14 2398.863 428.247 33969.433 H
AXM138 A320 CAT_D 25 2444.47 473.51088 34127.951 M
HDA937 A330 CAT_B 44 1025.321 339.03792 34219.201 H
CXA8015 B737 CAT_D 1 1884.615 405.39564 34372.746 M
CES501 A320 CAT_D 2 2272.633 397.0458 34512.824 M
CPA792 A330 CAT_B 25 2465.736 477.685584 34544.319 H
HDA781 A330 CAT_B 44 1139.315 371.33784 34658.168 H
HKE227 A320 CAT_D 1 1600.022 425.39076 34872.818 M
CPA085 B748 CAT_B 44 933.8 342.77328 34989.701 H
CPA710 B777 CAT_B 25 2412.577 507.34872 35064.443 H
THA600 B777 CAT_B 33 1521.764 566.45496 35147.048 H
HDA831 A320 CAT_D 2 2135.663 398.36412 35263.71 M
CPA499 A359 CAT_B 14 2244.717 414.84384 35459.241 H
TWB115 B737 CAT_D 14 2135.811 364.08708 35709.511 M
CXA381 B737 CAT_D 1 1560.703 395.94744 35712.429 M
CPA415 A330 CAT_B 14 2192.003 364.08708 35742.305 H
HDA453 A320 CAT_D 14 2314.116 401.66028 35858.899 M
CRK603 A320 CAT_D 14 2209.52 367.10802 36063.051 M
KLM887 B747 CAT_B 44 562.416 388.25676 36594.508 H
HDA356 A320 CAT_D 17 2144.663 413.30556 36624.783 M
AAR721 A330 CAT_B 14 2231.859 377.9298 36711.293 H
CPA469 A330 CAT_B 14 2126.845 381.88476 36711.339 H
SIA860 A359 CAT_B 25 2328.824 522.29016 36750.494 H
HDA905 A330 CAT_B 44 796.722 386.93844 36783.17 H
HKE193 A320 CAT_D 14 2386.416 382.32432 36788.552 M
CES5017 A330 CAT_B 1 1479.944 417.70008 37004.302 H
ESR931 B737 CAT_D 14 2227.799 431.5428 37054.278 M
EVA867 A320 CAT_D 14 2218.942 379.46772 37176.4 M
CPA700 B777 CAT_B 33 1337.727 563.1591599999999 37212.761 H
CRK235 A330 CAT_B 2 2100.323 403.4178 37414.208 H
HDA227 A320 CAT_D 30 2069.538 508.00788 37641.59 M
CCA101 A320 CAT_D 44 635.795 339.91704 37714.123 M
AXM134 A320 CAT_D 25 2194.8 461.13276 37994.479 M
PAL318 A320 CAT_D 17 1968.73 417.33384 38106.91 M
CSN310 A320 CAT_D 44 536.067 384.74136 38122.712 M
CRK768 A330 CAT_B 33 1319.303 539.86824 38285.191 H
CPA005 B747 CAT_B 14 2033.691 398.14452 38384.95 H
CAL672 B737 CAT_D 25 2366.919 457.03116000000006 38462.602 M
CAL909 A330 CAT_B 14 2052.087 399.46284 38564.155 H
HDA433 A330 CAT_B 14 2141.961 418.13964 38823.577 H
CPA597 A359 CAT_B 14 2406.939 406.2744 38871.435 H
HDA487 A330 CAT_B 14 2536.681 363.86712 38896.537 H
HDA730 A330 CAT_B 25 2781.024 485.48592 39045.893 H
CES701 A320 CAT_D 2 2517.712 399.9024 39103.75 M
CCA103 B737 CAT_D 44 671.086 358.81344 39140.024 M
SAA286 A340 CAT_B 33 1260.103 542.94444 39471.972 H
HKE813 A320 CAT_D 14 2552.6 371.7774 39505.617 M
CPA365 A330 CAT_B 2 2412.482 389.57508 39745.937 H
CDG4789 B737 CAT_D 44 394.443 378.58896 39926.903 M
CLX8705 B748 CAT_B 33 1553.417 559.6434 39956.846 H
CQH8921 A320 CAT_D 2 2128.545 393.9696 40362.534 M
ANA859 B789 CAT_B 14 2056.964 404.73648 40566.579 H
CES203 A320 CAT_D 44 561.738 366.72372 40594.116 M
JSA697 A320 CAT_D 25 2114.202 475.2684 40638.422 M
HDA671 A320 CAT_D 33 1485.248 506.57958 40770.952 M
HDA661 A330 CAT_B 1 1583.707 402.9786 40773.559 H
JNA113 B737 CAT_D 14 2137.231 367.82244 40856.231 M
CPA238 B777 CAT_B 44 836.156 368.4816 40879.856 H
CPA503 B777 CAT_B 14 2247.488 417.04092 40949.129 H
HDA721 A320 CAT_D 44 960.801 375.2928 40970.787 M
CPA509 B777 CAT_B 14 2275.946 403.85736 41122.309 H
JJA2101 B737 CAT_D 14 2445.055 379.68768 41196.47 M
RBA635 A320 CAT_D 23 2324.062 436.48686 41202.477 M
ANA875 B737 CAT_D 14 2559.219 367.82244 41278.107 M
CPA417 A330 CAT_B 14 2444.722 382.10436 41482.152 H
HDA791 A320 CAT_D 1 1591.945 420.55668 41500.543 M
CRK681 A330 CAT_B 14 2490.826 393.75 41552.514 H
CPA906 B777 CAT_B 17 2449.823 440.7714 41693.111 H
CPA3253 B748 CAT_B 2 2526.646 437.4756 41718.216 H
CRK611 A330 CAT_B 14 2545.435 382.98348 41899.696 H
CCA111 A330 CAT_B 44 549.389 375.95232 42319.606 H
SIA856 A380 CAT_A 25 2727.496 494.60435999999993 42326.552 S
KAL613 B748 CAT_B 14 2368.493 410.88852 42380.442 H
HDA728 A330 CAT_B 25 2697.397 491.47353 42588.675 H
CPA738 A330 CAT_B 44 615.885 379.68768 42692.222 H
HKC332 A330 CAT_B 33 1493.567 530.85924 42849.337 H
HVN592 A320 CAT_D 44 757.288 379.90728 42979.815 M
CRK253 A330 CAT_B 14 2416.462 375.95232 42991.002 H
CES507 A330 CAT_B 2 2357.912 404.07732 43169.543 H
HDA619 A330 CAT_B 1 2000.451 366.94332 43185.562 H
THD630 A320 CAT_D 33 1418.092 526.4647199999999 43232.324 M
MXD605 B737 CAT_D 30 2260.259 495.48347999999993 43389.209 M
CPA421 A330 CAT_B 14 2034.811 382.54392 43814.701 H
HDA296 A320 CAT_D 44 667.823 388.69632 43893.292 M
CPA780 A330 CAT_B 23 2473.329 449.12124 44035.091 H
CPA347 A330 CAT_B 44 717.784 352.881 44136.458 H
HDA853 A320 CAT_D 44 701.146 387.15804 44266.35 M
HVN594 A320 CAT_D 30 2534.607 516.35736 44318.563 M
THA628 A330 CAT_B 33 1776.608 528.003 44423.681 H
CPA770 A330 CAT_B 25 2548.761 472.19256 44473.871 H
HDA627 A320 CAT_D 1 1631.325 427.14828 44581.928 M
HDA803 A330 CAT_B 2 2519.07 372.87612 44876.819 H
ETH644 B788 CAT_B 44 1065.663 394.62876 44984.711 H
AJX809 B767 CAT_C 14 2502.797 381.4452 45025.244 H
GIA856 A330 CAT_B 23 2540.824 455.93244 45110.68 H
QTR818 B777 CAT_B 44 1154.383 366.06456 45174.633 H
EVA869 A320 CAT_D 14 2486.482 382.76352 45176.362 M
PIC160 A320 CAT_D 44 1274.964 377.05068 45393.996 M
CPA658 A359 CAT_B 25 2800.476 515.4786 45441.965 H
MDA1817 E190 CAT_E 14 2551.406 373.09572 45653.851 M
HDA441 A320 CAT_D 14 2233.682 421.43544 45664.873 M
UAE382 A380 CAT_A 44 942.833 370.89828 45675.387 S
CPA533 B777 CAT_B 14 2398.023 395.06832 45702.116 H
CPA841 B777 CAT_B 44 994.098 292.45608 45752.87 H
CES503 A320 CAT_D 2 2157.729 392.65128 46279.085 M
FJI391 A330 CAT_B 17 2259.805 420.55668 46367.981 H
CPA250 B777 CAT_B 44 1353.248 374.8536 46424.826 H
CPA543 B777 CAT_B 14 2083.009 418.13964 46484.834 H
CPA501 B777 CAT_B 14 2194.692 405.83484 46546.243 H
HKE553 A320 CAT_D 30 2326.423 499.43844 46658.547 M
ABW9241 B748 CAT_B 23 2098.887 469.55556 46779.08 H
CPA134 A359 CAT_B 23 2245.88 453.0762 46844.043 H
ACA015 B777 CAT_B 44 1308.512 364.08708 46968.058 H
CPA930 B777 CAT_B 17 2189.907 430.22448 47058.734 H
ICV5735 B747 CAT_B 14 2160.763 398.14452 47121.798 H
CPA126 A359 CAT_B 23 2325.492 471.753 47182.428 H
CPA922 B777 CAT_B 17 2470.194 425.39076 47198.985 H
CPA766 A359 CAT_B 30 2338.601 516.35736 47414.533 H
SAS965 A340 CAT_B 44 1176.99 370.45908 48216.205 H
CPA750 A330 CAT_B 33 1612.307 529.9804800000001 48248.486 H
HDA865 A320 CAT_D 2 1735.986 393.9696 48445.005 M
VNL303 A320 CAT_D 14 1782.075 366.72372 48516.743 M
CPA495 A330 CAT_B 14 1866.199 370.01952 48573.187 H
CPA110 A330 CAT_B 23 2058.732 453.73536 48961.247 H
CRK108 A330 CAT_B 33 1815.598 416.82132 49001.64 H
CPA144 A330 CAT_B 23 2166.62 452.19744 49071.059 H
CRK237 A320 CAT_D 2 2124.905 402.9786 49449.259 M
QFA127 A380 CAT_A 23 2303.311 446.48424 49525.853 S
CAL671 B737 CAT_D 14 2336.764 387.5976 49715.152 M
HKE547 A320 CAT_D 14 2367.718 366.94332 49785.978 M
CRK115 A320 CAT_D 1 1645.522 334.4238 49819.76 M
HKE619 A320 CAT_D 14 2301.023 381.66516 49958.08 M
CPA367 B777 CAT_B 2 2322.468 405.83484 50032.145 H
HKE601 A320 CAT_D 14 2313.008 382.10436 50167.228 M
GIA860 B737 CAT_D 25 2526.115 476.58708 50245.313 M
BKP805 A320 CAT_D 33 1410.885 519.6531600000001 50538.884 M
HDA207 A320 CAT_D 30 2093.255 505.81044 50877.084 M
CRK337 A330 CAT_B 44 468.646 369.79992 50878.528 H
CES595 A320 CAT_D 1 1632.076 395.72748 51052.369 M
CPA188 A359 CAT_B 17 2243.195 435.05856 51054.632 H
CES509 A320 CAT_D 2 2057.269 386.93844 51108.255 M
CRK170 A320 CAT_D 33 1593.467 506.4696 51270.965 M
CPA475 A330 CAT_B 14 2094.695 380.12688 51551.115 H
EVA855 A330 CAT_B 14 2143.071 382.10436 51931.899 H
HDA491 A320 CAT_D 14 2273.878 401.44032 51933.833 M
CES733 B737 CAT_D 44 550.008 373.09572 52043.704 M
HDA901 A330 CAT_B 44 801.313 388.69632 52265.302 H
CCA105 B737 CAT_D 2 2034.66 391.77252 52570.291 M
CSZ9095 B737 CAT_D 44 674.403 348.92568 52745.025 M
SIA866 B777 CAT_B 25 2728.936 509.3262 52766.848 H
CRK607 A330 CAT_B 14 2090.872 388.47672 52839.673 H
DLH796 B748 CAT_B 44 650.534 376.61148 52854.344 H
CAL915 A330 CAT_B 14 2423.347 387.81756 52988.764 H
CSC8617 A320 CAT_D 44 700.86 370.67868 53033.468 M
PIC164 A320 CAT_D 30 2087.927 530.42004 53111.589 M
AIC315 B788 CAT_B 14 2840.892 401.00112 53295.348 H
HDA437 A320 CAT_D 14 2988.211 389.79504 53462.839 M
HDA877 A320 CAT_D 2 3030.106 395.94744 53517.224 M
CRK081 A330 CAT_B 44 472.92 386.27928 53518.218 H
HDA813 A330 CAT_B 1 1971.064 377.05068 53628.696 H
HDA213 A330 CAT_B 33 1612.327 531.7383600000001 53688.931 H
RNA409 A330 CAT_B 44 614.895 401.00112 53704.86 H
KAL601 B777 CAT_B 14 3116.729 398.36412 53757.973 H
HDA383 A320 CAT_D 14 3370.216 392.65128 53781.632 M
ICV6718 B748 CAT_B 44 597.933 389.57508 53825.556 H
CPA690 A359 CAT_B 25 3196.499 512.18244 53871.242 H
SBI549 A320 CAT_D 44 732.591 364.30668 53958.442 M
CPA614 B777 CAT_B 33 1870.242 558.32508 54163.792 H
CPA256 B777 CAT_B 44 675.538 356.61636 54329.788 H
HDA732 A330 CAT_B 25 3367.073 485.81532 54493.016 H
CPA2083 B748 CAT_B 44 1192.694 331.56756 54502.574 H
QTR8402 B777 CAT_B 44 1153.706 370.23912 54652.367 H
DLH730 A380 CAT_A 44 1163.46 379.02816 54741.169 S
HDA821 A330 CAT_B 44 1251.496 346.06944000000004 54983.165 H
HDA811 A330 CAT_B 1 2452.991 393.75 54988.745 H
CXA8695 B737 CAT_D 1 2652.055 352.44144 55013.432 M
CSH849 B737 CAT_D 33 2239.023 402.09948 55016.86 M
VIR206 B789 CAT_B 44 1139.485 321.24024000000003 55195.655 H
AXM136 A320 CAT_D 25 3147.144 472.41216 55271.77 M
CPA162 A330 CAT_B 23 2695.087 457.84837124999996 55390.538 H
CXA8011 B737 CAT_D 1 2456.086 352.66104 55523.908 M
SOO275 B777 CAT_B 44 1584.192 350.0244 55761.481 H
CPA150 A330 CAT_B 17 2655.83 415.06344 55963.272 H
CCA109 A330 CAT_B 44 1358.686 371.55744 56401.696 H
UAE384 B777 CAT_B 33 1862.441 544.0428 56433.866 H
THA638 A330 CAT_B 33 1911.794 531.9579600000001 57025.928 H
SWR138 B777 CAT_B 44 1140.372 364.74624 57046.908 H
HDA641 A320 CAT_D 1 2082.752 409.3506 57077.773 M
CCA419 B737 CAT_D 44 1190.902 311.13288 57323.56 M
PAL306 A330 CAT_B 17 2216.073 439.01352 57369.845 H
CPA467 B777 CAT_B 14 2277.737 396.8262 57536.938 H
HDA805 A330 CAT_B 2 2303.351 424.51164 57620.306 H
CRK657 A330 CAT_B 14 2364.502 383.64264 57667.538 H
CPA391 B777 CAT_B 44 1011.49 322.119 57808.785 H
CRK205 A320 CAT_D 1 1785.643 400.122 57920.344 M
HKE687 A320 CAT_D 14 2341.864 380.78604 58129.76 M
CPA254 B777 CAT_B 44 908.414 353.75976 58354.557 H
MAS432 B737 CAT_D 25 2820.077 463.40316 58393.94 M
HDA761 A320 CAT_D 44 917.335 378.369 58467.17 M
HDA621 A330 CAT_B 1 1712.509 388.25676 58544.315 H
HDA634 A330 CAT_B 30 2167.298 510.86412 58622.05 H
ACA007 B789 CAT_B 44 819.889 379.02816 58659.841 H
HDA379 A320 CAT_D 14 2613.547 374.63364 58691.182 M
HDA693 A320 CAT_D 33 1660.794 420.11712 58719.127 M
MSR960 A330 CAT_B 33 1418.805 548.43768 58719.291 H
CSH845 A330 CAT_B 1 1836.447 433.52064 58854.901 H
CPA433 A359 CAT_B 14 2377.282 406.93356 59040.377 H
CPA411 A330 CAT_B 14 2533.426 383.49612 59100.086 H
TGW980 A320 CAT_D 25 2789.592 470.43456 59137.233 M
CQH8959 A320 CAT_D 2 2670.523 393.09084 59156.42 M
EVA871 B789 CAT_B 14 2674.805 400.122 59356.806 H
CAL935 A330 CAT_B 14 2507.945 406.71396 59645.463 H
SIA872 B777 CAT_B 25 2592.932 500.42727 59873.754 H
HDA951 A330 CAT_B 2 2382.427 422.0946 59883.499 H
CRK069 A359 CAT_B 44 859.725 362.7684 60034.169 H
CAL919 B737 CAT_D 14 2515.683 374.41404 60058.269 M
CPA879 B777 CAT_B 44 1002.607 318.38364 60103.49 H
AFR188 B777 CAT_B 44 861.396 321.8994 60137.649 H
PAC947 B748 CAT_B 14 2413.859 402.9786 60359.19 H
AAL125 B777 CAT_B 44 1094.221 364.08708 60431.362 H
CRK061 A359 CAT_B 14 2554.694 399.02328 60510.324 H
HDA893 A330 CAT_B 2 2602.602 377.05068 60878.562 H
CEB118 A330 CAT_B 17 2861.695 430.88364 60931.588 H
CPA527 A359 CAT_B 14 2515.008 399.24324 61084.814 H
CRK673 A320 CAT_D 14 2812.337 372.54636 61093.497 M
HKE669 A320 CAT_D 14 2881.356 378.80856 61117.725 M
HKC372 A330 CAT_B 25 3053.26 442.52928 61252.824 H
CRK629 A320 CAT_D 14 2901.299 377.49024 61301.34 M
CPA654 A330 CAT_B 33 1585.334 532.39752 61384.725 H
CCA763 B737 CAT_D 44 904.347 326.07432 61459.872 M
CSN6045 B737 CAT_D 1 1912.959 405.83484 61468.223 M
MDA1841 B737 CAT_D 14 2906.742 369.36036 61594.085 M
CES505 A320 CAT_D 2 3137.466 372.65616 61681.335 M
CPA885 B777 CAT_B 44 955.439 338.15916000000004 61712.06 H
CPA831 B777 CAT_B 44 930.274 362.3292 61936.497 H
HDA749 A320 CAT_D 44 1095.608 328.0518 62094.822 M
FDX5230 B777 CAT_B 14 2968.934 401.22072 62208.766 H
RJA182 B788 CAT_B 33 2114.113 557.00676 62276.312 H
CPA837 B777 CAT_B 44 1164.302 319.0428 62533.103 H
AXM239 A320 CAT_D 23 2623.746 457.84837124999996 62654.752 M
CRK776 A330 CAT_B 33 2241.255 539.64828 62852.167 H
HDA875 A320 CAT_D 2 2408.577 402.53904 63056.431 M
CPA443 A330 CAT_B 14 2501.505 378.58896 63156.996 H
CPA825 B777 CAT_B 44 1342.145 356.61636 63371.413 H
HDA841 A320 CAT_D 44 1430.947 284.5458 63519.834 M
CPA539 B777 CAT_B 14 2727.256 413.96472 63564.39 H
VJC876 A320 CAT_D 30 2213.24 484.93656 63772.411 M
THA606 B777 CAT_B 33 1626.411 562.2804 63918.091 H
HDA381 A330 CAT_B 14 2462.266 379.90728 63932.324 H
THD608 A320 CAT_D 33 1740.69 549.31644 64020.217 M
CPA405 A330 CAT_B 14 2412.281 381.66516 64308.56 H
AIQ504 A320 CAT_D 33 1603.57 530.42004 64495.027 M
CRK241 A320 CAT_D 2 2412.942 373.97448 64616.578 M
MDA1831 E190 CAT_E 14 2453.834 374.41404 64694.241 M
AIQ524 A320 CAT_D 33 1668.875 528.88176 64939.981 M
HDA943 A330 CAT_B 44 702.626 350.90316 65163.754 H
HDA311 A320 CAT_D 14 2382.827 379.24812 65183.315 M
HDA323 A320 CAT_D 14 2342.898 370.01952 65330.501 M
CAL923 A359 CAT_B 14 2552.935 380.34684 65423.927 H
HKE849 A320 CAT_D 14 2578.508 376.39152 65511.08 M
CRK255 A330 CAT_B 14 2595.878 384.5214 65593.775 H
CPA071 B748 CAT_B 44 908.237 331.3476 65596.712 H
CPA734 B777 CAT_B 25 2634.271 501.85548000000006 65850.416 H
CPA712 A359 CAT_B 33 1465.021 548.21772 65886.997 H
UAL179 B777 CAT_B 44 862.56 348.48648 65963.288 H
CPA369 A330 CAT_B 2 2362.264 370.89828 66026.112 H
HKE183 A320 CAT_D 14 2432.635 384.3018 66174.535 M
CPA521 B777 CAT_B 14 2362.837 436.15728 66345.059 H
CPA097 B748 CAT_B 44 849.099 339.03792 66395.058 H
CPA549 B777 CAT_B 14 2432.381 395.50788 66399.353 H
CRK661 A320 CAT_D 14 2630.659 385.62012 66522.693 M
CRK619 A330 CAT_B 14 2416.892 382.98348 66528.719 H
CCA115 A320 CAT_D 44 889.499 301.02552000000003 66579.922 M
