callsign entry_ac entry_recat entry_waypoint entry_RAT entry_speed entry_time2 ICAO
SEJ031 B737 CAT_D 44 716.179 317.94444000000004 17227.921 M
CPA178 B777 CAT_B 23 1909.971 473.73048000000006 17519.09 H
CPA156 A359 CAT_B 17 2197.873 451.53792 17703.042 H
CPA893 A359 CAT_B 14 2174.019 428.0274 17799.284 H
AIC310 B788 CAT_B 44 440.741 388.47672 18119.08 H
CPA865 B777 CAT_B 14 2532.543 426.70908 18340.858 H
CRK762 A330 CAT_B 33 1335.342 509.98536 18365.905 H
CPA068 B747 CAT_B 44 438.522 382.10436 18466.248 H
CPA748 B777 CAT_B 33 1659.19 526.68468 18543.702 H
CPA338 A359 CAT_B 44 635.642 388.91592 18606.342 H
CPA382 B777 CAT_B 44 395.519 373.97448 19162.717 H
CPA216 A359 CAT_B 44 1083.216 378.58896 19304.881 H
AAL193 B777 CAT_B 14 2124.016 411.98724 19318.994 H
CPA234 B777 CAT_B 44 1038.527 338.15916000000004 19468.918 H
CPA260 B777 CAT_B 44 989.1 367.16292 19644.082 H
HDA997 A320 CAT_D 44 1034.837 328.49136 19718.409 M
CPA252 B777 CAT_B 44 1110.958 381.006 19900.9 H
CPA320 A359 CAT_B 44 1103.033 332.22672 20018.059 H
CPA288 B777 CAT_B 44 1044.049 344.31156 20197.227 H
CRK028 A330 CAT_B 17 2010.746 421.6554 20741.105 H
IGO1773 A320 CAT_D 44 689.98 385.83972 20876.068 M
CPA318 A359 CAT_B 44 651.539 382.76352 21032.632 H
CPA270 A359 CAT_B 44 544.728 435.93768 21429.667 H
HKE615 A320 CAT_D 14 1968.863 405.17568 21481.957 M
CPA463 A330 CAT_B 14 2068.307 403.63776 21543.204 H
CPA170 A359 CAT_B 23 2074.412 484.2774 21695.25 H
CRK539 A320 CAT_D 30 1918.273 487.13364 22319.996 M
CRK780 A330 CAT_B 33 1318.95 489.11148 22631.12 H
WGN2531 B747 CAT_B 14 2064.647 407.37312 22939.578 H
CPA354 A359 CAT_B 44 407.991 387.5976 23704.75 H
CEB150 A320 CAT_D 17 2002.127 425.39076 23761.966 M
CPA602 A330 CAT_B 33 1304.75 500.97672000000006 23834.876 H
CPA3273 B748 CAT_B 14 2095.723 435.05856 24122.4 H
CEB272 A330 CAT_B 17 2029.28 440.11224 24467.078 H
KZR929 B757 CAT_C 44 542.471 384.5214 24783.149 H
CPA465 A330 CAT_B 14 1979.504 405.83484 24981.77 H
CPA610 A330 CAT_B 33 1368.749 543.3836399999999 25234.11 H
EVA891 B777 CAT_B 14 2085.361 433.30068 25387.507 H
CKS252 B747 CAT_B 14 2182.222 422.75376 25406.978 H
CPA3123 B748 CAT_B 44 477.956 367.16292 25435.203 H
HDA617 A320 CAT_D 1 1501.263 418.5792 25613.485 M
CCC871 B747 CAT_B 44 471.332 373.97448 25846.656 H
GTI8138 B747 CAT_B 44 652.753 381.66516 26086.42 H
MDA1819 E190 CAT_E 14 1978.815 393.31044 26280.739 M
CAL601 A330 CAT_B 14 2027.344 424.51164 26386.901 H
CPA932 A330 CAT_B 17 2120.445 429.78528 26603.249 H
GLP831 B737 CAT_D 44 534.266 383.64264 26706.036 M
CAL933 A330 CAT_B 14 2112.456 420.77628 26732.228 H
FIN101 A359 CAT_B 44 495.763 367.82244 26835.376 H
CEB240 A320 CAT_D 17 2641.932 425.39076 27128.656 M
HDA451 A330 CAT_B 14 2373.807 383.64264 27148.271 H
ETD834 A330 CAT_B 44 484.544 386.93844 27368.175 H
CRK792 A330 CAT_B 33 1543.185 526.4647199999999 27435.665 H
AXM237 A320 CAT_D 23 2397.081 446.04504 27509.748 M
AIQ515 A320 CAT_D 33 1521.778 502.51464 27580.493 M
CPA632 B777 CAT_B 33 1460.152 531.9579600000001 27744.076 H
CPA694 A330 CAT_B 33 1469.292 512.622 27946.016 H
TGW978 A320 CAT_D 25 2339.63 486.47448 28103.823 M
CPA678 A330 CAT_B 44 483.966 385.83972 28116.143 H
CRK782 A330 CAT_B 17 2068.115 428.46696 28259.932 H
SIA7974 B747 CAT_B 25 2453.421 502.9542 28314.713 H
CPA660 B777 CAT_B 44 851.295 375.51276 28452.261 H
CRK176 A320 CAT_D 1 1383.302 418.5792 28841.937 M
CEB110 A330 CAT_B 17 2576.772 429.78528 28989.005 H
HDA857 A330 CAT_B 2 2283.351 384.74136 29049.067 H
HDA153 A330 CAT_B 33 2199.782 505.59084 29241.535 H
MDA981 E190 CAT_E 14 2582.451 371.33784 29290.502 M
CSZ9091 A320 CAT_D 1 1574.664 433.08108 29301.283 M
CPA726 B777 CAT_B 30 2075.517 488.89152000000007 29385.564 H
EVA851 A330 CAT_B 14 2479.679 408.25188 29599.568 H
CAL903 B747 CAT_B 14 2513.892 422.31456 29664.038 H
PAL300 A330 CAT_B 17 2767.406 434.61912 29979.979 H
CRK285 A330 CAT_B 14 2418.858 411.54768 29985.837 H
CPA407 A330 CAT_B 14 2485.252 404.07732 30147.472 H
AIQ508 A320 CAT_D 33 1588.925 508.22748 30187.123 M
HKC318 A330 CAT_B 44 560.238 389.13588 30431.899 H
CCA411 A320 CAT_D 44 564.842 416.60172 30538.862 M
CPA616 A330 CAT_B 33 1638.762 478.56456 30660.922 H
CRK231 A359 CAT_B 2 2337.458 398.14452 30752.328 H
CRK305 A330 CAT_B 44 472.677 374.41404 30766.413 H
MAU640 A330 CAT_B 30 2182.29 480.32244 30797.763 H
HKE625 A320 CAT_D 14 2578.905 402.53904 30930.145 M
CRK6355 A320 CAT_D 44 661.021 380.34684 31014.511 M
CRK647 A320 CAT_D 14 2846.851 404.07732 31081.394 M
CRK453 A320 CAT_D 44 769.795 337.93956 31195.674 M
HDA623 A330 CAT_B 1 1835.023 395.72748 31353.0 H
CSN3075 B737 CAT_D 44 1150.402 375.0732 31403.097 M
CXA8695 B737 CAT_D 1 2135.215 401.66028 31486.087 M
CRK129 A320 CAT_D 1 2175.384 357.49512 31550.74 M
CPA650 A330 CAT_B 25 2874.072 474.38964 31599.412 H
HDA391 A320 CAT_D 14 2512.249 394.40916 31744.425 M
AFL212 B777 CAT_B 44 1130.456 363.42756 31747.33 H
CPA912 B777 CAT_B 17 2785.765 440.5518 31811.179 H
CES721 A320 CAT_D 1 2011.368 420.55668 32134.734 M
CRK497 A320 CAT_D 44 1049.656 381.4452 32245.336 M
CES765 A320 CAT_D 44 965.375 364.52628 32441.771 M
CPA018 B747 CAT_B 33 1869.973 530.63964 32487.88 H
CAL641 A359 CAT_B 14 2509.366 433.95984 32729.072 H
CRK221 A320 CAT_D 1 2113.833 367.60248 32804.408 M
HKE8013 A320 CAT_D 44 557.468 370.97051328000003 32983.126 M
HDA871 A320 CAT_D 2 2412.445 423.41292 33057.581 M
APG1264 A320 CAT_D 17 2629.989 410.22936 33063.778 M
HDA825 A320 CAT_D 44 908.164 385.62012 33134.521 M
HDA643 A320 CAT_D 1 1848.742 430.66404 33166.488 M
HDA692 A330 CAT_B 30 2429.361 485.15616000000006 33368.723 H
HDA863 A330 CAT_B 1 1950.272 385.18056 33382.361 H
CES2901 A320 CAT_D 44 1258.566 326.51352 33433.741 M
CRK363 A330 CAT_B 44 1311.848 384.0822 33488.049 H
SIA890 B777 CAT_B 25 2553.17 498.33972 33710.444 H
TWB115 B737 CAT_D 14 2235.742 419.67756 33798.424 M
CPA738 A330 CAT_B 44 1261.091 373.97448 33855.618 H
CES501 A320 CAT_D 2 2350.871 421.875 34037.175 M
AXM138 A320 CAT_D 25 2542.571 485.37612 34055.657 M
CPA403 A330 CAT_B 14 2487.941 404.95608 34196.616 H
CRK603 A320 CAT_D 14 2497.222 401.66028 34522.743 M
CPA270D A359 CAT_B 44 1006.375 381.006 34546.686 H
CXA8015 B737 CAT_D 1 1875.694 396.6066 34623.721 M
HDA781 A330 CAT_B 44 1157.756 297.0702 34765.584 H
HDA831 A320 CAT_D 2 2488.878 420.11712 34898.158 M
CPA792 A330 CAT_B 25 2625.937 459.00864 34990.496 H
HDA937 A330 CAT_B 44 1100.283 305.20008 35033.168 H
KAL603 B777 CAT_B 14 2371.669 430.44444 35110.317 H
UBA8027 B737 CAT_D 33 1609.653 503.3934 35187.213 M
CXA381 B737 CAT_D 1 1924.673 422.0946 35205.861 M
HKE183 A320 CAT_D 14 2391.375 398.14452 35417.871 M
CPA710 A330 CAT_B 25 2456.172 477.46584 35557.998 H
HDA453 A320 CAT_D 14 2284.919 404.73648 35628.104 M
THA600 B777 CAT_B 33 1563.567 540.5274 35683.836 H
HKE227 A320 CAT_D 1 1891.645 406.0548 35819.322 M
CRK235 A330 CAT_B 2 2269.826 413.08596 36078.992 H
CES5089 B737 CAT_D 44 788.677 380.78604 36135.403 M
TGW972 A320 CAT_D 25 2615.075 474.8292 36195.354 M
AAR721 A330 CAT_B 14 2324.587 405.17568 36258.69 H
SIA860 A359 CAT_B 25 2566.734 503.1738 36480.075 H
EVA867 A330 CAT_B 14 2398.143 412.6464 36758.641 H
CPA415 A330 CAT_B 14 2503.326 413.30556 36864.534 H
CES5017 A330 CAT_B 1 1790.717 423.19332 36911.669 H
HDA905 A330 CAT_B 44 789.854 381.66516 37448.792 H
KLM887 B747 CAT_B 44 589.174 423.85248 37531.28 H
CCA101 A320 CAT_D 44 888.152 348.04692 37581.146 M
ESR931 B737 CAT_D 14 2053.156 406.2744 37590.513 M
MKR977 A320 CAT_D 30 2137.483 463.18356 37749.998 M
CSN310 A320 CAT_D 44 1019.024 397.0458 37908.571 M
CES701 A320 CAT_D 2 2205.698 401.00112 37945.645 M
CPA861 A359 CAT_B 14 1966.885 435.05856 38276.291 H
QTR8418 B748 CAT_B 44 929.284 374.19444 38326.385 H
CPA700 A330 CAT_B 33 1364.442 507.56832 38401.832 H
CAL672 B737 CAT_D 25 2661.214 479.66292 38442.595 M
CQH8921 A320 CAT_D 2 2173.395 396.8262 38577.896 M
AXM134 A320 CAT_D 25 2581.285 462.08484 38612.293 M
HDA433 A320 CAT_D 14 2210.62 403.63776 38643.739 M
HKE553 A320 CAT_D 30 1889.634 461.20608 38767.043 M
JNA113 B737 CAT_D 14 2572.959 395.06832 39004.157 M
HDA227 A320 CAT_D 30 2498.348 483.486408 39178.255 M
CPA365 A330 CAT_B 2 2558.979 393.9696 39224.973 H
HDA487 A320 CAT_D 14 2537.649 408.03228 39357.384 M
CPA597 A330 CAT_B 14 2527.027 400.78116 39489.707 H
HDA730 A330 CAT_B 25 2942.058 446.9238 39506.181 H
ANA859 B789 CAT_B 14 2607.768 426.04992 39535.135 H
CCA103 B737 CAT_D 44 499.013 351.78228 39544.013 M
CAL909 A330 CAT_B 14 2645.72 343.43244 39607.207 H
PAL318 A320 CAT_D 17 2953.491 380.12706 39607.626 M
CRK768 A330 CAT_B 33 1651.608 514.59948 39638.672 H
CPA238 B777 CAT_B 44 548.74 392.43168 39836.385 H
CPA533 B777 CAT_B 14 2814.655 383.42268 40067.132 H
HDA376 A320 CAT_D 17 3114.152 435.71772 40188.945 M
CRK611 A330 CAT_B 14 2792.141 411.76764 40285.724 H
JJA2101 B737 CAT_D 14 3111.291 381.66516 40352.365 M
CDG4789 B737 CAT_D 44 631.193 380.12688 40371.639 M
SAA286 A340 CAT_B 33 1862.418 513.94032 40473.376 H
CPA503 B777 CAT_B 14 3010.355 426.04992 40552.913 H
HDA661 A330 CAT_B 1 2177.173 362.98836 40553.017 H
UAE9840 B777 CAT_B 44 761.337 394.18956 40619.494 H
CRK681 A330 CAT_B 14 2951.646 406.93356 40762.086 H
HDA671 A320 CAT_D 33 1859.395 502.51464 40785.351 M
CPA509 A330 CAT_B 14 3133.474 407.37312 40963.768 H
PIC164 A320 CAT_D 30 2870.189 463.84272 41024.646 M
HDA791 A320 CAT_D 1 2511.534 371.11824 41489.709 M
CCA111 A330 CAT_B 44 1388.104 372.43656 41582.846 H
CPA146 A330 CAT_B 17 2613.997 421.875 41703.803 H
RBA635 A320 CAT_D 23 2691.293 428.46696 41740.895 M
ELY075 B789 CAT_B 44 1380.13 349.14564 41802.714 H
CPA499 A359 CAT_B 14 2493.079 414.84384 42036.369 H
CES203 A320 CAT_D 44 1313.83 348.92568 42063.334 M
KAL613 B748 CAT_B 14 2430.251 431.98236 42319.606 H
HVN592 A320 CAT_D 44 1363.923 373.97448 42427.341 M
HDA728 A330 CAT_B 25 2601.12 478.78416 42473.755 H
CPA417 A330 CAT_B 14 2291.428 397.92492 42688.067 H
HDA853 A320 CAT_D 44 1276.597 395.06832 42941.102 M
CES507 A320 CAT_D 2 2177.716 408.03228 43118.095 M
HVN594 A320 CAT_D 30 1925.544 491.74812 43267.837 M
SIA856 A380 CAT_A 25 2411.8 487.5732 43566.743 S
CPA658 A359 CAT_B 25 2614.766 473.07132 43601.773 H
AJX809 B767 CAT_C 14 2091.026 408.91104 43657.003 H
CPA780 A330 CAT_B 23 2440.17 453.95496 43671.993 H
CPA250 B777 CAT_B 44 684.108 354.19932 43953.893 H
CPA770 A330 CAT_B 25 2609.616 461.42568 44051.073 H
CPA906 A359 CAT_B 17 2449.084 454.17492 44088.602 H
JSA697 A320 CAT_D 25 2902.187 443.40804 44161.271 M
HDA627 A320 CAT_D 1 1642.546 391.99212 44226.234 M
HDA803 A330 CAT_B 2 2493.467 380.56644 44264.102 H
HDA296 A320 CAT_D 44 598.88 317.94444000000004 44265.86 M
MXD605 B737 CAT_D 30 2152.096 469.33596 44272.621 M
GIA856 A330 CAT_B 23 2877.469 457.69032 44499.843 H
HDA847 A320 CAT_D 44 593.423 386.05968 44801.14 M
THD630 A320 CAT_D 33 1458.525 513.94032 44862.738 M
CLX6347 B748 CAT_B 33 1914.749 543.8232 45059.888 H
EVA869 B777 CAT_B 14 2486.486 429.12612 45100.115 H
CPA501 B777 CAT_B 14 2511.742 411.10848 45166.697 H
MDA1817 E190 CAT_E 14 2625.822 406.71396 45378.414 M
HKE707 A320 CAT_D 30 2519.482 476.58708 45379.818 M
CPA421 B777 CAT_B 14 2700.601 410.22936 45413.576 H
CPA543 B777 CAT_B 14 2825.067 426.92868 45416.397 H
THA628 A330 CAT_B 33 1957.599 518.7744 45535.926 H
VNL303 A320 CAT_D 14 2802.131 358.81344 45566.743 M
UAE382 A380 CAT_A 44 1068.736 326.07432 45807.368 S
HKE193 A320 CAT_D 14 2648.342 399.9024 45825.825 M
PIC160 A320 CAT_D 44 1123.475 397.48536 46045.818 M
MGL2971 B737 CAT_D 44 873.075 366.94332 46390.422 M
ATG6613 B747 CAT_B 25 2665.938 479.00376 46622.445 H
FJI391 A330 CAT_B 17 2183.657 420.11712 46692.687 H
CPA134 A359 CAT_B 23 2212.551 466.58952 46775.508 H
CRK253 A330 CAT_B 14 2250.831 410.00976 46946.478 H
CPA110 A330 CAT_B 23 2269.117 440.6616 47449.509 H
CAL7863 E190 CAT_E 14 2267.137 397.48536 47600.177 M
QTR818 B777 CAT_B 44 894.203 322.99812000000003 47669.382 H
ACA015 B777 CAT_B 44 855.174 377.05068 47806.427 H
CRK772 A330 CAT_B 33 1543.229 517.67568 47856.569 H
CES503 A320 CAT_D 2 2317.949 408.03228 48002.045 M
CSN3043 E190 CAT_E 44 767.513 350.46396 48006.071 M
HDA207 A320 CAT_D 30 2082.724 478.78416 48094.663 M
CPA085 B748 CAT_B 44 651.121 386.27928 48437.348 H
CRK170 A320 CAT_D 33 1525.903 493.506 48440.973 M
CPA495 A359 CAT_B 14 1952.0 420.11712 48548.102 H
SAS965 A340 CAT_B 44 944.493 306.95796 48563.389 H
HDA865 A320 CAT_D 2 1854.871 411.98724 48778.866 M
CRK108 A330 CAT_B 33 1664.532 384.3018 49058.428 H
CPA144 A330 CAT_B 23 1933.608 448.24212 49157.743 H
ANA875 B737 CAT_D 14 2014.454 396.16704 49231.021 M
CRK237 A330 CAT_B 2 2017.637 430.22448 49425.916 H
CAL671 B737 CAT_D 14 2391.554 397.92492 49488.741 M
HKE619 A320 CAT_D 14 2472.182 395.94744 49494.552 M
CPA750 B777 CAT_B 33 1368.48 529.10172 49498.095 H
HKE601 A320 CAT_D 14 2940.396 398.80368 49522.215 M
QFA127 A380 CAT_A 23 2599.563 455.40772000000004 49613.409 S
CPA188 A359 CAT_B 17 2632.439 421.43544 49969.11 H
HDA619 A330 CAT_B 1 2336.016 362.5488 49973.681 H
CPA367 A330 CAT_B 2 2632.128 428.0274 50067.212 H
HKE547 A320 CAT_D 14 2846.796 387.378 50102.024 M
BKP805 A320 CAT_D 33 1496.623 488.89152000000007 50301.427 M
CES595 A320 CAT_D 1 2224.675 382.54392 50621.49 M
CES733 B737 CAT_D 44 598.314 399.68244 51023.28 M
CRK607 A330 CAT_B 14 2205.633 388.25676 51092.971 H
CPA475 A330 CAT_B 14 2335.698 395.94744 51160.069 H
CRK337 A330 CAT_B 44 696.434 337.06044 51365.261 H
EVA855 A320 CAT_D 14 2420.406 398.58408 51409.547 M
CRK081 A359 CAT_B 14 2495.855 422.31456 51483.265 H
GIA860 B737 CAT_D 25 2886.221 475.0488 51520.672 M
CPA766 A330 CAT_B 30 2429.987 483.83784 51648.062 H
HDA491 A320 CAT_D 14 2515.528 415.28304 51773.78 M
CCA105 B737 CAT_D 2 2704.463 407.37312 51860.471 M
HDA813 A320 CAT_D 1 1742.148 419.67756 51982.932 M
BOX514 B777 CAT_B 44 1020.866 371.11824 51991.491 H
HKE724 A320 CAT_D 33 2185.969 495.70308 52290.756 M
CPA347 A330 CAT_B 44 746.678 409.79016 52459.486 H
CAL915 B737 CAT_D 14 2612.469 416.16216 52475.392 M
HDA634 A320 CAT_D 30 2703.39 482.51952 52707.378 M
CLX7587 B748 CAT_B 44 591.321 389.35548 52808.341 H
HDA437 A330 CAT_B 14 2798.947 390.01464 52870.783 H
CSC8617 A320 CAT_D 44 619.528 391.11336 52994.275 M
CSH849 B737 CAT_D 33 1935.453 393.09084 53062.252 M
HDA877 A330 CAT_B 2 2736.318 427.80744 53100.971 H
HDA901 A330 CAT_B 44 1044.819 367.16292 53162.483 H
AIC317 B788 CAT_B 14 2980.373 429.12612 53223.289 H
SBI545 A320 CAT_D 14 3076.942 396.6066 53331.708 M
DLH796 B748 CAT_B 44 1280.522 430.88364 53382.82 H
KAL601 B777 CAT_B 14 3064.785 434.83896 53525.489 H
CPA256 B777 CAT_B 44 1084.751 350.0244 53677.078 H
CES509 A320 CAT_D 2 3214.459 406.93356 53706.118 M
HDA213 A320 CAT_D 33 2149.347 506.25 53854.536 M
DLH730 A380 CAT_A 44 1107.764 378.1494 54092.425 S
SIA866 B777 CAT_B 25 3025.717 491.08896 54192.083 H
CSZ9095 B737 CAT_D 44 1163.128 324.53604 54338.575 M
CXA8011 B737 CAT_D 1 2620.59 395.72748 54398.351 M
CRK633 A320 CAT_D 14 2747.008 389.13588 54622.839 M
CXA8007 B737 CAT_D 1 2337.574 422.31456 54786.552 M
CPA690 B777 CAT_B 25 2758.045 488.45232 54790.103 H
SWR138 B777 CAT_B 44 1163.896 398.36412 54936.695 H
CPA162 B777 CAT_B 23 2773.156 437.03604 55015.868 H
HDA732 A330 CAT_B 25 2871.109 463.62312 55026.777 H
VIR206 B789 CAT_B 44 1219.491 386.05968 55066.533 H
CCA109 A330 CAT_B 44 1308.773 388.91592 55186.334 H
HDA821 A330 CAT_B 44 1367.542 377.05068 55332.702 H
CPA841 B777 CAT_B 44 1277.903 397.0458 55532.261 H
AXM136 A320 CAT_D 33 2027.655 501.19632 55657.472 M
HDA641 A320 CAT_D 1 2121.643 447.58296 55888.496 M
ACA007 B789 CAT_B 14 2482.144 419.23836 55930.833 H
CRK069 A359 CAT_B 14 2544.01 426.04992 56221.089 H
CPA391 B777 CAT_B 44 1138.439 310.25376 56285.737 H
HDA805 A330 CAT_B 2 2681.889 362.7684 56351.06 H
HDA811 A330 CAT_B 1 1956.882 430.66404 56579.167 H
CRK061 A359 CAT_B 14 2943.276 423.19332 56708.557 H
UAE384 A380 CAT_A 33 1440.034 526.02552 56833.167 S
CPA150 A330 CAT_B 17 2854.06 424.14552 56897.628 H
CSH845 A330 CAT_B 1 2221.443 426.04992 56922.029 H
CRK706D A330 CAT_B 23 2992.138 436.15728 57041.145 H
CRK657 A320 CAT_D 14 2851.081 396.38664 57074.983 M
THA638 A330 CAT_B 33 1853.309 516.35736 57085.129 H
AAL125 B777 CAT_B 44 991.019 381.006 57092.606 H
CPA411 B777 CAT_B 14 3422.421 419.23836 57093.551 H
PAL306 A330 CAT_B 17 3326.447 442.08972 57298.296 H
HKE687 A320 CAT_D 14 3416.948 396.6066 57315.783 M
ETH608 B788 CAT_B 30 2914.072 495.70308 57324.474 H
HKE523 A320 CAT_D 14 3283.523 393.09084 57555.603 M
CCA419 B737 CAT_D 44 1261.979 395.50788 57577.233 M
CRK255 A330 CAT_B 14 3289.028 391.33296 57636.57 H
HDA693 A320 CAT_D 33 2218.684 459.6678 57917.975 M
MAS432 B737 CAT_D 25 3033.935 424.29204 58012.079 M
HDA761 A330 CAT_B 44 1140.836 301.24512 58209.866 H
CQH8959 A320 CAT_D 2 2831.186 395.50788 58320.299 M
TGW980 A320 CAT_D 25 2896.226 422.53416 58341.48 M
CPA879 B777 CAT_B 14 2713.699 397.70496 58620.254 H
CPA254 B777 CAT_B 44 1168.099 311.13288 58654.755 H
HDA703 A320 CAT_D 44 1567.546 395.94744 58854.941 M
MDA1841 B737 CAT_D 14 2658.804 401.66028 59160.383 M
CRK205 A320 CAT_D 1 2230.805 425.39076 59203.084 M
HDA893 A330 CAT_B 2 2622.192 372.43656 59306.909 H
CAL935 B737 CAT_D 14 2584.918 402.75864 59477.782 M
CPA527 B777 CAT_B 14 2594.794 415.28304 59667.882 H
HDA621 A330 CAT_B 1 2005.375 323.43768 59697.851 H
CAL919 B737 CAT_D 14 2684.425 321.8994 59794.289 M
CPA885 B777 CAT_B 14 2733.635 418.7988 59856.095 H
CPA837 B777 CAT_B 14 2402.714 426.48912 60276.017 H
CEB236 A320 CAT_D 17 2445.833 440.3322 60337.225 M
HKE669 A320 CAT_D 14 2479.381 397.15587 60377.2 M
CRK273 A320 CAT_D 44 1049.468 375.0732 60476.614 M
CPA2018 B747 CAT_B 33 1811.943 530.63964 60559.641 H
CRK671 A320 CAT_D 14 2365.856 387.378 60613.456 M
CEB118 A330 CAT_B 17 2701.853 432.42192 61124.996 H
SIA872 B777 CAT_B 25 2679.335 489.11148 61249.959 H
CCA763 B737 CAT_D 44 892.701 363.20796 61259.889 M
CES505 A320 CAT_D 2 2461.064 407.37312 61275.402 M
CPA654 A330 CAT_B 33 1920.185 506.25 61582.234 H
HDA381 A330 CAT_B 14 2253.045 402.31944 61783.395 H
CRK776 A330 CAT_B 33 1613.101 512.4024 62012.61 H
AFR188 B777 CAT_B 44 971.636 385.62012 62100.285 H
HDA749 A320 CAT_D 44 976.742 374.41404 62194.005 M
SOO098 B777 CAT_B 44 1110.596 338.59872 62198.401 H
HKE631 A320 CAT_D 14 2201.664 403.85736 62231.179 M
HDA951 A330 CAT_B 2 2248.356 385.83972 62281.893 H
HDA943 A320 CAT_D 44 1042.051 315.08784 62362.336 M
AIQ504 A320 CAT_D 33 1632.163 510.64452 62497.505 M
CPA443 A330 CAT_B 14 2235.644 397.0458 62500.529 H
AXM239 A320 CAT_D 23 2763.319 448.02252 62626.361 M
CRK6629 A330 CAT_B 14 2439.218 399.46284 62838.155 H
HKE851 A320 CAT_D 14 2637.975 391.77252 62864.595 M
VJC876 A320 CAT_D 30 2642.968 489.33108 62930.87 M
CPA539 A330 CAT_B 14 2502.936 395.72748 63195.022 H
HDA875 A320 CAT_D 2 2551.369 405.83484 63271.065 M
CCA115 A320 CAT_D 44 751.7 387.81756 63485.903 M
THA606 B777 CAT_B 33 1517.065 534.5946 63549.513 H
CPA405 A330 CAT_B 14 2364.369 398.14452 63563.37 H
MDA1831 E190 CAT_E 14 2332.648 393.09084 63712.703 M
UAL869 B777 CAT_B 14 2301.837 415.28304 63851.662 H
CRK241 A320 CAT_D 2 2445.57 414.62388 64043.531 M
CPA825 B777 CAT_B 44 566.596 406.71396 64246.122 H
UAL895 B777 CAT_B 44 813.641 379.02816 64375.427 H
QTR8420 B777 CAT_B 44 567.594 404.07732 64390.115 H
EVA871 B789 CAT_B 14 2057.636 425.39076 64669.647 H
HKE849 A320 CAT_D 14 2015.338 394.40916 65017.571 M
AIQ524 A320 CAT_D 33 1344.575 508.44744 65283.468 M
CPA831 B777 CAT_B 44 949.973 334.86336 65305.834 H
CPA776 A330 CAT_B 25 2340.905 455.27328 65514.473 H
CRK6653 A320 CAT_D 14 2059.418 380.78604 65550.961 M
CAL923 A330 CAT_B 14 1931.791 425.1708 65560.51 H
CPA549 B777 CAT_B 14 2093.596 413.52552 65620.1 H
AXM130 A320 CAT_D 33 1330.153 511.08408 65899.249 M
EVA857 B789 CAT_B 14 2122.398 421.43544 65960.641 H
CRK619 A330 CAT_B 14 2226.781 405.61524 65973.84 H
CPA369 A330 CAT_B 2 2391.863 382.10436 66040.753 H
CPA581 B777 CAT_B 14 1995.523 444.06756 66693.359 H
