callsign entry_ac entry_recat entry_waypoint entry_RAT entry_speed entry_time2 ICAO
PAL318 A320 CAT_D 17 2057.465 431.76276 39599.109 M
CXA8695 B737 CAT_D 1 1624.205 386.05968 39744.038 M
CDG8445 B737 CAT_D 2 2220.759 393.9696 39768.168 M
HDA487 A330 CAT_B 14 2392.142 383.86224 39810.295 H
MGL297 B737 CAT_D 44 519.622 339.03792 40055.85 M
HDA227 A320 CAT_D 30 2197.112 495.26352 40115.779 M
CSH811 B737 CAT_D 2 2313.676 382.32432 40319.461 M
CRK768 A330 CAT_B 33 1428.168 531.2987999999999 40353.508 H
CCA103 B737 CAT_D 44 545.321 346.7286 40385.508 M
ANA859 B789 CAT_B 14 2311.608 426.92868 40535.638 H
JJA2101 B737 CAT_D 14 2320.987 377.9298 40740.9 M
CPA365 A330 CAT_B 2 2391.399 385.18056 40881.076 H
HDA376 A320 CAT_D 17 2237.762 426.26952 40922.624 M
CRK681 A330 CAT_B 14 2378.308 393.75 41097.165 H
HDA661 A330 CAT_B 1 1841.284 407.81232 41111.929 H
UAE9842 B777 CAT_B 44 694.701 357.05556 41182.575 H
CPA238 B777 CAT_B 44 836.859 357.27552000000003 41275.983 H
CPA417 A330 CAT_B 14 2368.025 387.378 41317.566 H
CPA792 A330 CAT_B 25 2557.634 480.76164 41336.522 H
RBA635 A320 CAT_D 23 2413.11 457.25112 41390.482 M
JSA697 A320 CAT_D 25 2555.771 494.82432 41554.416 M
CQH8921 A320 CAT_D 2 2367.703 384.0822 41642.991 M
CPA146 A330 CAT_B 17 2415.428 430.44444 41792.177 H
CPA503 B777 CAT_B 14 2435.281 403.63776 41871.386 H
CES203 A320 CAT_D 44 631.114 361.45008 41901.879 M
CRK611 A330 CAT_B 14 2658.912 396.16704 41986.965 H
HVN592 A320 CAT_D 44 628.556 340.13664 42112.825 M
CPA658 A359 CAT_B 25 2430.855 527.34384 42113.988 H
ANA875 B737 CAT_D 14 2832.077 384.96096 42154.178 M
HDA728 A330 CAT_B 25 2938.975 496.36236 42444.679 H
CPA533 A330 CAT_B 14 2965.411 382.10436 42525.518 H
SIA856 A380 CAT_A 25 3053.567 522.94932 42536.291 S
HKE553 A320 CAT_D 30 2643.1 448.46208 42630.363 M
ELY075 B789 CAT_B 44 624.928 374.8536 42755.525 H
HKC9484 A330 CAT_B 44 626.424 364.52628 42955.986 H
THD630 A320 CAT_D 33 1937.193 508.88664 43121.069 M
AIQ520 A320 CAT_D 33 1730.566 520.53228 43129.486 M
CPA509 A330 CAT_B 14 2812.483 393.5304 43164.655 H
CRK253 A330 CAT_B 14 3068.138 396.38664 43234.658 H
HDA853 A320 CAT_D 44 1114.752 366.06456 43306.656 M
CES507 A320 CAT_D 2 3064.443 388.91592 43424.015 M
HDA627 A320 CAT_D 1 2320.639 399.02328 43437.061 M
KAL613 B748 CAT_B 14 3330.977 391.11336 43461.962 H
CPA770 A330 CAT_B 25 3402.459 487.5732 43670.107 H
CPA780 A330 CAT_B 23 2926.232 462.96396 43755.176 H
CPA841 B777 CAT_B 44 985.298 348.92568 43763.933 H
HVN594 A320 CAT_D 30 2586.734 492.18768 43812.119 M
HDA619 A330 CAT_B 1 2915.586 281.90916000000004 44052.803 H
ETH3684 B777 CAT_B 44 1333.193 332.22672 44346.488 H
THA628 A330 CAT_B 33 2175.735 537.0116399999999 44416.854 H
CPA250 B777 CAT_B 44 1288.157 342.11412 44594.104 H
UAE382 A380 CAT_A 44 1326.966 308.49624 44767.162 S
CPA421 B777 CAT_B 14 3110.468 408.25188 44851.344 H
HDA803 A330 CAT_B 2 3305.402 384.0822 44875.719 H
AJX809 B767 CAT_C 14 3173.811 408.91104 44902.921 H
GIA856 A330 CAT_B 23 3281.856 478.3446 44999.048 H
FJI391 A330 CAT_B 17 3404.848 443.8476 45106.295 H
EVA869 B777 CAT_B 14 3482.428 407.81232 45220.623 H
CPA347 A330 CAT_B 44 1564.129 331.3476 45316.074 H
CPA038D B748 CAT_B 44 1761.659 374.19444 45400.497 H
HDA441 A320 CAT_D 14 3440.849 404.73648 45485.328 M
PIC160 A320 CAT_D 44 1676.867 254.22372 45577.773 M
MDA1817 E190 CAT_E 14 3440.184 377.9298 45584.965 M
ETH644 B788 CAT_B 44 1571.642 366.72372 45766.548 H
PAC749 B748 CAT_B 14 3207.444 415.503 45937.231 H
CCA111 A330 CAT_B 44 1503.059 342.55368 45938.554 H
QTR818 B777 CAT_B 44 1601.911 306.0792 46043.363 H
CPA134 A359 CAT_B 23 3237.584 495.26352 46156.607 H
MXD605 B737 CAT_D 30 3007.123 488.23236 46470.0 M
CRK772 A330 CAT_B 33 2292.067 489.33108 46523.5 H
CPA906 A359 CAT_B 17 3275.002 465.381 46599.359 H
HDA249 A320 CAT_D 30 3043.19 460.10736 46632.157 M
CPA110 A330 CAT_B 23 3285.98 446.26464 46697.935 H
CPA766 A330 CAT_B 30 3055.095 519.2139599999999 46723.569 H
CES503 A320 CAT_D 2 3246.222 385.62012 46858.968 M
QTR8426 B748 CAT_B 44 1697.034 353.54016 46914.372 H
CRK108 A320 CAT_D 33 2310.883 528.2226 47270.114 M
SAS965 A340 CAT_B 44 1594.802 353.10060000000004 47660.737 H
CPA930 A359 CAT_B 17 2613.993 456.59196 47824.02 H
VNL303 A320 CAT_D 14 2665.448 376.17192 48207.817 M
HDA207 A320 CAT_D 30 2536.051 510.20496 48228.49 M
CAL7863 E190 CAT_E 14 2560.65 373.53528 48421.887 M
HKC830 A330 CAT_B 1 2018.925 385.62012 48523.662 H
CPA495 A359 CAT_B 14 2660.843 417.70008 48533.331 H
CPA859 A359 CAT_B 14 2544.43 411.10848 48542.554 H
CRK170 A320 CAT_D 33 1912.318 544.48236 48756.635 M
CPA922 A330 CAT_B 17 2556.905 432.42192 48835.799 H
ATG6617 B747 CAT_B 44 1262.932 297.0702 48913.246 H
CPA188 A359 CAT_B 17 2540.533 437.91516 49084.751 H
QFA127 A380 CAT_A 23 2714.222 468.23724 49116.944 S
CAL671 B737 CAT_D 14 2811.179 384.0822 49326.924 M
ACA015 B777 CAT_B 44 980.717 356.83596 49338.575 H
CPA543 B777 CAT_B 14 2961.822 381.006 49388.209 H
HDA865 A320 CAT_D 2 2876.857 389.13588 49582.538 M
BKP805 A320 CAT_D 33 1658.284 533.7158400000001 49651.196 M
HDA325 A320 CAT_D 14 2726.599 376.61148 49847.808 M
CPA501 B777 CAT_B 14 2782.394 413.74512 49984.634 H
CLX4507 B748 CAT_B 25 2772.276 528.44256 50094.279 H
CPA750 A359 CAT_B 33 1558.848 557.00676 50178.27 H
CPA018D B747 CAT_B 33 1643.933 544.0428 50292.718 H
CRK237 A330 CAT_B 2 2459.876 388.47672 50503.004 H
GIA860 B737 CAT_D 25 2597.156 493.9452 50595.443 M
CRK337 A330 CAT_B 44 890.562 325.85436 50627.565 H
HKE517 A320 CAT_D 14 2609.743 384.96096 50680.091 M
CPA278 A359 CAT_B 44 1233.985 275.53716 51007.297 H
HKE619 A320 CAT_D 14 2706.755 387.15804 51158.786 M
HKE601 A320 CAT_D 14 2642.579 384.3018 51326.959 M
CES595 A320 CAT_D 1 1982.4 340.13664 51402.37 M
CPA475 B777 CAT_B 14 2569.762 406.0548 51606.831 H
CPA367 A330 CAT_B 2 2678.774 364.96584 51609.823 H
HDA901 A330 CAT_B 44 993.641 280.15128 51675.723 H
HKE547 A320 CAT_D 14 2676.208 383.64264 51727.277 M
EVA855 A320 CAT_D 14 3065.388 383.64264 51961.443 M
CSZ9095 B737 CAT_D 44 898.131 352.00188 52196.802 M
CCA105 B737 CAT_D 2 3033.371 379.46772 52341.502 M
HDA813 A330 CAT_B 1 2220.746 324.97560000000004 52385.884 H
HDA634 A320 CAT_D 30 2530.322 498.12012 52415.954 M
CSC8617 A320 CAT_D 44 1090.606 284.1066 52688.893 M
CES509 A320 CAT_D 2 2940.77 374.63364 52893.608 M
CRK607 A330 CAT_B 14 2548.623 386.05968 52917.13 H
HDA491 A320 CAT_D 14 2936.334 399.9024 52990.532 M
CAL915 B737 CAT_D 14 2988.581 357.27552000000003 53047.31 M
SIA866 B777 CAT_B 25 3377.903 518.7744 53049.287 H
CPA256 B777 CAT_B 44 893.729 283.88664 53177.986 H
CRK081 A359 CAT_B 14 3003.813 399.02328 53224.905 H
CSH849 B737 CAT_D 33 1894.291 444.06756 53262.662 M
HDA437 A330 CAT_B 14 2980.972 395.72748 53340.527 H
CES733 B737 CAT_D 44 1041.782 307.39752 53461.467 M
CPA467 A330 CAT_B 14 3003.704 355.29768 53539.068 H
CPA162 B777 CAT_B 23 3142.813 452.19744 53783.532 H
DLH796 B748 CAT_B 44 988.093 357.27552000000003 53846.769 H
CPA433 A330 CAT_B 14 3323.951 388.69632 53900.234 H
KAL601 B777 CAT_B 14 3370.955 381.66516 54230.267 H
DLH730 A380 CAT_A 44 1184.202 313.98912 54380.353 S
HDA641 A320 CAT_D 1 2595.506 408.03228 54423.728 M
HDA213 A320 CAT_D 33 2394.862 526.24512 54426.716 M
HDA383 A320 CAT_D 14 3380.708 390.6738 54435.28 M
AIC317 B788 CAT_B 14 3268.019 400.78116 54842.358 H
HDA877 A330 CAT_B 2 3429.276 359.4726 54874.414 H
CLU684 B748 CAT_B 44 1725.746 422.31456 54900.798 H
CPA614 A330 CAT_B 33 2300.464 529.76088 55024.182 H
CPA690 A359 CAT_B 25 3332.786 527.78304 55075.854 H
AXM136 A320 CAT_D 33 2245.358 524.26764 55187.293 M
VIR206 B789 CAT_B 44 1421.395 316.40616 55296.171 H
CXA8011 B737 CAT_D 1 2788.225 395.72748 55422.193 M
HDA821 A330 CAT_B 44 1369.681 389.35548 55764.485 H
NCR451 B747 CAT_B 14 2660.114 394.18956 55967.373 H
CCA109 A330 CAT_B 44 1722.218 361.01088 55997.335 H
HDA732 A330 CAT_B 25 3195.843 475.48836 56040.217 H
CRK205 A320 CAT_D 1 2803.583 401.87988 56105.622 M
UAE384 B777 CAT_B 33 2453.45 550.63476 56170.371 H
AZG620 B747 CAT_B 44 1717.136 333.32508 56211.645 H
HKE674 A320 CAT_D 14 3348.696 383.20308 56296.499 M
SWR138 B777 CAT_B 44 1603.882 319.0428 56411.223 H
HDA805 A320 CAT_D 2 3176.216 396.6066 56731.257 M
SAY835 B747 CAT_B 44 1605.751 303.44256 56930.974 H
CRK657 A330 CAT_B 14 2996.281 390.23424 57031.181 H
AAL125 B777 CAT_B 44 1658.018 333.98424 57061.163 H
THA638 A330 CAT_B 33 2225.974 536.13288 57111.684 H
UPS168 B763 CAT_C 25 3007.186 492.40728 57151.988 H
CRK6121 A320 CAT_D 1 2493.828 334.2042 57237.56 M
CPA443 A330 CAT_B 14 2908.697 387.15804 57432.567 H
HDA761 A330 CAT_B 44 1605.462 299.48724 57824.256 H
PAL306 A330 CAT_B 17 2718.651 428.68656 57832.915 H
SOO275 B777 CAT_B 44 1591.888 346.06944000000004 57938.105 H
MAS432 B737 CAT_D 25 2882.226 488.23236 57965.062 M
HDA811 A330 CAT_B 1 2509.258 310.47372 58145.421 H
SAA286 A340 CAT_B 33 2066.305 538.11036 58181.378 H
HDA693 A320 CAT_D 33 2357.027 478.56456 58413.008 M
TGW980 A320 CAT_D 25 2643.476 487.5732 58436.233 M
HDA379 A320 CAT_D 14 2700.857 380.78604 58472.093 M
HDA951 A330 CAT_B 2 3045.044 370.89828 58675.166 H
CEB118 A330 CAT_B 17 2790.03 442.30968 58836.671 H
HKE687 A320 CAT_D 14 2803.769 388.91592 59017.608 M
MDA1841 B737 CAT_D 14 2894.309 381.4452 59140.741 M
HKC372 A330 CAT_B 25 3111.714 502.9542 59142.122 H
CPA254 B777 CAT_B 44 1232.766 269.16516 59214.859 H
CPA411 A330 CAT_B 14 3055.528 388.47672 59291.635 H
HDA893 A320 CAT_D 2 3275.876 398.58408 59294.459 M
CSH845 A330 CAT_B 1 2024.527 404.29692 59405.527 H
CRK069 A359 CAT_B 14 3045.276 410.22936 59745.145 H
CCA419 B737 CAT_D 44 1219.587 284.98536 59766.696 M
CAL935 B737 CAT_D 14 3309.14 380.56644 59799.166 M
UAE9826 B777 CAT_B 23 2868.301 482.73912 59830.255 H
AFR188 B777 CAT_B 44 1323.427 366.28416 60018.782 H
CRK671 A320 CAT_D 14 3029.751 393.09084 60363.798 M
HDA621 A330 CAT_B 1 2501.937 363.64752 60380.545 H
CAL919 B737 CAT_D 14 3119.327 371.997 60467.449 M
CPA060 B748 CAT_B 44 1054.111 301.24512 60468.586 H
CQH8587 A320 CAT_D 44 1393.915 375.95232 60550.652 M
CQH8959 A320 CAT_D 2 3171.102 379.24812 60617.215 M
CRK255 A330 CAT_B 14 3137.55 392.65128 60741.317 H
CPA391 B777 CAT_B 44 1333.613 261.91404 60808.1 H
VJC876 A320 CAT_D 30 2649.381 491.74812 60838.646 M
SIA872 B777 CAT_B 25 2961.986 512.84196 61201.856 H
HDA943 A320 CAT_D 44 1230.095 338.37876 61264.364 M
CPA654 A330 CAT_B 33 1967.779 526.02552 61332.102 H
HKE523 A320 CAT_D 14 2954.069 384.74136 61441.536 M
CRK273 A320 CAT_D 44 1547.058 343.21284 61475.719 M
ACA007 B789 CAT_B 14 2950.008 379.90728 61555.604 H
CPA879 B777 CAT_B 14 2906.677 410.44932 61816.586 H
AXM239 A320 CAT_D 23 3053.123 458.56944 61869.372 M
CES505 A320 CAT_D 2 3030.197 384.74136 61990.371 M
CPA174 A330 CAT_B 23 3078.81 417.26088 62148.132 H
RJA182 B788 CAT_B 33 1807.056 550.41516 62173.514 H
CPA3215 B747 CAT_B 14 3025.664 399.9024 62308.174 H
AIQ504 A320 CAT_D 33 1900.221 523.16892 62409.991 M
CPA831 B777 CAT_B 44 1144.812 304.76088 62540.715 H
HKE567 A320 CAT_D 25 3089.949 483.17868 62681.655 M
CPA093 B748 CAT_B 44 1177.246 329.37012 62905.116 H
CPA527 A330 CAT_B 14 2829.144 385.62012 63236.618 H
THA606 B777 CAT_B 33 2052.418 543.3836399999999 63386.758 H
HDA749 A330 CAT_B 44 1202.103 339.47748 63423.333 H
CAL5825 B747 CAT_B 14 2726.268 395.28792 63468.657 H
HDA841 A320 CAT_D 44 1298.026 360.13176 63536.111 M
EVA871 B789 CAT_B 14 2769.326 401.44032 63536.796 H
ANA8513 B763 CAT_C 14 2928.163 364.52628 63599.263 H
HDA381 A330 CAT_B 14 2734.969 385.83972 63913.514 H
CCA115 A320 CAT_D 44 1188.403 339.47748 63939.425 M
CRK241 A320 CAT_D 2 2810.742 395.28792 63959.777 M
CPA837 B777 CAT_B 44 1380.535 344.53116 64171.329 H
CLX7326 B748 CAT_B 44 1360.651 289.81944000000004 64296.564 H
CSN635 A320 CAT_D 44 1415.524 360.13176 64453.99 M
CPA885 B777 CAT_B 14 2482.237 421.875 64487.008 H
CPA539 A359 CAT_B 14 2538.249 408.25188 64556.974 H
QTR8438 B777 CAT_B 44 1394.253 308.05668000000003 64571.395 H
CRK259 A359 CAT_B 1 2216.592 439.89264 64651.749 H
HDA875 A330 CAT_B 2 2520.115 378.369 64764.089 H
