callsign entry_ac entry_recat entry_waypoint entry_RAT entry_speed entry_time2 ICAO
CPA660 B777 CAT_B 44 396.429 417.70008 29020.336 H
CSZ9091 A320 CAT_D 1 1590.488 383.20308 29210.995 M
CRK603 A320 CAT_D 14 2203.885 396.6066 29436.887 M
CPA407 A330 CAT_B 14 2238.84 387.5976 29699.739 H
CAL903 A330 CAT_B 14 2283.071 418.7988 29906.05 H
MDA981 E190 CAT_E 14 2618.751 321.24024000000003 29955.678 M
CRK231 A359 CAT_B 2 2708.819 431.3232 30057.132 H
CPA694 A330 CAT_B 33 1321.921 511.74324 30078.615 H
CPA616 A330 CAT_B 33 1455.32 513.50112 30610.278 H
CRK176 A320 CAT_D 1 2422.734 417.26088 30647.483 M
AFL212 B777 CAT_B 44 531.44 370.01952 30721.71 H
CEB110 A330 CAT_B 17 2369.299 432.86148 30776.71 H
HDA623 A330 CAT_B 1 2025.96 447.80256 30836.118 H
CCA411 A320 CAT_D 44 593.715 371.997 30945.729 M
AIQ508 A320 CAT_D 33 1717.231 504.71208 30957.734 M
GLP831 B737 CAT_D 44 651.017 422.75376 31083.328 M
CSN3075 B737 CAT_D 44 646.396 394.84872 31191.049 M
CAL641 B737 CAT_D 14 2298.868 384.96096 31319.091 M
CRK497 A320 CAT_D 44 910.233 362.10924 31373.695 M
HKE625 A320 CAT_D 14 2242.135 391.11336 31409.859 M
CRK6355 A320 CAT_D 44 937.003 404.07732 31445.386 M
CPA650 A330 CAT_B 25 2633.975 474.17004 31460.923 H
PAL300 A330 CAT_B 17 2371.062 422.86392 31533.492 H
CRK453 A320 CAT_D 44 905.479 420.55668 31583.764 M
CPA403 B777 CAT_B 14 2222.428 414.40428 31945.421 H
APG1264 A320 CAT_D 17 2355.867 394.46397 31995.921 M
CES765 A320 CAT_D 44 933.602 319.92192 32013.454 M
CES721 A320 CAT_D 1 1599.094 412.6464 32196.429 M
HDA643 A320 CAT_D 1 1695.346 412.6464 32222.009 M
CRK305 A330 CAT_B 44 708.587 344.09196000000003 32521.641 H
CPA912 A330 CAT_B 17 2617.357 426.26952 32681.956 H
CRK221 A320 CAT_D 1 1677.351 430.88364 32739.165 M
CRK363 A330 CAT_B 44 1256.375 349.58484 32757.591 H
HDA391 A330 CAT_B 14 2329.859 390.01464 32820.242 H
HDA825 A320 CAT_D 44 1317.071 405.39564 32875.682 M
AXM138 A320 CAT_D 25 2561.684 466.69932 33090.922 M
HDA863 A320 CAT_D 1 1847.649 434.3994 33103.141 M
CPA738 A330 CAT_B 44 1239.73 403.85736 33186.799 H
SOO7923 B777 CAT_B 44 1372.708 397.92492 33285.049 H
KAL603 B777 CAT_B 14 2511.04 428.0274 33424.357 H
CES2901 A320 CAT_D 44 1214.489 352.00188 33453.572 M
HKC9492 A330 CAT_B 44 1474.407 408.25188 33577.058 H
SIA890 B777 CAT_B 25 2276.709 483.83784 33597.928 H
CRK129 A320 CAT_D 1 1719.04 425.1708 33758.152 M
HDA692 A330 CAT_B 30 2243.281 484.497 33816.622 H
HDA781 A320 CAT_D 44 1490.044 310.03416000000004 33883.671 M
HKE227 A320 CAT_D 1 1658.713 420.55668 33901.046 M
CES501 A320 CAT_D 2 2228.791 414.40428 34022.824 M
HDA937 A330 CAT_B 44 1446.268 350.244 34272.474 H
HDA831 A320 CAT_D 2 1938.46 414.84384 34624.869 M
THA600 B777 CAT_B 33 1875.859 537.0116399999999 34735.644 H
CXA8015 B737 CAT_D 1 1489.103 410.66892 34867.191 M
CPA710 A359 CAT_B 25 2383.813 489.33108 34993.291 H
CXA381 B737 CAT_D 1 1459.1 361.67004 34999.962 M
CPA415 A330 CAT_B 14 1777.976 391.77252 35100.712 H
HDA453 A320 CAT_D 14 1919.037 405.39564 35255.067 M
TWB115 B737 CAT_D 14 2124.241 382.76352 35347.609 M
CPA018 B747 CAT_B 33 1498.299 532.17756 35360.37 H
CPA469 A330 CAT_B 14 2032.611 388.47672 35547.895 H
TGW972 A320 CAT_D 25 2137.985 466.47935999999993 36073.801 M
HKE193 A320 CAT_D 14 1845.52 388.69632 36177.016 M
KLM887 B777 CAT_B 44 512.816 356.1768 36213.693 H
SIA860 A359 CAT_B 25 1969.902 502.29504 36675.774 H
EVA867 B777 CAT_B 14 1705.91 421.875 36698.207 H
MKR977 A320 CAT_D 30 2311.253 432.20232 36730.908 M
GTI8140 B748 CAT_B 44 675.782 348.48648 36748.599 H
AAR721 A330 CAT_B 14 1849.648 381.006 36787.663 H
CRK235 A330 CAT_B 2 1885.673 371.33784 36940.197 H
HDA905 A330 CAT_B 44 547.646 420.11712 37058.728 H
CCA101 A320 CAT_D 44 579.893 375.73236 37163.262 M
CPA700 A359 CAT_B 33 1373.695 532.39752 37469.718 H
ESR931 B737 CAT_D 14 1800.528 392.21208 37648.97 M
CPA238 B777 CAT_B 44 423.218 408.91104 37684.906 H
HDA487 A320 CAT_D 14 1813.569 392.21208 37713.172 M
CSN310 A320 CAT_D 44 503.691 444.50676 37942.86 M
CQH8921 A320 CAT_D 2 1770.729 411.54768 37945.807 M
JNA113 B737 CAT_D 14 1848.83 388.69632 38143.622 M
CRK768 A330 CAT_B 33 1395.003 511.74324 38236.413 H
CES701 A320 CAT_D 2 1733.638 412.4268 38574.376 M
AXM134 A320 CAT_D 33 1426.439 506.0304 38658.12 M
MGL297 B767 CAT_C 44 436.888 398.14452 38738.215 H
CRK156 A320 CAT_D 33 1547.341 447.80256 38969.061 M
CAL672 B737 CAT_D 25 2229.956 448.46208 39011.037 M
CAL909 A330 CAT_B 14 1771.091 420.77628 39027.733 H
CXA8695 B737 CAT_D 1 1179.592 411.32808 39032.603 M
CES5017 A330 CAT_B 1 1393.033 424.7316 39104.532 H
PAL318 A320 CAT_D 17 2006.351 417.92004 39123.107 M
CPA597 A330 CAT_B 14 1821.229 390.01464 39168.677 H
CPA365 A330 CAT_B 2 1712.338 403.4178 39169.383 H
HDA227 A320 CAT_D 30 2186.149 458.56944 39196.949 M
HDA730 A330 CAT_B 25 2335.734 468.8964 39329.463 H
CCA103 B737 CAT_D 44 434.049 417.70008 39458.255 M
JJA2101 B737 CAT_D 14 1800.798 392.43168 39632.833 M
HDA433 A330 CAT_B 14 1917.914 352.66104 39638.735 H
CPA417 B777 CAT_B 14 2047.388 410.22936 39729.277 H
HDA376 A320 CAT_D 17 2227.757 417.04092 39871.37 M
CDG4789 B737 CAT_D 44 584.425 387.5976 40033.85 M
ANA859 B789 CAT_B 14 2003.702 415.503 40036.839 H
PAC947 B748 CAT_B 44 505.714 424.51164 40257.725 H
CPA509 B777 CAT_B 14 1939.495 418.13964 40415.832 H
CPA533 A330 CAT_B 14 1993.077 389.13588 40640.541 H
CES203 A320 CAT_D 44 1030.639 370.01952 40815.901 M
CPA503 B777 CAT_B 14 1978.674 418.7988 40834.197 H
HDA661 A330 CAT_B 1 1397.759 366.28416 41094.457 H
HDA721 A320 CAT_D 44 930.906 408.03228 41152.879 M
ANA875 B737 CAT_D 14 1875.085 392.43168 41161.992 M
RBA635 B788 CAT_B 23 2032.242 473.51088 41181.2 H
CRK611 A330 CAT_B 14 1830.465 392.43168 41303.768 H
JSA697 A320 CAT_D 25 2113.129 475.48836 41315.225 M
CRK681 A330 CAT_B 14 1821.348 395.28792 41599.373 H
CCA111 A330 CAT_B 44 619.888 370.23912 41854.263 H
KAL613 B748 CAT_B 14 1655.502 441.87012 41994.847 H
CPA250 B777 CAT_B 44 913.234 417.70008 42018.118 H
SIA856 A380 CAT_A 25 2105.447 486.03528000000006 42279.454 S
CRK253 A359 CAT_B 14 1812.348 412.4268 42464.954 H
CPA146 A330 CAT_B 17 2016.155 445.38588 42530.63 H
CPA658 B777 CAT_B 25 2114.251 490.869 42553.588 H
THD630 A320 CAT_D 33 1477.869 491.96772 42606.679 M
CPA906 A359 CAT_B 17 2022.389 428.46696 42615.605 H
HDA728 A330 CAT_B 25 2134.899 478.56456 42697.238 H
HDA627 A320 CAT_D 1 1242.569 429.56532 43061.766 M
HDA853 A320 CAT_D 44 379.863 438.35436 43129.601 M
CES507 A320 CAT_D 2 1788.765 412.6464 43304.489 M
HVN592 A320 CAT_D 44 455.844 404.29692 43364.624 M
ELY075 B789 CAT_B 44 491.408 426.70908 43442.58 H
CPA770 A359 CAT_B 25 2082.365 486.91404000000006 43470.443 H
AJX809 B767 CAT_C 14 1997.061 416.38176 43982.35 H
CPA421 B777 CAT_B 14 1879.755 410.44932 43985.575 H
CPA144 A330 CAT_B 23 1991.039 438.79392 44009.841 H
FJI391 A330 CAT_B 17 1984.299 433.74024 44318.127 H
UAE382 A380 CAT_A 44 493.461 408.25188 44617.201 S
CPA347 A330 CAT_B 44 508.228 430.66404 44746.611 H
HDA803 A330 CAT_B 2 1749.559 391.11336 44756.431 H
CPA841 B777 CAT_B 44 507.51 425.1708 44815.802 H
GIA856 A330 CAT_B 23 2001.738 459.81456 44969.368 H
EVA869 A330 CAT_B 14 1729.407 397.0458 45012.709 H
HDA441 A320 CAT_D 14 1802.526 405.61524 45052.106 M
HDA847 A320 CAT_D 44 1060.28 367.16292 45135.981 M
THA628 A330 CAT_B 33 1454.173 518.5548 45352.392 H
HDA619 A330 CAT_B 1 1120.731 423.19332 45548.562 H
CPA501 B777 CAT_B 14 1733.354 417.48048 45677.834 H
MDA1817 E190 CAT_E 14 1825.451 387.378 45752.833 M
CPA930 A359 CAT_B 17 2112.013 453.0762 45988.274 H
HKE553 A320 CAT_D 30 2186.491 428.46696 46067.363 M
CES503 A320 CAT_D 2 1749.225 417.04092 46148.042 M
ETH644 B788 CAT_B 44 865.528 402.09948 46215.465 H
CPA543 B777 CAT_B 14 1785.566 414.40428 46314.375 H
CPA188 A359 CAT_B 17 1939.128 436.15728 46426.473 H
CRK115 A320 CAT_D 1 1134.898 429.34572 46662.519 M
VNL303 A320 CAT_D 14 1816.062 377.05068 46746.164 M
QTR818 B777 CAT_B 44 515.588 415.06344 47007.719 H
PAC949 B748 CAT_B 14 1754.867 407.59272 47024.123 H
SAS965 A340 CAT_B 44 602.117 388.25676 47049.845 H
PIC160 A320 CAT_D 44 662.605 391.55256 47191.937 M
CPA495 A359 CAT_B 14 1782.387 411.10848 47262.751 H
CRK108 A320 CAT_D 33 1549.209 417.26088 47292.39 M
HVN594 A320 CAT_D 30 2134.326 471.09384 47337.107 M
CPA922 A330 CAT_B 17 1811.21 416.38176 47585.051 H
CPA766 A330 CAT_B 30 2165.867 476.58708 47762.708 H
HDA207 A320 CAT_D 30 2105.245 451.97748 48011.91 M
HDA865 A320 CAT_D 2 1700.532 423.85248 48080.307 M
CRK170 A320 CAT_D 33 1474.98 477.02628 48273.341 M
CPA110 A330 CAT_B 23 1984.986 442.74888 48486.356 H
MXD605 B737 CAT_D 30 2134.391 453.0762 48553.826 M
CAL7863 E190 CAT_E 14 1714.366 377.49024 48801.751 M
CRK237 A330 CAT_B 2 1825.161 418.13964 49011.297 H
HKE517 A320 CAT_D 14 2004.994 390.01464 49061.262 M
ACA015 B777 CAT_B 44 406.994 420.77628 49172.512 H
CAL671 B737 CAT_D 14 1752.943 375.73236 49551.372 M
CPA367 A330 CAT_B 2 1841.845 412.4268 49684.674 H
CPA750 A330 CAT_B 33 1498.228 504.27252 49770.427 H
HKE601 A320 CAT_D 14 1838.317 391.33296 49868.778 M
HKE619 A320 CAT_D 14 1891.105 388.91592 49884.078 M
QFA127 B747 CAT_B 23 2047.706 460.76652000000007 49950.28 H
CRK337 A330 CAT_B 44 381.058 433.95984 50084.679 H
BKP805 A320 CAT_D 33 1536.999 498.55968 50339.77 M
CES595 A320 CAT_D 1 1508.091 430.22448 50643.385 M
EVA855 A320 CAT_D 14 1949.769 393.5304 50657.218 M
CPA475 A359 CAT_B 14 1787.163 413.08596 50971.532 H
HDA901 A330 CAT_B 44 468.7 389.35548 50996.548 H
CES733 B737 CAT_D 44 617.456 418.5792 51126.279 M
GIA860 B737 CAT_D 25 2223.474 467.57808 51284.876 M
CPA256 B777 CAT_B 44 586.351 420.11712 51582.982 H
CES509 A320 CAT_D 2 1923.011 419.0184 51595.465 M
CSZ9095 B737 CAT_D 44 1045.147 422.75376 51661.062 M
CSC8617 A320 CAT_D 44 578.831 412.4268 51926.916 M
CRK607 A330 CAT_B 14 1829.338 387.15804 51932.432 H
HDA813 A330 CAT_B 1 1315.523 409.79016 51942.032 H
RNA409 A330 CAT_B 44 695.571 423.41292 52015.284 H
CPA433 B777 CAT_B 14 1870.439 411.98724 52092.082 H
HDA491 A320 CAT_D 14 1791.995 400.122 52433.245 M
CPA2091 B748 CAT_B 44 680.021 393.5304 52529.192 H
CCA105 B737 CAT_D 2 1697.427 429.12612 52624.779 M
FDX5393 B777 CAT_B 14 24190.2 414.84384 52795.574 H
CAL915 A330 CAT_B 14 1740.839 419.45796 52797.472 H
VIR206 B789 CAT_B 44 724.042 373.53528 52801.318 H
KAL601 B748 CAT_B 14 1836.845 424.9512 52830.597 H
AIC315 B788 CAT_B 14 1806.025 415.94256 53007.293 H
CSH849 B737 CAT_D 33 1682.092 395.94744 53072.76 M
HDA634 A330 CAT_B 30 2304.488 482.73912 53113.835 H
HDA877 A320 CAT_D 2 1681.203 409.5702 53272.818 M
CPA467 A330 CAT_B 14 1813.268 390.01464 53376.566 H
HDA383 A320 CAT_D 14 1881.034 400.56156 53471.8 M
CCA109 A330 CAT_B 44 375.267 410.66892 53583.211 H
SIA866 B777 CAT_B 25 2475.748 488.89152000000007 53643.006 H
CPA690 A359 CAT_B 25 2404.54 489.55068 53849.927 H
HDA213 A330 CAT_B 33 1702.837 507.12876 53875.563 H
HDA871 A330 CAT_B 2 1794.012 446.26464 54035.547 H
HDA641 A320 CAT_D 1 1417.6 439.23348 54050.357 M
CPA614 B777 CAT_B 33 1634.269 524.48724 54206.702 H
CPA162 B777 CAT_B 23 2184.073 462.96396 54462.242 H
HDA811 A330 CAT_B 1 1141.515 440.11224 54538.762 H
CRK081 A330 CAT_B 44 440.243 417.70008 54574.437 H
HDA821 A330 CAT_B 44 890.701 344.09196000000003 55042.191 H
CPA391 B777 CAT_B 44 1210.824 402.09948 55161.354 H
HDA732 A330 CAT_B 25 2225.11 471.53304 55272.059 H
CPA599 A330 CAT_B 14 1858.124 394.62876 55325.01 H
HDA805 A320 CAT_D 2 1737.379 426.48912 55678.194 M
CRK205 A320 CAT_D 1 1207.561 436.81644 55762.028 M
AAL125 B777 CAT_B 44 586.555 380.12688 56176.159 H
CXA8011 B737 CAT_D 1 1124.955 443.40804 56192.915 M
HDA693 A320 CAT_D 33 1509.762 426.26952 56739.73 M
CPA443 A330 CAT_B 14 1822.777 392.43168 56752.385 H
CSH845 A330 CAT_B 1 1232.239 417.26088 56802.031 H
THA638 A330 CAT_B 33 1603.76 496.14264 56815.875 H
UAE384 B777 CAT_B 33 1602.362 525.58596 57133.302 H
CPA780 A330 CAT_B 23 2033.942 441.43056 57199.408 H
CCA419 B737 CAT_D 44 417.632 417.70008 57208.122 M
HKE687 A320 CAT_D 14 1814.476 394.40916 57272.925 M
CPA254 B777 CAT_B 44 421.215 451.09872 57333.476 H
CPA411 B777 CAT_B 14 1784.317 419.67756 57438.096 H
CRK529 A320 CAT_D 44 455.654 423.19332 57532.078 M
AXM136 A320 CAT_D 33 1611.054 498.12012 57687.059 M
SWR138 B777 CAT_B 44 413.258 426.48912 57706.171 H
CRK657 A330 CAT_B 14 1836.706 399.68244 57803.404 H
ACA007 B789 CAT_B 44 738.469 413.08596 57891.332 H
SAA286 A340 CAT_B 33 1605.723 505.59084 58245.096 H
HDA951 A330 CAT_B 2 2216.299 398.36412 58374.838 H
MAS432 B737 CAT_D 25 2389.082 462.08484 58426.842 M
HDA703 A320 CAT_D 44 426.529 435.93768 58478.991 M
PAL306 A330 CAT_B 17 1923.353 436.37688 58557.058 H
AFR188 B777 CAT_B 44 695.303 380.78604 58711.91 H
MDA1841 B737 CAT_D 14 2085.369 408.47184 58953.785 M
MSR960 A330 CAT_B 33 1452.732 516.13776 58961.062 H
CRK061 A359 CAT_B 44 669.093 361.88964 59062.388 H
CAL919 A359 CAT_B 14 2242.208 425.82996 59158.72 H
CQH8959 A320 CAT_D 2 2211.943 415.94256 59319.676 M
HDA621 A330 CAT_B 1 1691.916 392.43168 59586.921 H
CAL935 B737 CAT_D 14 2296.888 387.5976 59757.654 M
CRK671 A320 CAT_D 14 2174.588 385.83972 59773.766 M
CEB118 A330 CAT_B 17 2067.901 435.05856 59785.182 H
TGW980 A320 CAT_D 25 2721.67 473.73048000000006 59796.38 M
EVA871 A330 CAT_B 14 2246.117 406.2744 60016.811 H
HDA893 A320 CAT_D 2 2268.936 424.9512 60127.612 M
SIA872 B777 CAT_B 25 2852.114 486.47448 60138.226 H
HDA379 A320 CAT_D 14 2632.282 394.62876 60169.049 M
CRK069 A359 CAT_B 44 474.761 404.51652 60240.079 H
FDX169 B777 CAT_B 14 2539.033 391.55256 60380.229 H
CES505 A330 CAT_B 2 2338.631 427.80744 60809.42 H
CPA2046 B747 CAT_B 33 1343.551 519.87312 60839.928 H
CPA527 A330 CAT_B 14 2435.941 399.24324 60852.852 H
CRK6629 A330 CAT_B 14 2666.762 396.8262 60970.109 H
CPA879 B777 CAT_B 44 439.762 390.23424 61218.129 H
HKE631 A320 CAT_D 14 2589.765 404.73648 61262.764 M
HKE669 A320 CAT_D 14 2979.909 393.75 61288.566 M
VJC876 A320 CAT_D 30 2494.537 453.51576 61451.948 M
CRK375 A320 CAT_D 44 854.001 383.20308 61728.95 M
CPA654 A330 CAT_B 33 1687.223 491.08896 61846.965 H
HDA381 A330 CAT_B 14 2561.67 394.62876 61932.809 H
RJA182 B788 CAT_B 33 1836.692 516.13776 62319.219 H
UAL895 B777 CAT_B 44 938.904 379.68768 62409.635 H
HDA943 A330 CAT_B 44 1019.283 368.04204 62442.49 H
CCA115 A320 CAT_D 44 981.304 403.63776 62761.988 M
CRK776 A330 CAT_B 33 1741.048 506.0304 62836.858 H
HKE851 A320 CAT_D 14 2101.176 399.02328 63008.619 M
HDA875 A320 CAT_D 2 2126.921 433.30068 63096.106 M
HDA749 A330 CAT_B 44 915.794 397.0458 63130.982 H
CQH8587 A320 CAT_D 44 1166.999 411.98724 63208.036 M
AXM239 A320 CAT_D 23 2109.598 446.04504 63321.773 M
HKE849 A320 CAT_D 14 2179.576 398.80368 63493.671 M
CPA539 B777 CAT_B 14 2037.395 414.62388 63503.971 H
THA606 B777 CAT_B 33 1254.779 526.68468 63745.365 H
CRK491 A320 CAT_D 44 767.544 393.09084 63928.727 M
CRK255 A330 CAT_B 14 2217.653 401.22072 63984.541 H
HKE823 A320 CAT_D 14 2318.151 396.16704 64014.171 M
CPA405 A330 CAT_B 14 2465.597 399.46284 64102.746 H
CAL923 A330 CAT_B 14 2392.429 419.45796 64312.698 H
MDA1831 E190 CAT_E 14 2515.156 381.66516 64398.148 M
CRK609 A330 CAT_B 14 2588.568 402.31944 64538.221 H
AIQ504 A320 CAT_D 33 1379.728 497.90052 64709.157 M
CPA549 B777 CAT_B 14 2562.364 422.0946 64981.462 H
THD608 A320 CAT_D 33 1989.114 486.69444 65029.728 M
CRK241 A359 CAT_B 2 2925.596 404.73648 65036.208 H
CPA776 A330 CAT_B 25 3133.943 475.92756 65039.856 H
CPA734 B777 CAT_B 25 3278.676 473.73048000000006 65095.127 H
CPA048 B748 CAT_B 44 568.425 396.8262 65315.613 H
HDA761 A320 CAT_D 44 614.863 387.378 65369.837 M
AIQ524 A320 CAT_D 33 2372.834 495.70308 65383.507 M
HDA311 A320 CAT_D 14 3227.46 400.34196 65391.902 M
AXM130 A320 CAT_D 33 2385.352 475.2684 65475.29 M
EVA857 B789 CAT_B 14 3091.183 433.95984 65855.739 H
CPA837 B777 CAT_B 44 596.271 397.92492 65862.499 H
CPA331 A330 CAT_B 44 856.074 387.81756 65922.522 H
CSZ9093 A320 CAT_D 1 2724.926 426.48912 66003.789 M
CPA918 A359 CAT_B 17 3612.049 455.27352 66042.109 H
UAL179 B777 CAT_B 44 1110.214 413.52552 66110.312 H
CRK619 A330 CAT_B 14 3532.39 401.00112 66206.54 H
CPA369 A330 CAT_B 2 3208.34 417.26088 66220.526 H
CPA885 B777 CAT_B 44 2161.368 377.70984 66324.266 H
CPA473 A359 CAT_B 14 3496.721 408.03228 66348.491 H
HDA437 A330 CAT_B 14 3682.446 358.59384 66370.978 H
CPA656 A330 CAT_B 33 2754.397 465.16104 66518.266 H
UAL869 B777 CAT_B 44 955.339 389.13588 66683.643 H
CPA807 B777 CAT_B 44 1463.354 409.131 66809.05 H
QTR8436 B777 CAT_B 44 1196.122 344.09196000000003 66854.607 H
CPA097 B748 CAT_B 44 1806.676 357.05556 67015.68 H
HKE567 A320 CAT_D 25 3145.327 464.28228 67133.456 M
CPA521 B777 CAT_B 14 2870.179 421.875 67298.859 H
HDA241 A320 CAT_D 30 2763.726 469.99512 67726.313 M
EVA809 A320 CAT_D 14 2826.933 397.48536 67868.887 M
UAE9824 B777 CAT_B 23 3083.641 469.77552 67912.924 H
CPA126 A359 CAT_B 23 3258.67 467.57808 67976.575 H
CRK140 A320 CAT_D 44 1478.874 412.4268 68018.741 M
HDA455 A330 CAT_B 14 2737.104 421.43544 68061.372 H
HKE611 A320 CAT_D 14 3005.332 394.62876 68114.764 M
CRK239 A359 CAT_B 1 2727.496 445.82508 68634.297 H
CCA117 B737 CAT_D 44 1175.502 322.119 68781.165 M
DKH1305 A320 CAT_D 2 2950.764 416.60172 68826.156 M
HKE559 A320 CAT_D 30 2802.014 436.15728 68838.774 M
CAL927 B737 CAT_D 14 3017.095 391.55256 68874.139 M
CPA831 B777 CAT_B 44 1364.119 338.15916000000004 69013.143 H
CPA784 A330 CAT_B 23 2911.045 448.68168 69070.111 H
UAE9823 B777 CAT_B 23 2965.043 409.79016 69127.458 H
CPA825 B777 CAT_B 44 1306.617 310.69332 69279.383 H
