callsign entry_ac entry_recat entry_waypoint entry_RAT entry_speed entry_time2 ICAO
AXM237 A320 CAT_D 23 2163.465 430.00488 27504.379 M
HDA153 A330 CAT_B 33 1301.746 531.0791999999999 27522.372 H
CPA085 B748 CAT_B 44 562.972 357.71472 27747.685 H
CRK782 A330 CAT_B 17 2257.324 403.63776 27793.583 H
CPA726 A330 CAT_B 30 1992.182 490.6494 27956.937 H
CRK647 A320 CAT_D 14 2176.566 373.53528 27978.492 M
CRK285 A330 CAT_B 14 2218.658 405.17568 28359.123 H
AIQ515 A320 CAT_D 33 1195.162 522.94932 28382.266 M
PAC769 B747 CAT_B 14 2343.103 401.44032 28560.366 H
TGW978 A320 CAT_D 25 2932.616 463.18356 28662.721 M
CPA678 A330 CAT_B 44 424.001 387.378 28749.601 H
CAL903 A330 CAT_B 14 2555.538 366.06456 28819.467 H
CRK176 A320 CAT_D 1 1640.482 419.67756 29050.795 M
CPA694 A330 CAT_B 33 1319.228 528.2226 29166.142 H
EVA851 A320 CAT_D 14 2575.051 365.8446 29335.235 M
CPA032 B747 CAT_B 44 439.027 407.15316 29395.953 H
HDA857 A320 CAT_D 2 2673.488 406.71396 29432.499 M
MDA981 E190 CAT_E 14 2874.104 360.35172 29596.146 M
CSZ9091 A320 CAT_D 1 2097.898 400.78116 29602.87 M
CPA632 B777 CAT_B 33 1390.289 556.3476 29612.955 H
ICV6755 B748 CAT_B 44 583.373 415.06344 29751.32 H
CPA407 B777 CAT_B 14 2690.158 394.40916 29894.099 H
CPA018 B747 CAT_B 33 1772.408 548.21772 30025.098 H
CRK231 A359 CAT_B 2 2743.577 403.85736 30083.891 H
AFL212 B777 CAT_B 44 874.829 436.15728 30234.692 H
CPA660 B777 CAT_B 44 473.687 401.87988 30290.464 H
CPA616 A330 CAT_B 33 1788.637 524.48724 30417.591 H
AIQ508 A320 CAT_D 33 2218.266 524.26764 30477.873 M
CCA411 A320 CAT_D 44 1187.401 395.94744 30556.723 M
HKE625 A320 CAT_D 14 2586.577 367.82244 30563.423 M
PAL300 A330 CAT_B 17 2410.237 417.04092 30625.845 H
CRK305 A330 CAT_B 44 768.062 409.131 30715.828 H
HDA623 A330 CAT_B 1 1937.549 389.13588 31013.554 H
CPA650 A359 CAT_B 25 2547.199 504.93168 31233.416 H
CSN3075 B737 CAT_D 44 1060.042 371.33784 31265.81 M
CEB110 A330 CAT_B 17 2366.16 419.89752 31299.275 H
CPA912 A359 CAT_B 17 2365.49 430.44444 31531.49 H
APG1264 A320 CAT_D 17 2274.507 395.06832 32160.399 M
CES721 A320 CAT_D 1 1840.245 410.22936 32170.232 M
CRK129 A320 CAT_D 1 1823.966 412.2072 32294.081 M
CRK453 A330 CAT_B 44 902.388 370.45908 32346.709 H
HDA643 A320 CAT_D 1 1729.464 418.5792 32496.384 M
CRK497 A320 CAT_D 44 716.521 391.99212 32638.044 M
CRK6355 A320 CAT_D 44 647.745 413.74512 32801.598 M
CRK363 A330 CAT_B 44 585.144 405.61524 32963.279 H
HDA692 A330 CAT_B 30 1787.744 501.19632 33252.505 H
KAL603 B777 CAT_B 14 2205.229 394.84872 33287.609 H
AXM138 A320 CAT_D 25 2394.042 463.40316 33319.867 M
HDA825 A320 CAT_D 44 834.583 381.4452 33500.889 M
CXA8015 B737 CAT_D 1 1744.674 405.61524 33618.196 M
SIA890 B777 CAT_B 25 2339.98 502.07508 33736.278 H
MKR977 A320 CAT_D 30 2075.785 468.01764 33873.914 M
CES501 A320 CAT_D 2 2249.183 399.46284 34020.653 M
HKE227 A320 CAT_D 1 1489.989 401.00112 34389.747 M
CPA415 A330 CAT_B 14 2386.958 383.64264 34488.012 H
HDA871 A320 CAT_D 2 2483.613 401.00112 34681.859 M
HDA937 A330 CAT_B 44 433.318 395.72748 34724.956 H
CES2901 A320 CAT_D 44 504.401 381.006 34766.528 M
CPA710 B777 CAT_B 25 2512.78 498.12012 34889.499 H
CXA381 B737 CAT_D 1 1713.218 393.75 35013.639 M
HDA781 A320 CAT_D 44 491.03 399.24324 35109.56 M
CPA499 A359 CAT_B 14 2353.605 417.92004 35141.755 H
TWB115 B737 CAT_D 14 2578.701 370.45908 35170.529 M
THA600 B777 CAT_B 33 1262.04 554.37012 35382.841 H
CPA792 A330 CAT_B 25 2648.685 460.10736 35392.676 H
HDA831 A330 CAT_B 2 2560.687 395.28792 35646.241 H
CES5017 A320 CAT_D 1 1982.492 358.81344 35911.469 M
HDA453 A330 CAT_B 14 2290.308 347.38776 36068.463 H
HDA905 A330 CAT_B 44 375.078 371.997 36085.782 H
CLX8705 B748 CAT_B 33 1419.969 549.0968399999999 36180.065 H
CRK603 A320 CAT_D 14 2268.864 368.7012 36207.794 M
CCA101 A320 CAT_D 44 670.887 373.75488 36341.997 M
SIA860 A359 CAT_B 25 2226.133 509.5458 36465.947 H
CPA469 A330 CAT_B 14 2298.451 375.73236 36614.684 H
ESR931 B737 CAT_D 14 2327.161 362.10924 36713.772 M
CRK235 A330 CAT_B 2 2311.095 401.66028 36917.39 H
KLM887 B747 CAT_B 44 634.743 410.44932 37300.39 H
JNA113 B737 CAT_D 14 2187.049 370.23912 37571.867 M
AXM134 A320 CAT_D 25 2260.181 457.91028000000006 37576.399 M
EVA867 A320 CAT_D 14 2338.025 370.89828 37606.104 M
HKE193 A320 CAT_D 14 2307.226 375.73236 37891.401 M
HDA356 A320 CAT_D 17 2163.651 403.85736 37891.845 M
CPA597 A330 CAT_B 14 2281.074 399.46284 38155.452 H
CSN310 A320 CAT_D 44 592.093 419.45796 38225.014 M
CES701 A320 CAT_D 2 2360.125 379.02816 38254.597 M
CPA700 B777 CAT_B 33 1223.518 552.8322 38340.238 H
CPA738 A330 CAT_B 44 492.567 409.79016 38640.233 H
CDG4789 B737 CAT_D 44 616.587 334.86336 38717.259 M
HDA433 A330 CAT_B 14 2178.907 348.92568 38717.371 H
CAL672 B737 CAT_D 25 2311.012 454.39452 38758.46 M
CES765 A320 CAT_D 44 653.258 392.87124 38773.318 M
CRK768 A330 CAT_B 33 1349.766 531.5184 38941.299 H
CQH8921 A320 CAT_D 2 2110.012 407.37312 39053.944 M
ANA859 B789 CAT_B 14 2207.285 401.22072 39136.554 H
HDA730 A330 CAT_B 25 2531.64 484.2774 39263.028 H
HKE813 A320 CAT_D 14 2410.477 358.81344 39302.565 M
CPA533 B777 CAT_B 14 2620.543 397.48536 39337.962 H
CPA509 B777 CAT_B 14 2671.062 400.56156 39471.381 H
HDA487 A330 CAT_B 14 2673.455 379.90728 39562.684 H
CRK221 A320 CAT_D 1 1722.092 473.29092 39749.097 M
JJA2101 B737 CAT_D 14 2678.824 353.3202 39789.161 M
CPA365 A330 CAT_B 2 2843.163 391.77252 39970.871 H
CRK611 A330 CAT_B 14 2919.638 396.6066 40006.489 H
CRK681 A320 CAT_D 14 3111.347 362.7684 40277.428 M
CPA503 B777 CAT_B 14 3096.194 398.36412 40435.522 H
SAA286 A340 CAT_B 33 1773.096 528.44256 40471.951 H
HDA661 A330 CAT_B 1 2055.992 402.9786 40538.497 H
HDA227 A320 CAT_D 30 2602.904 484.71696 40557.282 M
CAL909 A330 CAT_B 14 2935.127 394.62876 40718.57 H
ANA875 B737 CAT_D 14 3192.656 347.1678 40851.454 M
CES203 A320 CAT_D 44 583.052 387.5976 40971.105 M
JSA697 A320 CAT_D 25 2990.853 470.21472 41145.761 M
CPA238 B777 CAT_B 44 1517.441 384.0822 41202.329 H
HDA671 A320 CAT_D 33 1916.674 508.44744 41330.323 M
PAL318 A320 CAT_D 17 2909.419 392.21208 41332.615 M
KAL613 B748 CAT_B 14 3110.624 394.40916 41460.051 H
HDA791 A320 CAT_D 1 2390.188 404.95608 41470.654 M
RBA635 A320 CAT_D 23 3185.785 421.6554 41624.605 M
PIC164 A320 CAT_D 30 2679.747 454.39452 41769.68 M
HDA721 A320 CAT_D 44 674.285 424.7316 42036.445 M
CPA658 A359 CAT_B 25 3817.394 508.88664 42680.377 H
CCA103 B737 CAT_D 44 1050.541 361.23048 42693.177 M
HDA863 A320 CAT_D 1 2272.581 419.89752 42741.189 M
HDA728 A330 CAT_B 25 3815.312 404.51652 42797.931 H
HVN592 A320 CAT_D 44 1077.042 421.875 42868.761 M
CCA111 A330 CAT_B 44 1326.184 405.61524 43014.371 H
SIA856 A380 CAT_A 25 3967.076 498.55968 43098.714 S
HDA627 A320 CAT_D 1 2319.73 407.59272 43147.262 M
MXD605 B737 CAT_D 30 3157.09 459.6678 43180.264 M
HDA619 A330 CAT_B 1 2377.523 362.7684 43419.345 H
AJX809 B767 CAT_C 14 3768.963 382.32432 43445.448 H
CPA347 A330 CAT_B 44 1172.287 333.10548 43486.564 H
THD630 A320 CAT_D 33 2352.634 511.52328 43533.222 M
HDA853 A320 CAT_D 44 1243.662 388.91592 43652.565 M
HKC332 A330 CAT_B 33 2530.937 529.76088 43688.059 H
HVN594 A320 CAT_D 30 3474.893 486.03528000000006 43965.475 M
AAR721 A330 CAT_B 14 3349.233 378.369 43966.536 H
CPA770 A330 CAT_B 25 3677.259 462.3048 43976.032 H
CPA841 B777 CAT_B 44 1135.78 383.42268 44076.203 H
CPA066 B747 CAT_B 44 1357.287 408.03228 44179.669 H
CPA780 A330 CAT_B 23 3534.347 442.30968 44227.339 H
CPA421 A330 CAT_B 14 3294.116 400.122 44574.221 H
CPA906 B777 CAT_B 17 3803.957 421.43544 44600.686 H
CPA501 B777 CAT_B 14 3296.296 420.33708 44675.353 H
CRK253 A359 CAT_B 14 3380.717 417.04092 44709.667 H
HDA296 A320 CAT_D 44 1271.472 383.20308 44721.617 M
CPA250 B777 CAT_B 44 456.421 464.50188 44849.079 H
UAE382 A380 CAT_A 44 1925.302 408.25188 44889.142 S
HKC9366 A330 CAT_B 44 1738.678 381.4452 45217.711 H
EVA869 B777 CAT_B 14 3616.541 389.35548 45386.98 H
FJI391 A330 CAT_B 17 3901.53 398.14452 45412.214 H
ICV5735 B747 CAT_B 14 3669.234 416.60172 45441.034 H
GIA856 A330 CAT_B 23 3750.607 440.91792 45456.711 H
THA628 A330 CAT_B 33 2957.708 534.81456 45550.914 H
ETH644 B788 CAT_B 44 1794.994 350.0244 45752.783 H
CES507 A320 CAT_D 2 3665.937 394.40916 45755.828 M
VNL303 A320 CAT_D 14 3809.092 348.92568 45970.716 M
MDA1817 E190 CAT_E 14 3712.38 318.8232 46194.087 M
HKE553 A320 CAT_D 30 3225.385 484.05744 46272.811 M
PIC160 A320 CAT_D 44 1926.279 396.16704 46273.299 M
QTR818 B777 CAT_B 44 1954.03 411.98724 46339.459 H
CPA134 A359 CAT_B 23 3476.324 467.57808 46490.725 H
HDA803 A320 CAT_D 2 3688.518 317.50488 46515.294 M
CRK115 A330 CAT_B 1 3732.599 319.48236 46604.029 H
ACA015 B777 CAT_B 44 2016.851 378.369 46866.889 H
CES503 A320 CAT_D 2 3424.333 394.62876 47237.007 M
CPA930 B777 CAT_B 17 3270.107 415.7226 47255.861 H
CPA110 A330 CAT_B 23 3294.538 438.13476 47486.67 H
CPA766 B777 CAT_B 30 2802.204 490.869 47629.35 H
EVA6817 B777 CAT_B 14 2824.167 400.34196 48054.711 H
ETH3718 B777 CAT_B 44 1929.006 389.35548 48142.394 H
CPA922 B777 CAT_B 17 2816.164 418.35924 48270.174 H
HKE601 A320 CAT_D 14 2768.305 369.57996 48644.519 M
HDA441 A330 CAT_B 14 2740.05 349.8048 48775.216 H
CAL7863 E190 CAT_E 14 3270.18 343.43244 48776.876 M
CPA495 A330 CAT_B 14 2831.441 374.41404 48794.946 H
CRK237 A330 CAT_B 2 3322.264 367.38288 48938.179 H
CPA144 A330 CAT_B 17 2023.815 383.86224 48964.657 H
CPA126 A359 CAT_B 23 2631.767 465.6006 49107.327 H
HKE547 A320 CAT_D 14 3247.515 328.49136 49140.617 M
BKP805 A320 CAT_D 33 1828.027 509.98536 49491.681 M
CAL671 B737 CAT_D 14 3078.432 370.45908 49634.481 M
HKE619 A320 CAT_D 14 3424.362 370.45908 49889.495 M
HDA865 A320 CAT_D 2 2945.634 393.09084 49898.106 M
SAS965 A340 CAT_B 44 1233.938 388.03716 49960.258 H
CRK607 A330 CAT_B 14 3337.185 392.65128 50370.487 H
CRK170 A320 CAT_D 33 1903.361 498.77928 50678.668 M
GIA860 B737 CAT_D 25 3252.863 464.72184 50683.467 M
QTR8430 B777 CAT_B 44 1105.34 375.95232 50760.218 H
CRK337 A359 CAT_B 44 1078.177 315.08784 50864.559 H
CES595 A320 CAT_D 1 2482.374 406.71396 50924.819 M
CRK108 A320 CAT_D 33 2265.929 402.31944 50944.793 M
CES509 A320 CAT_D 2 3073.41 383.20308 51155.3 M
HDA901 A330 CAT_B 44 995.987 381.4452 51156.98 H
QFA127 A380 CAT_A 23 3192.642 449.12124 51372.64 S
CPA005 B748 CAT_B 14 3177.751 416.82132 51441.613 H
CPA188 A359 CAT_B 17 3311.242 429.78528 51523.699 H
RNA409 A330 CAT_B 44 1366.468 395.50788 51567.914 H
CXA8695 B737 CAT_D 1 2503.575 425.39076 51640.501 M
CPA475 A330 CAT_B 14 3389.242 373.31532 51771.413 H
CES733 B737 CAT_D 44 1586.898 384.3018 51913.963 M
CPA750 A330 CAT_B 33 1792.85 530.20008 52042.168 H
CCA105 B737 CAT_D 2 3187.66 385.40052 52209.125 M
HDA813 A330 CAT_B 1 2685.391 372.21696 52272.087 H
SBI549 A320 CAT_D 44 1329.507 349.14564 52716.354 M
CSC8617 A320 CAT_D 44 1587.697 407.37312 52739.189 M
EVA855 A330 CAT_B 14 3020.81 387.15804 52792.079 H
CSZ9095 B737 CAT_D 44 1440.65 366.28416 52993.258 M
CAL915 A330 CAT_B 14 2919.641 389.35548 53012.557 H
HDA634 A330 CAT_B 30 2647.611 491.08896 53027.004 H
CPA367 A330 CAT_B 2 2708.442 393.31044 53323.914 H
SIA866 B777 CAT_B 25 3499.815 493.9452 53374.945 H
HDA437 A320 CAT_D 14 2936.093 384.5214 53525.851 M
HDA383 A320 CAT_D 14 2940.255 376.83108 53618.114 M
CPA467 A330 CAT_B 14 3237.386 399.24324 53887.039 H
CSH849 B737 CAT_D 33 2308.574 427.14828 53946.872 M
KAL601 B777 CAT_B 14 3292.842 395.28792 53948.929 H
DLH796 B748 CAT_B 44 750.593 373.09572 53979.807 H
CPA433 B777 CAT_B 14 3388.129 388.25676 54074.131 H
AXM136 A320 CAT_D 33 2148.88 513.50112 54195.732 M
HDA877 A320 CAT_D 2 3732.919 392.87124 54273.15 M
AIC315 B788 CAT_B 14 3994.794 348.26652 54319.527 H
CCA109 A330 CAT_B 44 677.664 366.06456 54377.741 H
HDA811 A330 CAT_B 1 2862.735 372.43656 54719.876 H
HDA641 A320 CAT_D 1 3058.979 385.40052 55054.219 M
CLU545 B748 CAT_B 44 1507.342 388.03716 55163.662 H
HDA213 A330 CAT_B 33 2480.043 533.0566799999999 55214.374 H
CPA391 B777 CAT_B 44 1518.115 391.99212 55252.827 H
CPA543 B777 CAT_B 14 3202.844 396.16704 55421.957 H
DLH730 A380 CAT_A 44 1483.812 388.03716 55490.757 S
HDA732 A330 CAT_B 25 3637.808 485.15616000000006 55761.156 H
CXA8011 B737 CAT_D 1 3062.046 411.76764 56006.647 M
CPA150 A330 CAT_B 17 3616.16 398.14452 56129.586 H
CPA690 A359 CAT_B 25 3482.056 517.67568 56154.968 H
UAE384 B777 CAT_B 33 2108.302 548.65728 56302.728 H
CPA614 A359 CAT_B 33 2212.732 555.24888 56324.328 H
HKE687 A320 CAT_D 14 3659.378 372.43656 56577.764 M
CPA162 A330 CAT_B 23 3375.552 435.71772 56751.708 H
CCA419 B737 CAT_D 44 1447.993 391.11336 56761.069 M
HDA491 A320 CAT_D 14 3504.433 393.75 56844.844 M
CSH845 A330 CAT_B 1 2957.661 415.06344 56887.656 H
AAL125 B777 CAT_B 44 1680.272 435.05856 57065.968 H
THA638 A330 CAT_B 33 2450.462 534.375 57072.029 H
VIR206 B789 CAT_B 44 1447.32 376.39152 57411.033 H
CPA411 A359 CAT_B 14 3158.386 416.60172 57420.213 H
CRK657 A330 CAT_B 14 3278.079 313.76952 57420.945 H
SWR138 B777 CAT_B 44 1496.986 395.94744 57453.15 H
PAL306 A330 CAT_B 17 3416.439 425.1708 57598.946 H
CPA443 A330 CAT_B 14 3092.1 382.76352 57726.366 H
HDA821 A330 CAT_B 44 1518.717 304.98048 57750.712 H
CRK081 A330 CAT_B 14 3319.196 382.10436 57853.336 H
SOO275 B777 CAT_B 44 1981.487 403.4178 58044.916 H
HDA761 A320 CAT_D 44 1781.763 300.1464 58143.562 M
CRK061 A359 CAT_B 14 3216.927 417.26088 58181.017 H
CQH8959 A320 CAT_D 2 3152.865 394.62876 58467.138 M
GEC8472 MD11 CAT_C 44 1877.696 362.7684 58578.138 H
TGW980 A320 CAT_D 25 3257.616 451.09872 58668.921 M
MAS432 B737 CAT_D 30 2947.658 482.51952 59093.877 M
FDX169 B777 CAT_B 14 3147.105 422.53416 59111.301 H
MSR960 A330 CAT_B 33 2134.62 541.40616 59173.674 H
CRK069 A359 CAT_B 14 3293.636 411.76764 59188.409 H
CEB118 A330 CAT_B 17 2980.994 411.10848 59380.709 H
SIA872 B777 CAT_B 25 3140.362 513.06156 59444.096 H
HDA621 A330 CAT_B 1 2361.217 382.32432 59451.51 H
CPA527 A359 CAT_B 14 3182.229 413.30556 59529.847 H
MDA1841 B737 CAT_D 14 3175.771 362.10924 59661.332 M
CAL935 B737 CAT_D 14 3154.087 365.8446 59798.579 M
HDA693 A320 CAT_D 33 2292.541 473.73048000000006 59831.142 M
CCA765 B737 CAT_D 44 1529.534 386.71884 59987.806 M
EVA871 B789 CAT_B 14 3148.757 402.31944 60001.443 H
PAC947 B748 CAT_B 44 1671.757 408.25188 60026.292 H
HDA893 A320 CAT_D 2 3834.338 401.66028 60069.99 M
FDX5230 B777 CAT_B 14 3348.476 408.91104 60142.54 H
CRK205 A320 CAT_D 1 2539.2 393.09084 60498.36 M
VJC876 A320 CAT_D 30 3186.754 507.56832 60614.522 M
CRK629 A330 CAT_B 14 3539.866 382.32432 60799.59 H
HDA951 A330 CAT_B 2 3879.243 387.5976 60885.548 H
CRK673 A320 CAT_D 14 3629.321 373.97448 60929.505 M
HKC372 A330 CAT_B 25 3866.147 488.23236 60997.422 H
CSN6045 B737 CAT_D 1 2807.475 425.82996 61262.031 M
PAC237 B748 CAT_B 14 3092.772 391.11336 61321.435 H
CES505 A320 CAT_D 2 4049.437 398.80368 61497.945 M
CPA879 B777 CAT_B 14 3635.994 387.5976 61548.538 H
CPA831 B777 CAT_B 44 1700.703 319.70232 61558.878 H
CLX7585 B748 CAT_B 44 1763.999 430.22448 61597.528 H
AFR188 B777 CAT_B 44 1832.046 373.97448 61752.407 H
RJA182 B788 CAT_B 33 2297.028 550.63476 61938.088 H
CPA825 B777 CAT_B 44 1740.667 378.1494 61956.985 H
CPA654 A330 CAT_B 33 2448.742 492.62688 61990.583 H
HKE669 A320 CAT_D 14 3756.251 373.75488 62108.503 M
HDA381 A330 CAT_B 14 3790.397 377.9298 62171.026 H
AIQ504 A320 CAT_D 33 3029.047 527.78304 62392.805 M
CPA885 B777 CAT_B 14 3620.361 399.68244 62457.9 H
CPA254 B777 CAT_B 44 1594.746 403.1982 62556.711 H
CCA115 A320 CAT_D 44 1883.224 344.53116 62780.366 M
HDA943 A330 CAT_B 44 2010.49 329.58972 63059.034 H
ACA007 B789 CAT_B 44 1865.881 388.25676 63438.458 H
THA606 B777 CAT_B 33 2819.237 560.0829600000001 63442.399 H
AXM239 A320 CAT_D 23 3163.618 423.19332 63448.469 M
CPA405 A330 CAT_B 14 3017.785 389.35548 63452.229 H
MDA1831 E190 CAT_E 14 3050.009 386.27928 63664.457 M
HDA749 A320 CAT_D 44 2079.851 394.40916 63666.216 M
HDA875 A330 CAT_B 2 2876.875 386.27928 63801.998 H
CPA539 B777 CAT_B 14 3368.31 393.75 63872.909 H
UAL895 B777 CAT_B 44 2118.341 395.06832 64049.489 H
CRK661 A320 CAT_D 14 3172.363 379.02816 64430.913 M
CRK241 A330 CAT_B 2 3158.473 401.66028 64558.048 H
CRK776 A320 CAT_D 33 2038.307 516.35736 64766.315 M
CSZ9093 A320 CAT_D 1 2709.797 400.34196 64782.452 M
AIQ524 A320 CAT_D 33 2063.596 493.28604 64830.865 M
CPA807 B777 CAT_B 44 1448.009 384.5214 64916.553 H
CPA837 B777 CAT_B 14 2888.929 390.23424 65057.819 H
HDA311 A320 CAT_D 14 3176.466 382.76352 65090.624 M
HKE183 A320 CAT_D 14 3211.669 380.56644 65152.421 M
HKE849 A320 CAT_D 14 3467.398 359.4726 65160.116 M
CRK255 A330 CAT_B 14 3905.053 370.67868 65161.437 H
CPA549 B777 CAT_B 14 3991.746 406.2744 65266.231 H
HDA323 A320 CAT_D 14 3418.071 387.15804 65408.522 M
CRK619 A330 CAT_B 14 3470.655 393.09084 65460.593 H
CRK609 A330 CAT_B 14 3709.591 382.10436 65640.492 H
HDA841 A320 CAT_D 44 1672.287 355.07808 65695.854 M
CPA369 A330 CAT_B 2 3597.255 393.31044 65857.95 H
UAL869 B777 CAT_B 14 3738.758 398.80368 65914.551 H
CAL923 A359 CAT_B 14 3645.96 377.70984 66111.675 H
AXM130 A320 CAT_D 33 2007.166 517.45608 66161.164 M
CPA712 A359 CAT_B 33 2313.724 543.16404 66194.211 H
THD608 A320 CAT_D 33 2403.378 517.45608 66326.963 M
