callsign entry_ac entry_recat entry_waypoint entry_RAT entry_speed entry_time2 ICAO
AIC314 B788 CAT_B 44 554.853 400.78116 20540.345 H
IGO1773 A320 CAT_D 44 425.994 422.75376 20805.881 M
FIN101 A359 CAT_B 44 673.528 381.88476 20905.019 H
CPA976 A330 CAT_B 17 2010.599 450.43956 21015.724 H
CPA252 B777 CAT_B 44 739.332 400.34196 21034.382 H
ICV6755 B748 CAT_B 44 808.622 348.26652 21162.26 H
CPA865 B777 CAT_B 14 2031.498 442.08972 21727.048 H
BML5413 B747 CAT_B 44 567.266 392.43168 21902.311 H
CPA463 A330 CAT_B 14 2044.43 436.81644 21986.306 H
HDA997 A320 CAT_D 44 595.907 422.53416 22159.019 M
CPA698 B777 CAT_B 33 1353.514 519.6531600000001 23144.883 H
PAC735 B747 CAT_B 14 1985.569 447.1434 23672.46 H
SEJ031 B737 CAT_D 44 588.263 379.02816 23678.757 M
CEB150 A320 CAT_D 17 2081.24 424.51164 23782.274 M
HDA169 A320 CAT_D 33 1343.566 498.99888 23813.415 M
CES503A A320 CAT_D 33 1478.164 462.5244 23816.111 M
CEB272 A330 CAT_B 17 2013.824 434.619 24142.271 H
CRK539 A320 CAT_D 30 2064.78 460.54692 24213.243 M
CLX4625 B748 CAT_B 44 489.062 405.39564 24531.301 H
CEB240 A320 CAT_D 17 2068.397 419.67756 24761.634 M
EVA891 A320 CAT_D 14 2023.258 418.13964 25165.148 M
CRK762 A330 CAT_B 33 1313.483 498.12012 25302.471 H
UAE9884 B777 CAT_B 44 536.599 392.43168 25880.636 H
CPA156 A359 CAT_B 17 1848.064 455.71284 25928.574 H
HDA617 A330 CAT_B 1 1510.81 450.0 26415.553 H
CAL601 A330 CAT_B 14 1903.875 449.12124 26555.447 H
HDA111 A330 CAT_B 33 1451.306 503.61336 26563.663 H
CAL933 A330 CAT_B 14 2021.525 426.92868 26600.161 H
AXM237 A320 CAT_D 23 2304.281 436.15728 26663.508 M
MDA1819 E190 CAT_E 14 2115.558 408.69144 26734.732 M
CRK647 A320 CAT_D 14 2041.552 410.88852 27661.014 M
AAR952 B747 CAT_B 44 526.048 358.37388000000004 27767.932 H
AIQ515 A320 CAT_D 33 1352.078 487.5732 27772.872 M
HKC830 A330 CAT_B 1 1518.826 430.22448 27786.748 H
UAE9840 B777 CAT_B 44 599.555 378.1494 28089.287 H
TGW978 A320 CAT_D 25 2491.728 464.06232 28131.814 M
CEB110 A330 CAT_B 17 1901.419 427.58784 28172.314 H
HKE697 A320 CAT_D 14 2054.812 420.99624 28485.204 M
CPA085 B748 CAT_B 14 2183.598 425.61036 28554.064 H
CRK331 A320 CAT_D 44 573.025 390.8934 28812.527 M
CPA040 B747 CAT_B 33 1371.936 520.09272 28815.377 H
CRK782 A330 CAT_B 17 2315.49 446.48424 28885.569 H
CRK285 A330 CAT_B 14 2125.375 442.74888 28997.356 H
CPA407 B777 CAT_B 14 2390.318 460.76652000000007 29339.992 H
CRK231 A359 CAT_B 1 1878.189 495.04392 29464.933 H
PAL300 A330 CAT_B 17 2251.435 434.83896 29588.601 H
HKE625 A320 CAT_D 14 2359.388 417.26088 29691.815 M
CES2901 A320 CAT_D 1 1708.212 404.29692 29772.55 M
CSZ9091 A320 CAT_D 1 1838.746 425.61036 29794.876 M
CAL903 A359 CAT_B 14 2625.552 447.36336 29806.171 H
WGN2541 MD11 CAT_C 14 2315.524 457.91028000000006 29850.54 H
CPA170 A359 CAT_B 23 2818.808 473.07132 29860.064 H
MDA981 E190 CAT_E 14 2910.023 400.34196 29873.547 M
ETH3618 B777 CAT_B 44 417.859 384.5214 29896.63 H
AFL212 B777 CAT_B 44 466.32 380.78604 29985.406 H
CES765 A320 CAT_D 44 786.846 364.30668 30136.395 M
EVA851 A330 CAT_B 14 2999.963 434.1798 30229.973 H
AIQ508 A320 CAT_D 33 1673.018 491.96772 30466.654 M
HDA857 A330 CAT_B 1 2604.275 425.1708 30489.188 H
CPA616 B777 CAT_B 33 2071.09 506.90916 30812.122 H
CRK156 A320 CAT_D 33 2147.928 452.8566 30849.178 M
CCA411 A320 CAT_D 44 627.089 355.29768 30934.919 M
ETD834 B789 CAT_B 44 70.764 295.53228 30970.388 H
CRK453 A320 CAT_D 44 895.794 411.98724 31060.695 M
HDA623 A330 CAT_B 1 2280.356 402.9786 31064.473 H
CRK6353 A320 CAT_D 44 954.022 386.93844 31273.435 M
HDA863 A320 CAT_D 1 2310.8 454.83408 31333.217 M
CPA696 B777 CAT_B 44 978.825 367.38288 31353.368 H
HDA871 A320 CAT_D 1 1700.989 454.83408 32049.955 M
CSN3075 B737 CAT_D 44 1356.604 379.90728 32091.575 M
AXM138 A320 CAT_D 25 2450.488 459.4482 32100.198 M
KAL603 B777 CAT_B 14 2090.742 441.43056 32235.069 H
KLM887 B747 CAT_B 44 1289.561 423.41292 32245.714 H
CAL641 A330 CAT_B 14 2157.222 441.21096 32265.924 H
CRK221 A320 CAT_D 1 1484.724 434.3994 32684.894 M
CRK499 A320 CAT_D 44 979.776 414.40428 32868.752 M
CES721 A320 CAT_D 1 1629.949 382.76352 33014.687 M
CPA650 A330 CAT_B 25 2046.323 471.31344 33032.318 H
QTR8426 B748 CAT_B 44 711.549 421.43544 33252.249 H
CRK363 A330 CAT_B 44 644.114 402.9786 33391.204 H
HDA643 A320 CAT_D 1 1579.34 467.57808 33464.854 M
SIA890 B777 CAT_B 25 2111.431 482.07996 33777.611 H
HDA831 A320 CAT_D 1 1054.058 464.28228 34125.094 M
CXA8017 B737 CAT_D 1 1441.357 358.15428 34185.869 M
CPA660 B777 CAT_B 44 1023.348 384.0822 34292.145 H
HDA955 A320 CAT_D 1 1111.776 464.72184 34554.398 M
HDA937 A330 CAT_B 44 830.065 326.29392 34591.038 H
CXA381 B737 CAT_D 1 1156.322 418.13964 34667.334 M
AAR721 A330 CAT_B 14 1595.66 446.9238 34749.649 H
CRK129 A330 CAT_B 1 1138.912 447.36336 34977.509 H
CPA610 A330 CAT_B 33 1503.146 489.33108 35249.671 H
THA600 B777 CAT_B 33 1543.551 515.4786 35306.63 H
HKE227 A320 CAT_D 1 1170.694 468.23724 35309.646 M
HDA453 A320 CAT_D 14 1669.387 450.0 35537.027 M
MAS6108 A330 CAT_B 23 2193.636 451.42812 35548.628 H
CES501 A320 CAT_D 1 1114.922 452.63664 35629.561 M
CCA101 A330 CAT_B 1 1488.443 458.78904000000006 35824.651 H
CPA3261 B747 CAT_B 44 440.985 412.86636 35914.182 H
CPA632 A330 CAT_B 33 1435.405 488.23236 36005.19 H
CPA018 B747 CAT_B 33 1489.416 497.46096 36054.029 H
ESR931 B737 CAT_D 14 1993.295 383.64264 36100.831 M
HDA825 A320 CAT_D 44 611.777 412.4268 36374.559 M
CRK235 A330 CAT_B 1 1186.718 451.75788 36512.37 H
CDG4789 B737 CAT_D 44 479.281 401.87988 36626.093 M
CPA499 A330 CAT_B 14 1669.039 441.21096 36705.483 H
HDA905 A330 CAT_B 44 933.915 378.1494 36904.597 H
CRK768 A320 CAT_D 33 1587.656 481.86036 37040.266 M
PAL318 A320 CAT_D 17 2386.481 437.256 37067.304 M
JNA113 B737 CAT_D 14 1744.241 420.99624 37073.042 M
CPA597 A330 CAT_B 14 1794.441 431.98236 37169.892 H
EVA867 B777 CAT_B 14 1868.516 432.64152 37271.232 H
CSN310 A320 CAT_D 44 856.229 426.26952 37306.505 M
CQH8921 A320 CAT_D 1 1154.629 432.64152 37361.408 M
MKR970 A320 CAT_D 30 2430.163 469.11636 37368.261 M
CPA912 A330 CAT_B 17 2199.77 406.49424 37395.544 H
HDA153 A330 CAT_B 33 1633.869 502.9542 37483.639 H
CAL672 B737 CAT_D 25 2598.525 453.95496 37746.312 M
CDG4823 B737 CAT_D 1 1588.937 442.96884 37773.228 M
SIA7980 B747 CAT_B 25 2607.253 487.7928 37866.578 H
CPA646 A330 CAT_B 44 466.757 413.96472 37930.503 H
CPA710 A330 CAT_B 25 2535.582 467.13852 38033.049 H
GTI8057 B747 CAT_B 44 705.246 359.91216 38203.878 H
SIA860 A359 CAT_B 25 2742.981 490.20984 38257.304 H
ANA859 B789 CAT_B 14 1896.34 466.69932 38300.788 H
HDA221 A320 CAT_D 30 2596.016 458.34948 38302.124 M
CES5017 A330 CAT_B 1 1300.627 436.81644 38377.799 H
JJA2101 B737 CAT_D 14 1845.72 429.78528 38458.442 M
CPA469 A330 CAT_B 14 2129.415 436.81644 38543.392 H
AXM134 A320 CAT_D 25 2856.044 451.31832 38629.655 M
CXA8695 B737 CAT_D 1 1239.814 433.30068 38647.132 M
CES701 A330 CAT_B 1 1381.07 403.63776 38663.414 H
SAA286 A340 CAT_B 33 2029.669 488.67192 38734.306 H
KAL613 B777 CAT_B 14 2392.508 447.80256 38926.659 H
PIC160 A320 CAT_D 44 881.786 365.625 39112.925 M
ANA875 B737 CAT_D 14 2461.945 432.64152 39227.932 M
CPA906 A359 CAT_B 17 2670.306 453.51576 39299.617 H
HKE813 A320 CAT_D 14 2405.0 408.69144 39376.656 M
HDA485 A330 CAT_B 14 2498.758 390.8934 39392.569 H
CAL909 B777 CAT_B 14 2561.151 428.90616 39664.32 H
CCA103 B737 CAT_D 44 1302.131 404.07732 39760.395 M
THD630 A320 CAT_D 33 2271.115 476.58708 39867.879 M
CPA238 B777 CAT_B 44 1232.857 343.21284 39947.443 H
CPA752 A330 CAT_B 23 2582.051 446.48424 39955.835 H
HDA376 A320 CAT_D 17 2859.269 422.31456 40172.7 M
HDA397 A330 CAT_B 14 2338.01 434.3994 40286.471 H
CRK611 A330 CAT_B 14 2446.018 447.58296 40304.848 H
CPA509 B777 CAT_B 14 2448.641 455.49324 40405.441 H
ANA873 B737 CAT_D 14 2480.595 421.6554 40718.926 M
HDA730 A330 CAT_B 25 1935.966 423.19332 40972.257 H
CPA700 A330 CAT_B 33 1251.417 480.9816 40992.566 H
ACA015 B777 CAT_B 44 1048.071 389.13588 41287.542 H
HDA789D A330 CAT_B 44 1676.059 382.32432 41443.943 H
PIC164 A320 CAT_D 30 1714.153 468.01764 41485.2 M
CES203 A320 CAT_D 44 1449.36 354.19932 41561.874 M
AJX809 B767 CAT_C 14 1471.106 440.11224 41629.002 H
CRK305 A330 CAT_B 44 1530.168 407.81232 41649.853 H
RBA635 A320 CAT_D 23 1408.904 430.88364 41790.677 M
CPA250 B777 CAT_B 44 1355.642 400.122 41844.232 H
HKE151 A320 CAT_D 14 1324.024 427.14828 41875.448 M
CPA403 B777 CAT_B 14 1181.969 455.27328 42017.92 H
SIA856 A380 CAT_A 25 722.264 483.83784 42477.5 S
HDA721 A320 CAT_D 44 466.294 415.94256 42507.661 M
CRK8782 A330 CAT_B 17 4145.054 423.19332 42655.683 H
HDA781 A330 CAT_B 44  393.31044 42847.415 H
HVN592 A320 CAT_D 44 36.149 337.06044 43163.135 M
MXD605 B737 CAT_D 30 3609.746 476.14752 43190.57 M
HDA296 A320 CAT_D 44  504.71208 43198.956 M
CCA111 A330 CAT_B 44  361.67004 43199.387 H
HDA443 A320 CAT_D 14 3314.658 435.05856 46799.912 M
MDA1817 E190 CAT_E 1 2262.617 309.1554 46800.049 M
CPA365 A330 CAT_B 1 3453.659 399.46284 46800.095 H
CPA415 A330 CAT_B 1 1923.304 266.30856 46800.144 H
ETH644 B788 CAT_B 44 3863.964 358.59384 46800.204 H
CPA503 B777 CAT_B 1 2811.075 330.24888000000004 46800.256 H
GIA856 B737 CAT_D 17 2764.867 334.6434 46800.46 M
HDA609 A330 CAT_B 1 1837.563 273.12012 46800.483 H
CPA658 B777 CAT_B 25 3747.13 479.66292 46800.734 H
CPA417 A330 CAT_B 1 3512.782 448.90128 46801.368 H
CPA421 A330 CAT_B 1 2905.39 318.16404 46804.423 H
CPA501 B777 CAT_B 1 429.779 396.16704 46815.857 H
CPA533 A330 CAT_B 14 4153.227 439.89264 46928.999 H
EVA869 A330 CAT_B 1 1826.859 264.33108 46981.858 H
VNL303 A320 CAT_D 1 1965.869 286.30368 47204.68 M
CPA750 B777 CAT_B 33 2692.417 505.15128 47247.81 H
HDA692 A330 CAT_B 44 42.41 331.78716 47413.48 H
UAE382 A380 CAT_A 44 3395.148 449.7804 47416.974 S
CRK108 A320 CAT_D 33 4216.013 446.9238 47431.611 M
HKE547 A320 CAT_D 14 4040.762 432.64152 47474.99 M
CPA766 B777 CAT_B 30 4234.986 495.70308 47499.956 H
BKP805 A320 CAT_D 33 3791.121 467.35847999999993 47547.4 M
PAC947 B748 CAT_B 14 4134.359 470.65428 47799.209 H
CRK237 A330 CAT_B 1 4457.53 453.95496 47931.559 H
HDA207 A320 CAT_D 30 5132.565 447.1434 47966.538 M
CRK162 A320 CAT_D 33 4338.641 501.19632 48151.068 M
CPA930 B777 CAT_B 17 4629.961 444.94632 48293.829 H
CPA841 B777 CAT_B 44 398.949 314.20908000000003 48437.358 H
CPA543 B777 CAT_B 14 4152.769 453.0762 48472.427 H
QTR8430 B777 CAT_B 44 2799.737 387.378 48498.892 H
HDA877 A320 CAT_D 1 3950.325 457.03116000000006 48637.715 M
JSA697 A320 CAT_D 44 519.36 278.3934 48980.055 M
CAL7863 E190 CAT_E 14 4113.884 406.494 49068.028 M
CAL671 B737 CAT_D 14 4239.177 439.89264 49114.846 M
CPA922 B777 CAT_B 17 5578.072 446.04504 49202.789 H
CPA445 B777 CAT_B 14 4428.836 471.53304 49447.796 H
HKE619 A320 CAT_D 14 4423.251 423.19332 49570.873 M
HKE601 A320 CAT_D 14 4662.307 403.4178 49591.379 M
CPA618 B777 CAT_B 33 4442.717 496.36224 49872.265 H
ABW4241 B748 CAT_B 44 2134.598 367.16292 50081.741 H
CPA256 B777 CAT_B 44 3325.297 360.13176 50446.086 H
HDA865 A320 CAT_D 1 5064.595 453.2958 50547.365 M
CRK607 A320 CAT_D 14 4185.994 408.25188 50708.742 M
GIA860 B737 CAT_D 25 4934.769 460.98648 51040.216 M
EVA855 A320 CAT_D 14 4012.762 419.0184 51106.858 M
TWB115 B737 CAT_D 14 4412.543 410.22936 51313.686 M
HKE851 A320 CAT_D 14 5313.049 405.17568 51424.774 M
KAL601 B789 CAT_B 14 4850.548 428.90616 51523.113 H
CRK081 A359 CAT_B 14 5248.734 452.63664 51684.94 H
CPA110 A330 CAT_B 23 5235.391 445.82508 51918.887 H
ICV5735 B747 CAT_B 14 1756.31 441.65052 52011.544 H
HDA433 A330 CAT_B 14 5823.275 408.91104 52034.189 H
AAL125 B777 CAT_B 14 3054.794 437.256 52158.95 H
CPA367 A330 CAT_B 1 5389.302 407.37312 52173.619 H
CPA754 B777 CAT_B 33 4789.107 495.70308 52526.619 H
CES733 B737 CAT_D 44 2981.617 296.41104 52729.125 M
CPA282 A359 CAT_B 44 399.466 312.2316 52890.502 H
CPA439 A359 CAT_B 14 5819.868 452.63664 52917.894 H
HDA491 A320 CAT_D 14 5812.899 378.1494 53040.337 M
CCA105 B737 CAT_D 1 53.72 441.21096 53144.144 M
DLH730 A380 CAT_A 44 853.806 314.42868 53244.718 S
CRK337 A330 CAT_B 44 449.773 315.08784 53546.103 H
SIA866 B777 CAT_B 25 5279.846 484.497 53690.949 H
CPA142 A330 CAT_B 23 696.514 403.1982 53729.347 H
APG1264 A320 CAT_D 17 3560.215 446.9238 53731.733 M
CPA652 A359 CAT_B 25 5209.88 468.4572 53861.887 H
QTR818 B777 CAT_B 44 3801.902 420.11712 53937.296 H
CAL915 A330 CAT_B 14 5711.203 428.0274 53938.385 H
VIR206 B789 CAT_B 44 2437.775 354.85848 54132.584 H
CQH8715 A320 CAT_D 1 8560.31 459.00864 54195.699 M
HDA732 A330 CAT_B 25 5969.901 427.58784 54198.431 H
MGL2971 B737 CAT_D 44 414.129 312.01164 54310.023 M
HKC9366 A330 CAT_B 44 3036.273 394.62876 54437.94 H
CSZ9095 B737 CAT_D 44 395.556 310.69332 54590.862 M
ETH3718 B777 CAT_B 44 3135.709 401.66028 54860.389 H
CPA3166 B748 CAT_B 44 522.071 358.15428 54994.738 H
AIC315 B788 CAT_B 14 4376.877 446.48424 55015.573 H
MAS432 A330 CAT_B 25 5038.766 430.00488 55025.668 H
CPA134 A359 CAT_B 23 4566.965 386.93844 55182.187 H
CPA347 A330 CAT_B 44 755.471 342.55368 55331.065 H
SOO275 B777 CAT_B 44 2912.022 424.29204 55378.685 H
RNA409 A320 CAT_D 44 1243.892 353.54016 55440.548 M
HDA901 A330 CAT_B 44 2911.172 381.006 55541.774 H
HDA813 A330 CAT_B 1 4837.365 452.19744 55704.136 H
PAL306 A330 CAT_B 17 5989.106 434.0698200000001 55800.521 H
CPA495 A330 CAT_B 14 5048.399 432.64152 55827.853 H
HDA437 A330 CAT_B 14 4801.504 422.75376 56177.241 H
CCA765 B737 CAT_D 44 2324.533 337.2804 56427.167 M
SWR138 B777 CAT_B 44 2640.697 410.00976 56478.281 H
AXM136 A320 CAT_D 25 6355.308 397.92492 56482.125 M
SOO7930 B777 CAT_B 44 3755.729 415.7226 56676.015 H
QFA127 B789 CAT_B 23 5115.799 459.88776 56754.996 H
CPA354 A359 CAT_B 44 3799.183 418.13964 56857.73 H
ACA007 B777 CAT_B 14 5352.753 453.95496 56889.695 H
CES509 A320 CAT_D 1 1141.115 412.2072 57070.011 M
CLX5857 B748 CAT_B 44 3690.669 368.26164 57081.916 H
CRK069 A359 CAT_B 14 5265.678 453.2958 57102.663 H
CRK659 A330 CAT_B 14 5853.162 415.94256 57194.898 H
THA638 B777 CAT_B 33 4187.216 492.84684 57270.259 H
HDA634 A330 CAT_B 30 5578.671 455.93244 57356.926 H
CCA109 A330 CAT_B 44 3755.257 411.10848 57358.933 H
VJC876 A320 CAT_D 30 5328.938 466.25976 57484.752 M
CPA467 A330 CAT_B 14 6364.482 417.48048 57667.57 H
CRK061 A359 CAT_B 14 6221.025 446.7042 57925.823 H
UAE384 A380 CAT_A 33 4540.454 475.70796 57976.098 S
CES503 A320 CAT_D 2 5183.225 417.48048 58068.342 M
HDA761 A320 CAT_D 44 3509.261 359.25300000000004 58072.057 M
CPA411 B777 CAT_B 14 5107.293 440.5518 58196.447 H
HDA213 A330 CAT_B 33 5033.943 475.0488 58745.821 H
AFR188 B777 CAT_B 44 3147.745 459.88776 58817.496 H
HKE687 A320 CAT_D 14 5599.14 423.85248 58854.246 M
UAL895 B777 CAT_B 44 3098.761 423.63288 58971.263 H
UAL869 B777 CAT_B 14 3951.975 445.38588 59166.159 H
CPA391 B777 CAT_B 44 2526.804 352.00188 59202.033 H
MSR960 A330 CAT_B 33 4498.102 477.9054 59293.2 H
FDX169 B777 CAT_B 14 5513.186 475.48836 59400.267 H
HKC372 A330 CAT_B 25 5246.2 453.2958 59499.553 H
CPA718 A330 CAT_B 25 4322.325 419.23836 59654.103 H
MDA1841 B737 CAT_D 14 4809.349 430.88364 60330.392 M
SIA872 A330 CAT_B 25 4948.712 454.17492 60385.014 H
CPA162 A330 CAT_B 23 5075.363 450.0 60781.641 H
CAL5837 B747 CAT_B 14 3537.436 425.61036 61278.206 H
UAL179 B777 CAT_B 44 2226.784 445.16592 61285.595 H
CRK671 A320 CAT_D 14 3151.626 403.4178 61402.392 M
CPA825 B777 CAT_B 44 1906.774 415.06344 62412.527 H
FDX5230 B777 CAT_B 1 3366.858 428.0274 62444.179 H
AIQ504 A320 CAT_D 33 2655.24 463.84272 62579.833 M
HDA379 A330 CAT_B 1 3582.139 413.52552 62639.014 H
CCA419 B737 CAT_D 44 1873.863 377.05068 62731.876 M
HDA728 A330 CAT_B 25 4298.564 442.52928 62878.432 H
CPA527 A359 CAT_B 14 3819.968 433.08108 62916.566 H
CPA254 B777 CAT_B 44 1957.388 375.95232 62964.181 H
HDA833 A320 CAT_D 1 3328.685 419.45796 63017.581 M
CAL935 B737 CAT_D 14 3519.778 420.77628 63121.411 M
QTR8404 B777 CAT_B 44 1930.946 422.0946 63131.836 H
CRK629 A330 CAT_B 14 3704.28 404.07714 63388.413 H
CPA443 A330 CAT_B 14 3424.999 416.82132 63390.037 H
THD608 A320 CAT_D 33 3574.449 497.46096 63472.006 M
CPA885 B777 CAT_B 14 4150.78 478.3446 63486.541 H
CPA539 A359 CAT_B 14 5985.487 476.14752 63509.225 H
AXM239 A320 CAT_D 23 5697.943 443.40804 63685.115 M
CPA831 B777 CAT_B 44 1596.801 365.4054 63857.197 H
JSA823 A320 CAT_D 1 2583.015 305.42004 63896.954 M
CPA2091 B747 CAT_B 14 3445.428 444.94632 63912.49 H
CSC8617 A320 CAT_D 44 2818.514 364.74624 64100.349 M
GEC8450 MD11 CAT_C 44 2726.025 414.18468 64484.626 H
HKE621 A320 CAT_D 14 4269.737 435.49812 64573.206 M
SAS6965 A340 CAT_B 44 1091.916 344.97072 64634.511 H
HDA661 A330 CAT_B 1 3163.396 393.9696 64732.075 H
THA606 A359 CAT_B 33 3669.438 484.93656 64789.286 H
HKE849 A320 CAT_D 14 4920.84 444.50676 65052.926 M
CRK3579 A320 CAT_D 44 2079.626 415.06344 65153.136 M
EVA871 B789 CAT_B 14 4022.482 452.63664 65156.525 H
CRK553 A320 CAT_D 44 2878.056 335.08296 65485.393 M
CPA776 A330 CAT_B 25 4535.385 462.744 65737.68 H
CRK609 A330 CAT_B 14 4861.0 416.16216 65915.001 H
CPA654 B777 CAT_B 33 2618.6 500.97672000000006 66047.401 H
HDA701 A320 CAT_D 44 2437.936 358.59384 66126.535 M
CES595 A320 CAT_D 1 3563.091 450.2196 66317.526 M
CPA879 B777 CAT_B 14 4372.365 468.4572 66514.756 H
CPA575 A330 CAT_B 14 4441.095 444.06756 66539.284 H
CPA712 A359 CAT_B 33 3446.767 490.6494 66611.413 H
CCA115 A330 CAT_B 44 2360.944 358.59384 66906.829 H
CAL919 B747 CAT_B 14 4241.816 448.68168 67121.791 H
RJA182 B788 CAT_B 33 2354.427 487.3536 67216.985 H
CEB114 A320 CAT_D 17 3853.881 447.36336 67234.091 M
HDA693 A320 CAT_D 33 3146.66 459.2286 67235.34 M
AXM130 A320 CAT_D 25 4265.059 442.96884 67306.196 M
CPA146 A330 CAT_B 17 4426.669 414.62388 67450.089 H
CPA549 B777 CAT_B 14 3988.979 466.04016 67680.203 H
