callsign entry_ac entry_recat entry_waypoint entry_RAT entry_speed entry_time2 ICAO
CPA3123 B748 CAT_B 44 501.0 385.83972 25390.505 H
EVA891 B777 CAT_B 14 2105.068 430.00488 25465.556 H
KZR929 B757 CAT_C 44 521.782 373.97448 25689.937 H
MDA1819 E190 CAT_E 14 2209.341 377.27064 25768.243 M
CAL601 A330 CAT_B 14 1976.588 425.82996 26285.62 H
CRK792 A330 CAT_B 33 1379.517 514.81944 26323.505 H
HDA451 A330 CAT_B 14 2238.684 395.72748 26623.766 H
CAL933 A330 CAT_B 14 2244.114 415.94256 26940.379 H
CPA632 B777 CAT_B 33 1413.361 523.16892 27001.327 H
HDA617 A320 CAT_D 1 1625.058 430.00488 27007.052 M
GLP831 B737 CAT_D 44 395.89 393.5304 27062.408 M
AXM237 A320 CAT_D 23 2052.723 471.753 27353.766 M
CRK782 A330 CAT_B 17 2161.555 438.79392 27373.725 H
AIQ515 A320 CAT_D 33 1489.542 496.5822 27590.551 M
SIA7970 B747 CAT_B 25 2187.797 493.06644 27770.723 H
CRK647 A320 CAT_D 14 2034.973 395.28792 27861.934 M
QTR8418 B748 CAT_B 44 688.102 386.49888 28053.062 H
CPA726 B777 CAT_B 30 1927.907 504.49212 28130.577 H
HDA857 A320 CAT_D 2 1899.729 429.34572 28295.972 M
MDA981 E190 CAT_E 14 2130.833 420.77628 28305.753 M
CEB110 A330 CAT_B 17 1927.328 442.74888 28368.751 H
TGW978 A320 CAT_D 25 2683.497 473.335056 28372.345 M
CAL903 B747 CAT_B 14 2050.78 428.46696 28553.365 H
ETD834 A330 CAT_B 44 700.514 379.90728 28586.562 H
PAL300 A330 CAT_B 17 2496.266 460.327032 28882.408 H
CRK176 A320 CAT_D 1 1841.438 375.0732 29095.982 M
CSZ9091 A320 CAT_D 1 1911.175 393.9696 29247.263 M
CRK285 A330 CAT_B 14 2467.969 417.48048 29257.738 H
HDA153 A330 CAT_B 33 1672.127 495.04392 29602.089 H
EVA851 A330 CAT_B 14 2328.552 414.40428 29707.658 H
AIQ508 A320 CAT_D 33 1384.782 498.77928 30231.948 M
CPA660 B777 CAT_B 44 572.766 396.8262 30247.133 H
FIN101 A359 CAT_B 44 1056.979 377.9298 30440.18 H
CPA616 A330 CAT_B 33 1992.226 509.98536 30480.801 H
CPA407 A330 CAT_B 14 2501.164 409.5702 30503.76 H
CRK231 A359 CAT_B 2 2621.524 409.5702 30703.423 H
CPA650 A330 CAT_B 25 2962.785 496.14264 30890.518 H
CPA694 A330 CAT_B 33 2074.179 500.53716 31029.804 H
CPA678 A330 CAT_B 44 758.525 385.18056 31064.274 H
CRK305 A330 CAT_B 44 861.889 353.3202 31078.452 H
CPA912 B777 CAT_B 17 2833.413 469.99512 31131.846 H
HDA623 A330 CAT_B 1 2002.048 400.34196 31214.474 H
MAU640 A330 CAT_B 30 2189.943 483.39828 31244.336 H
CRK6355 A320 CAT_D 44 976.119 376.17192 31280.915 M
CCA411 A320 CAT_D 44 1012.711 404.07732 31352.958 M
HKE625 A320 CAT_D 14 3220.698 405.83484 31412.128 M
CSN3075 B737 CAT_D 44 1111.436 389.13588 31490.167 M
CRK129 A320 CAT_D 1 1953.139 413.52552 31598.198 M
CRK497 A320 CAT_D 44 1028.626 311.57244 31670.604 M
CES721 A330 CAT_B 1 2341.522 433.74024 31734.122 H
CXA8695 B737 CAT_D 1 2550.142 361.88964 31768.754 M
CRK453 A320 CAT_D 44 1035.774 318.38364 31867.238 M
HDA391 A320 CAT_D 14 2962.305 413.08596 31891.377 M
CLX6347 B748 CAT_B 33 2036.291 531.0791999999999 32176.046 H
HDA643 A320 CAT_D 1 2553.486 397.48536 32191.501 M
CPA018 B747 CAT_B 33 2562.94 542.72448 32485.989 H
CES765 A320 CAT_D 44 1102.814 322.119 32534.042 M
CPA610 A330 CAT_B 33 2239.801 512.84196 32707.935 H
CRK221 A320 CAT_D 1 2442.573 433.08108 32833.653 M
AXM138 A320 CAT_D 25 3253.544 475.0488 32969.089 M
CPA403 A359 CAT_B 14 2723.919 436.15728 33122.91 H
KAL603 B777 CAT_B 14 3017.466 437.03604 33393.969 H
HDA863 A330 CAT_B 1 2136.995 437.256 33493.785 H
CES501 A320 CAT_D 2 2913.507 424.51164 33711.216 M
CRK363 A330 CAT_B 44 1452.086 390.23424 33715.838 H
HDA825 A320 CAT_D 44 1534.813 390.6738 33838.074 M
CXA8015 B737 CAT_D 1 2448.402 437.256 33871.03 M
SIA890 B777 CAT_B 25 2851.045 501.19632 33889.867 H
CES2901 A320 CAT_D 44 1536.171 389.35548 33975.212 M
HKE227 A320 CAT_D 1 2542.458 402.53904 33980.411 M
CPA738 A330 CAT_B 44 1647.373 374.63364 34088.275 H
HDA871 A320 CAT_D 2 2555.877 437.4756 34301.776 M
KAL313D B777 CAT_B 14 2930.179 422.75376 34358.76 H
APG1264 A320 CAT_D 17 3053.538 446.48424 34462.65 M
CPA792 A330 CAT_B 25 3361.177 477.46584 34599.699 H
TWB115 B737 CAT_D 14 2957.915 410.22936 34662.228 M
AFL212 B777 CAT_B 44 1222.07 382.32432 34755.185 H
CAL641 A359 CAT_B 14 3061.326 452.41704 34785.893 H
CRK603 A320 CAT_D 14 3204.511 400.78116 34866.747 M
CPA415 A330 CAT_B 14 3394.713 411.76764 34906.884 H
HDA781 A330 CAT_B 44 1108.043 341.45496 34991.847 H
UBA8027 B737 CAT_D 33 1907.518 500.09760000000006 35153.822 M
THA600 B777 CAT_B 33 2159.903 529.10172 35235.21 H
CPA499 A330 CAT_B 14 3123.337 411.10848 35282.949 H
HDA831 A330 CAT_B 2 3273.193 401.44032 35347.32 H
HKE183 A320 CAT_D 14 3232.022 423.19332 35811.166 M
HDA937 A330 CAT_B 44 1333.408 366.72372 35841.546 H
CPA710 A330 CAT_B 25 3105.718 487.13364 36036.954 H
CXA381 B737 CAT_D 1 2707.686 393.9696 36038.791 M
AAR721 A330 CAT_B 14 3122.407 422.53416 36142.268 H
SIA860 A359 CAT_B 25 3578.336 512.84196 36296.629 H
CES5089 B737 CAT_D 44 1384.267 374.19444 36359.926 M
HDA453 A320 CAT_D 14 3016.775 422.31456 36362.973 M
ESR931 B737 CAT_D 14 3457.536 408.47184 36544.248 M
CRK235 A330 CAT_B 2 3441.186 451.53792 36656.626 H
CCA101 A320 CAT_D 44 1333.621 347.38776 36856.497 M
TGW972 A320 CAT_D 25 3338.0 476.80668 36886.484 M
CES5017 A330 CAT_B 1 2815.51 487.13364 36900.101 H
KLM887 B747 CAT_B 44 1485.886 405.61524 37032.731 H
CPA700 B777 CAT_B 33 2452.118 518.5548 37134.924 H
MKR977 A320 CAT_D 30 2862.887 455.05368 37447.198 M
JNA113 B737 CAT_D 14 2862.638 414.18468 37548.04 M
AXM134 A320 CAT_D 25 3520.631 478.125 37692.334 M
CSN310 A320 CAT_D 44 1197.587 369.36036 37736.943 M
NCA207 B748 CAT_B 14 2839.816 424.07244 37773.986 H
CES701 A320 CAT_D 2 3017.525 404.51652 37797.133 M
CCA103 B737 CAT_D 44 1459.932 368.4816 38026.099 M
JJA2101 B737 CAT_D 14 3077.095 412.4268 38228.247 M
CQH8921 A320 CAT_D 2 3297.457 412.2072 38333.473 M
EVA867 A330 CAT_B 14 3061.334 425.61036 38346.639 H
CPA597 A330 CAT_B 14 3142.081 414.40428 38364.838 H
CRK768 A330 CAT_B 33 2317.155 504.71208 38587.652 H
HKE553 A320 CAT_D 30 3603.736 467.3583 38595.157 M
ANA859 B789 CAT_B 14 3511.659 435.05856 38821.523 H
CAL672 B737 CAT_D 25 3551.353 474.60924 38897.177 M
SAA286 A340 CAT_B 33 2081.617 508.22748 39009.382 H
HDA730 A330 CAT_B 25 3525.722 485.2296 39113.698 H
HDA905 A330 CAT_B 44 1364.323 342.99324 39145.9 H
PAL318 A320 CAT_D 17 3002.163 420.99624 39217.507 M
HKC9496 A330 CAT_B 44 1398.562 377.9298 39310.258 H
UAE9840 B777 CAT_B 44 1522.659 375.95232 39467.156 H
HDA433 A320 CAT_D 14 3032.357 424.9512 39511.618 M
CPA417 A359 CAT_B 14 3153.817 435.93768 39575.64 H
CAL909 A330 CAT_B 14 3217.72 431.1036 39613.35 H
HDA376 A320 CAT_D 17 3254.054 440.3322 39811.666 M
CRK611 A330 CAT_B 14 3427.009 420.77628 39952.166 H
CDG4789 B737 CAT_D 44 1630.097 342.99324 40197.149 M
CPA503 B777 CAT_B 14 3371.072 426.92868 40220.943 H
HKC9488 A330 CAT_B 44 1672.283 378.1494 40249.781 H
CPA238 B777 CAT_B 44 1731.603 306.95796 40420.535 H
HDA671 A320 CAT_D 33 2461.0 513.94032 40494.166 M
HDA487 A320 CAT_D 14 3316.173 404.51652 40516.004 M
CPA509 A330 CAT_B 14 3408.203 402.53904 40529.37 H
CRK681 A320 CAT_D 14 3327.106 415.7226 40711.027 M
CPA365 A330 CAT_B 2 3501.367 413.96472 40843.185 H
CPA906 A359 CAT_B 17 3242.807 473.29092 40914.299 H
JSA697 A320 CAT_D 25 3739.881 490.20984 40925.436 M
CPA533 A330 CAT_B 14 3333.744 401.66028 41123.744 H
HDA227 A320 CAT_D 30 3409.636 461.86524 41154.136 M
HDA661 A330 CAT_B 1 2894.51 321.24024000000003 41369.126 H
ANA875 B737 CAT_D 14 3421.343 407.59272 41492.698 M
CES203 A320 CAT_D 44 1631.911 415.503 41546.111 M
ELY075 B789 CAT_B 44 1621.343 394.18956 41664.987 H
CCA111 A330 CAT_B 44 1507.493 363.42756 41985.913 H
CPA146 A330 CAT_B 17 3393.747 403.63776 42005.853 H
PIC164 A320 CAT_D 30 3043.121 457.60248000000007 42162.56 M
HVN592 A320 CAT_D 44 1395.725 384.0822 42338.142 M
RBA635 A320 CAT_D 23 3135.365 427.14828 42383.938 M
HDA627 A320 CAT_D 1 2604.141 374.63364 42398.37 M
HDA791 A320 CAT_D 1 2589.781 364.74624 42507.191 M
CPA658 A359 CAT_B 25 3253.223 519.87312 42508.459 H
HDA728 A330 CAT_B 25 3651.743 489.99024 42528.307 H
KAL613 B748 CAT_B 14 3247.557 437.6952 42611.614 H
SIA856 A380 CAT_A 25 3974.922 470.43468 42640.85 S
MXD605 B737 CAT_D 30 2631.434 482.07996 42673.092 M
CES507 A320 CAT_D 2 3412.424 423.63288 42676.756 M
HDA692 A330 CAT_B 30 3529.21 488.01276 42987.455 H
HDA619 A330 CAT_B 1 2958.075 340.13664 43434.598 H
CPA250 B777 CAT_B 44 1205.756 315.96696000000003 43599.174 H
CRK253 A330 CAT_B 14 3378.778 419.89752 43642.747 H
AJX809 B767 CAT_C 14 3419.147 414.18468 43803.836 H
CPA770 A330 CAT_B 25 3349.339 478.78416 44085.804 H
THA628 A330 CAT_B 33 2828.513 510.20496 44088.121 H
HDA296 A320 CAT_D 44 1477.176 395.06832 44133.696 M
CPA780 A330 CAT_B 23 3142.564 427.36824 44178.744 H
HDA853 A320 CAT_D 44 1728.527 363.42756 44239.856 M
HDA803 A330 CAT_B 2 3174.422 396.8262 44367.532 H
CPA421 A330 CAT_B 14 3454.338 416.16216 44400.762 H
CPA841 B777 CAT_B 44 1806.848 374.8536 44481.518 H
HVN594 A320 CAT_D 30 2866.546 488.67192 44881.569 M
HDA847 A320 CAT_D 44 1911.055 411.98724 44910.146 M
ABW737 B748 CAT_B 25 3571.708 504.71208 44938.32 H
EVA869 B777 CAT_B 14 3029.205 428.46696 44957.361 H
CPA543 B777 CAT_B 14 2848.108 438.79392 45246.147 H
GIA856 A330 CAT_B 23 3344.192 439.5996 45257.681 H
MDA1817 E190 CAT_E 14 2961.483 377.49024 45372.498 M
HKE193 A320 CAT_D 14 3275.125 407.37312 45556.401 M
VNL303 A320 CAT_D 14 3288.141 398.80368 45643.143 M
HDA249 A320 CAT_D 30 3296.804 494.38476 45719.734 M
CPA188 A359 CAT_B 17 2974.411 467.79768 45736.18 H
CPA501 B777 CAT_B 14 3551.667 430.44444 45744.706 H
HKE707 A320 CAT_D 30 3340.055 483.39828 45766.6 M
CSN8407 A320 CAT_D 44 1655.141 391.99212 45991.144 M
CES503 A320 CAT_D 2 3402.4 426.26952 46364.849 M
PIC160 A320 CAT_D 44 1689.455 414.18468 46519.15 M
FJI391 A330 CAT_B 17 3238.623 459.4482 46702.595 H
CPA930 A359 CAT_B 17 3319.626 448.46208 46832.617 H
UAE382 A380 CAT_A 44 1541.284 388.03716 46875.196 S
CRK772 A330 CAT_B 33 2647.395 492.18768 46882.659 H
CPA144 A330 CAT_B 23 3109.901 459.88776 46942.176 H
CPA766 B777 CAT_B 30 3060.085 507.34872 47182.143 H
QTR818 B777 CAT_B 44 1878.855 391.55256 47518.228 H
CAL7863 E190 CAT_E 14 2940.77 402.53904 47534.797 M
CPA134 A359 CAT_B 23 2774.834 509.5458 47576.335 H
MGL2971 B737 CAT_D 44 1596.059 352.00188 47605.241 M
HDA441 A320 CAT_D 14 2848.556 425.61036 47731.185 M
HDA865 A320 CAT_D 2 2761.809 427.80744 47925.25 M
HDA207 A320 CAT_D 30 3058.093 482.29992 48172.614 M
CSN3043 E190 CAT_E 44 1654.596 386.27928 48203.776 M
CRK108 A330 CAT_B 33 2253.389 444.28716 48542.652 H
CPA750 B777 CAT_B 33 2270.703 525.1464 48740.793 H
CRK237 A330 CAT_B 2 2627.817 420.77628 48814.422 H
CRK170 A320 CAT_D 33 2307.633 473.95008 48825.566 M
HKE619 A320 CAT_D 14 2259.738 408.69144 49290.852 M
CPA495 A330 CAT_B 14 2398.156 410.44932 49484.386 H
HKE547 A320 CAT_D 14 2561.608 388.91592 49544.316 M
CAL671 B737 CAT_D 14 2628.029 421.875 49694.49 M
CPA367 A330 CAT_B 2 2641.681 405.83484 50006.821 H
BKP805 A320 CAT_D 33 1538.865 490.869 50132.783 M
QFA127 A380 CAT_A 23 2657.672 419.0184 50220.468 S
CES595 A320 CAT_D 1 2176.463 420.11712 50591.25 M
HKE601 A320 CAT_D 14 2646.543 411.10848 50595.665 M
GIA860 A330 CAT_B 25 2984.797 491.52816 50694.138 H
CPA2018 B747 CAT_B 33 1841.21 505.37124 50694.605 H
CES509 A320 CAT_D 2 2547.755 420.11712 50816.944 M
EVA855 A320 CAT_D 14 2551.778 408.03228 50916.379 M
CES733 B737 CAT_D 44 837.874 344.31156 50945.464 M
CRK607 A330 CAT_B 14 2779.51 402.09948 51007.64 H
THD630 A320 CAT_D 33 2019.997 513.50112 51118.654 M
CRK337 A330 CAT_B 44 869.24 375.0732 51118.683 H
CSZ9095 B737 CAT_D 44 1148.821 331.78716 51273.666 M
CCA105 B737 CAT_D 2 2638.518 423.19332 51696.264 M
CPA475 A330 CAT_B 14 2819.573 402.31944 51713.107 H
HKE724 A320 CAT_D 33 2098.343 494.38476 51782.697 M
HDA813 A330 CAT_B 1 2234.813 401.44032 51865.335 H
HDA901 A330 CAT_B 44 1129.596 355.07808 51884.321 H
HDA877 A330 CAT_B 2 2846.55 456.81156 52121.809 H
CRK081 A359 CAT_B 14 3141.804 433.74024 52201.081 H
CPA110 A330 CAT_B 23 3262.468 469.33596 52319.009 H
CSC8617 A320 CAT_D 44 1150.064 377.9298 52416.869 M
KAL601 B777 CAT_B 14 3021.908 448.68168 52468.492 H
HDA634 A320 CAT_D 30 3476.922 483.39828 52519.729 M
CAL915 B737 CAT_D 14 3158.68 400.34196 52607.608 M
BOX514 B777 CAT_B 44 1271.018 369.79992 52716.654 H
AIC317 B788 CAT_B 14 3096.118 436.15728 52787.802 H
CSH849 B737 CAT_D 33 2651.655 384.96096 53023.756 M
HDA491 A320 CAT_D 14 3002.284 428.247 53092.557 M
ACA015 B777 CAT_B 44 1471.132 372.43656 53154.885 H
CRK633 A320 CAT_D 14 3107.535 410.22936 53202.738 M
CPA256 B777 CAT_B 44 1570.905 371.11824 53272.996 H
CPA467 A330 CAT_B 14 3182.7 408.25188 53362.567 H
SIA866 B777 CAT_B 25 3400.365 502.07508 53462.879 H
SBI545 A320 CAT_D 14 3248.949 393.5304 53518.589 M
DLH730 A380 CAT_A 44 1473.27 378.1494 53619.045 S
DLH796 B748 CAT_B 44 1458.311 362.3292 53767.365 H
CPA614 A359 CAT_B 33 2511.978 524.26764 53941.575 H
CPA433 A330 CAT_B 14 3214.507 410.22936 54018.156 H
HDA641 A320 CAT_D 1 3019.256 412.86636 54076.157 M
CPA690 B777 CAT_B 25 3362.176 463.84272 54351.571 H
VIR206 B789 CAT_B 44 1448.322 373.97448 54756.293 H
CPA150 A330 CAT_B 17 2976.511 445.47984 54837.891 H
HDA213 A320 CAT_D 33 2387.438 497.90052 55049.71 M
CCA109 A330 CAT_B 44 1611.036 335.08296 55064.643 H
CPA162 B777 CAT_B 23 2781.701 491.74812 55138.671 H
AXM136 A320 CAT_D 33 2255.931 505.15128 55375.593 M
PAL306 A330 CAT_B 17 2905.874 457.91028000000006 55670.171 H
HDA732 A330 CAT_B 25 2989.326 462.96396 55793.721 H
CXA8007 B737 CAT_D 1 2416.608 420.77628 55830.796 M
CSH845 B789 CAT_B 1 2253.488 479.88288 56228.417 H
UAE384 B777 CAT_B 33 1910.196 517.01652 56444.57 H
CRK061 A359 CAT_B 14 2486.107 437.4756 56826.338 H
SWR138 B777 CAT_B 44 1129.458 310.91292 56893.952 H
HKE687 A320 CAT_D 14 2590.075 415.94256 56959.241 M
HDA811 A330 CAT_B 1 2022.875 387.81756 56961.468 H
THA638 A330 CAT_B 33 1814.714 515.9178 57061.908 H
CCA419 B737 CAT_D 44 1070.222 322.119 57074.68 M
CRK255 A330 CAT_B 14 2521.08 422.31456 57130.53 H
CXA8011 B737 CAT_D 1 1996.099 433.74024 57210.772 M
CPA443 A330 CAT_B 14 2302.816 412.4268 57673.363 H
ETH608 B788 CAT_B 33 1747.141 515.9178 57674.183 H
CRK657 A330 CAT_B 14 2385.613 422.75376 57828.847 H
CEB118 A330 CAT_B 17 2375.534 446.7042 57943.828 H
SAS965 A340 CAT_B 44 965.489 384.96096 58120.629 H
HDA437 A330 CAT_B 14 2532.359 391.99212 58201.459 H
CRK205 A320 CAT_D 1 1886.496 374.41404 58210.157 M
HDA693 A320 CAT_D 33 2018.341 462.744 58502.0 M
HKE523 A320 CAT_D 14 2642.293 407.37312 58526.949 M
CEB236 A320 CAT_D 17 2434.901 438.79392 58616.853 M
CPA391 B777 CAT_B 44 1011.262 301.46472 58729.874 H
MDA1841 B737 CAT_D 14 2604.393 394.62876 58753.695 M
GEC8452 MD11 CAT_C 44 1052.792 310.91292 58806.2 H
HDA951 A330 CAT_B 2 2420.683 448.68168 59118.76 H
ACA007 B789 CAT_B 14 2447.659 442.74888 59196.673 H
CAL935 B737 CAT_D 14 2379.578 407.37312 59469.798 M
EVA871 B789 CAT_B 14 2446.17 469.22607 59531.182 H
CRK671 A320 CAT_D 14 2534.055 416.60172 59578.974 M
CPA254 B777 CAT_B 44 926.037 388.03716 59685.079 H
CQH8959 A320 CAT_D 2 2498.856 418.7988 59720.063 M
CPA347 A330 CAT_B 44 899.498 394.18956 59933.416 H
CAL919 B737 CAT_D 14 2654.698 403.4178 59957.3 M
CRK069 A359 CAT_B 14 2356.173 440.5518 59981.054 H
TGW980 A320 CAT_D 25 2543.12 481.4208 59984.246 M
MAS432 B737 CAT_D 25 3090.482 465.74712 60142.547 M
AFR188 B777 CAT_B 44 724.728 406.71396 60196.558 H
HDA703 A320 CAT_D 44 997.01 371.997 60258.504 M
CCA763 B737 CAT_D 44 1051.226 388.03716 60392.528 M
CPA411 A330 CAT_B 14 2507.087 414.62388 60611.524 H
HDA893 A320 CAT_D 2 2668.915 419.89752 60669.972 M
CPA885 B777 CAT_B 14 2672.371 431.5428 60803.422 H
SOO275 B777 CAT_B 44 893.86 373.09572 60850.283 H
HKE669 A320 CAT_D 14 2836.555 408.91104 61019.215 M
CPA654 B777 CAT_B 33 1884.898 521.8506 61039.461 H
HDA749 A320 CAT_D 44 1048.877 371.11824 61369.292 M
HDA381 A330 CAT_B 14 2808.416 415.7226 61408.368 H
HDA761 A330 CAT_B 44 1239.089 307.61712 61471.446 H
CPA879 B777 CAT_B 14 2768.499 432.42192 61581.588 H
CES505 A320 CAT_D 2 2827.31 418.35924 61668.845 M
CRK776 A330 CAT_B 33 2337.971 508.00788 61738.394 H
AAL125 B777 CAT_B 44 1082.127 391.11336 61743.713 H
CRK6629 A330 CAT_B 14 2967.39 408.91104 61812.976 H
HDA821 A330 CAT_B 44 1002.292 371.11824 62021.687 H
CRK273 A320 CAT_D 44 1330.625 378.80856 62242.319 M
SIA872 B777 CAT_B 25 3101.257 499.65804 62324.658 H
HDA943 A320 CAT_D 44 1402.962 306.0792 62364.435 M
AIQ504 A320 CAT_D 33 2118.175 498.33972 62445.372 M
BML5413 B747 CAT_B 44 2116.189 399.46284 62517.774 H
HKE851 A320 CAT_D 14 2629.891 405.17568 62573.59 M
HKE631 A320 CAT_D 14 2645.196 409.5702 62668.997 M
CPA539 A359 CAT_B 14 2624.144 443.18844 62921.954 H
HDA805 A330 CAT_B 2 2527.152 382.54392 63124.857 H
AXM239 A320 CAT_D 23 2533.83 463.84272 63235.401 M
SOO098 B777 CAT_B 44 1301.876 374.41404 63375.592 H
CPA825 B777 CAT_B 44 1444.714 337.7196 63431.141 H
CRK241 A320 CAT_D 2 2560.633 424.9512 63755.071 M
CCA115 A320 CAT_D 44 1212.58 304.98048 63786.501 M
CSZ9093 A320 CAT_D 1 1980.277 392.65128 63895.096 M
CPA831 B777 CAT_B 44 1022.724 369.14076 64049.66 H
THA606 B777 CAT_B 33 1813.219 531.0791999999999 64384.673 H
CPA549 B777 CAT_B 14 2012.495 432.20232 64527.272 H
QTR8420 B777 CAT_B 44 1513.899 371.11824 64578.198 H
CPA527 A330 CAT_B 14 2054.212 408.91104 64595.597 H
HDA875 A330 CAT_B 2 2154.855 397.48536 64609.37 H
CPA405 A330 CAT_B 14 2319.327 351.34272 64697.901 H
CRK7348 A320 CAT_D 44 1160.618 275.53716 64823.99 M
AIQ524 A320 CAT_D 33 1410.395 504.49212 65012.366 M
CPA776 A359 CAT_B 25 2382.565 505.59084 65112.515 H
CAL923 A330 CAT_B 14 2007.726 420.33708 65350.898 H
AXM130 A320 CAT_D 33 1533.391 495.70308 65601.696 M
UAL869 B777 CAT_B 14 2175.508 435.05856 65659.57 H
MDA1831 E190 CAT_E 14 2231.704 401.66028 65710.947 M
CRK6653 A320 CAT_D 14 2267.243 411.76764 65913.947 M
CPA734 B777 CAT_B 25 2571.631 503.61336 66008.095 H
