callsign entry_ac entry_recat entry_waypoint entry_RAT entry_speed entry_time2 ICAO
CRK782 A330 CAT_B 17 2100.121 417.70008 27123.954 H
CPA632 B777 CAT_B 33 1388.018 530.63964 27260.057 H
CAL601 B737 CAT_D 14 2055.023 384.3018 27692.759 M
AIQ515 A320 CAT_D 33 1362.738 500.09760000000006 28010.209 M
CPA660 B777 CAT_B 44 512.968 379.90728 28012.488 H
HDA153 A330 CAT_B 33 1441.295 498.77928 28141.97 H
CRK647 A320 CAT_D 14 2045.737 384.5214 28535.895 M
HKE697 A320 CAT_D 14 2037.713 386.71884 28673.141 M
TGW978 A320 CAT_D 25 2346.059 470.21472 28774.878 M
CSZ9091 A320 CAT_D 1 1598.847 415.94256 29248.079 M
AFL212 B777 CAT_B 44 511.843 390.8934 29333.013 H
HDA857 A320 CAT_D 2 2012.156 427.36824 29525.681 M
MDA981 E190 CAT_E 14 2280.571 375.51276 29722.941 M
CPA646 A330 CAT_B 44 360.246 404.51652 29775.862 H
CCA411 A320 CAT_D 44 408.271 405.61524 29888.064 M
CRK231 A359 CAT_B 2 2476.523 422.97372 30021.661 H
CES2901 A320 CAT_D 1 1522.74 439.23348 30133.687 M
CRK617 A330 CAT_B 14 2430.349 391.55256 30178.135 H
CLX4626 B747 CAT_B 25 2326.284 504.05256 30447.182 H
AIQ508 A320 CAT_D 33 1593.729 503.1738 30531.803 M
CPA616 A330 CAT_B 33 1368.602 497.68056 30535.638 H
HDA623 A330 CAT_B 1 1821.654 450.0 30546.597 H
CAL903 A330 CAT_B 14 2155.935 404.51652 30725.171 H
CES765 A320 CAT_D 44 413.882 374.8536 30920.364 M
CRK453 A320 CAT_D 44 425.247 399.68244 31014.901 M
EVA851 A330 CAT_B 14 2092.736 394.18956 31021.927 H
CPA650 A330 CAT_B 25 2842.192 478.125 31064.419 H
HKE625 A320 CAT_D 14 2365.137 382.54392 31260.002 M
KLM887 B777 CAT_B 44 479.284 372.21696 31284.976 H
HDA863 A330 CAT_B 1 1620.562 398.58408 31383.746 H
HDA397 A320 CAT_D 14 2247.123 386.49888 31471.914 M
HDA871 A320 CAT_D 2 2306.028 417.26088 31515.519 M
ETD834 B789 CAT_B 44 604.457 381.66516 31625.276 H
HDA643 A320 CAT_D 1 1726.263 419.89752 31799.306 M
CRK6353 A320 CAT_D 44 577.044 387.15804 32098.715 M
CES721 A330 CAT_B 1 1921.818 423.41292 32290.037 H
GEC8464 MD11 CAT_C 33 1547.193 518.33484 32466.267 H
CSN3075 B737 CAT_D 44 645.877 377.49024 32578.987 M
UAE9282 B777 CAT_B 44 678.84 375.0732 32641.313 H
CXA8695 B737 CAT_D 1 2005.156 413.96472 32746.313 M
KAL603 B777 CAT_B 14 2189.852 419.67756 32764.33 H
MGL297 B737 CAT_D 44 633.621 397.0458 32802.332 M
CEB110 A330 CAT_B 17 2201.921 437.91516 32857.648 H
AXM138 A320 CAT_D 25 2575.386 460.98648 32893.733 M
CRK129 A330 CAT_B 1 1791.926 419.45796 33055.383 H
CPA403 B777 CAT_B 14 2195.326 402.9786 33165.168 H
HDA692 A330 CAT_B 30 1999.899 472.63176 33259.049 H
HKC9484 A330 CAT_B 44 697.784 394.84872 33416.379 H
CAL641 B747 CAT_B 14 2097.539 400.122 33476.267 H
CRK221 A320 CAT_D 1 1638.574 421.875 33514.833 M
PAL300 A330 CAT_B 17 2154.977 415.503 33536.955 H
HDA825 A330 CAT_B 44 654.89 393.5304 33670.331 H
HDA937 A330 CAT_B 44 687.164 379.46772 33742.825 H
SIA890 A359 CAT_B 25 2283.135 492.84684 33751.334 H
HDA781 A330 CAT_B 44 656.347 369.14076 33874.671 H
CRK363 A330 CAT_B 44 697.084 405.17568 33944.361 H
CXA8017 B737 CAT_D 1 1718.518 415.503 34084.208 M
HDA831 A330 CAT_B 2 2076.824 386.49888 34121.125 H
HKE227 A320 CAT_D 1 1448.802 429.34572 34449.8 M
CPA095 B748 CAT_B 14 2065.466 413.96472 34474.266 H
CES501 A320 CAT_D 2 2122.484 410.22936 34926.306 M
CXA381 B737 CAT_D 1 1601.789 407.81232 35077.095 M
CPA415 A330 CAT_B 14 1995.029 385.83972 35224.59 H
THA600 B777 CAT_B 33 1320.763 522.29016 35482.531 H
HDA453 A320 CAT_D 14 2026.425 387.81756 35499.56 M
CPA912 A330 CAT_B 17 2034.278 417.91986 35809.663 H
AAR721 B777 CAT_B 14 2100.453 403.4178 35829.757 H
HDA905 A330 CAT_B 44 438.449 381.006 36012.086 H
CQH8921 A320 CAT_D 2 2087.803 407.59272 36107.024 M
CPA469 A330 CAT_B 14 2178.193 384.96096 36554.027 H
CLX6568 B748 CAT_B 44 511.642 384.96096 36872.151 H
CPA700 A330 CAT_B 33 1332.617 503.61336 36989.042 H
CRK768 A320 CAT_D 33 1368.882 488.01276 37057.766 M
CAL672 B737 CAT_D 25 2222.506 468.01764 37096.546 M
CPA710 A330 CAT_B 25 2062.193 468.23724 37119.644 H
CRK235 A330 CAT_B 2 1787.723 370.01952 37151.036 H
UBA8027 B737 CAT_D 33 1372.989 486.25488 37252.12 M
CSN310 A320 CAT_D 44 344.195 364.08708 37329.286 M
CPA738 A330 CAT_B 44 618.272 376.39152 37436.198 H
CSH811 B737 CAT_D 2 1674.912 403.4178 37845.942 M
HDA961 A320 CAT_D 44 496.747 380.78604 38012.189 M
CPA597 A330 CAT_B 14 1573.247 389.35548 38026.243 H
AXM134 A320 CAT_D 25 1524.221 468.4572 38074.912 M
ESR931 B737 CAT_D 14 1479.866 377.9298 38119.524 M
JNA113 B737 CAT_D 14 1401.067 378.1494 38198.543 M
CCA103 B737 CAT_D 44 538.878 335.30256 38320.056 M
CCA101 A330 CAT_B 44 635.844 424.7316 38352.27 H
EVA867 B777 CAT_B 14 1197.752 410.88852 38401.961 H
HDA485 A320 CAT_D 14 1187.831 395.06832 38411.929 M
CPA306 A359 CAT_B 44 550.267 409.79016 38546.61 H
ANA859 B789 CAT_B 14 1051.253 410.44932 38548.251 H
HDA221 A320 CAT_D 30 877.783 460.98648 38717.827 M
CPA238 B777 CAT_B 44 434.97 376.83108 38781.369 H
SIA860 A359 CAT_B 25 793.125 492.40728 38804.696 H
HDA730 A330 CAT_B 25 785.312 468.23724 38813.577 H
PIC160 A320 CAT_D 44 749.229 406.0548 38850.589 M
KAL613 B777 CAT_B 14 499.508 387.15804 39097.86 H
MKR970 A320 CAT_D 30 370.632 473.95008 39227.996 M
QTR8408 B748 CAT_B 44  401.66028 39593.023 H
HDA703 A320 CAT_D 44  448.68168 39599.347 M
JSA697 A320 CAT_D 25 3295.826 470.21472 43199.955 M
UAE9842 B777 CAT_B 44 171.629 180.61524 43200.009 H
MXD605 B737 CAT_D 30 2289.954 446.9238 43200.448 M
CPA906 B777 CAT_B 17 1636.438 338.59872 43200.542 H
SIA856 A380 CAT_A 25 2958.469 475.0488 43200.572 S
HDA627 A320 CAT_D 1 1255.735 284.1066 43200.692 M
RBA635 B788 CAT_B 17 1732.537 379.02816 43201.009 H
CPA855 A359 CAT_B 14 2614.881 405.39564 43202.136 H
CPA421 A330 CAT_B 14 2505.301 389.13588 43203.732 H
CRK285 A330 CAT_B 14 2723.62 395.28792 43245.846 H
HDA3491 A330 CAT_B 44 373.977 218.628 43256.793 H
CPA780 A330 CAT_B 23 3119.426 443.18844 43256.887 H
CPA005 B748 CAT_B 14 2973.118 414.62388 43308.647 H
HDA661 A330 CAT_B 44 355.43 230.93244 43382.477 H
HDA243 A320 CAT_D 33 1626.322 418.13964 43428.549 M
HVN592 A320 CAT_D 44 33.033 225.65916 43434.064 M
CPA533 A359 CAT_B 14 3057.574 409.5702 43543.496 H
CPA658 B777 CAT_B 1 1194.806 284.3262 43549.222 H
JJA2101 B737 CAT_D 44 514.896 220.82508 43572.924 M
CPA841 B777 CAT_B 44 33.908 233.78904 43630.508 H
CRK611 A330 CAT_B 1 1935.052 336.18168000000003 43655.016 H
HDA853 A320 CAT_D 44 973.127 375.0732 43677.678 M
HDA728 A330 CAT_B 25 3344.585 453.2958 43695.625 H
CPA347 A330 CAT_B 44 32.787 232.91028 43743.674 H
HDA803 A320 CAT_D 2 3043.722 413.30556 43772.784 M
CPA509 B777 CAT_B 44 34.355 201.48912 43851.235 H
CPA718 A330 CAT_B 25 3550.936 460.32732 43942.044 H
ANA875 B737 CAT_D 44 44.094 229.17492 44049.993 M
HVN594 A320 CAT_D 30 2562.163 494.60435999999993 44125.936 M
CRK679 A320 CAT_D 14 3144.412 388.69632 44152.888 M
SAS965 A340 CAT_B 44 993.333 377.9298 44166.284 H
RMY3505 B762 CAT_C 44 35.511 230.93244 44178.712 H
PAC749 B748 CAT_B 44 49.42 231.1524 44310.842 H
CES507 A320 CAT_D 2 3093.892 410.00976 44311.61 M
CLX4507 B748 CAT_B 25 3393.126 473.29092 44314.649 H
ELY075 B789 CAT_B 44 945.934 354.41892 44416.287 H
HDA609 A330 CAT_B 1 2362.329 331.12800000000004 44789.859 H
CRK253 A330 CAT_B 14 2993.483 396.16704 44823.12 H
AIQ520 A320 CAT_D 33 2058.636 483.61824 44875.302 M
MDA1817 E190 CAT_E 14 3120.462 380.34684 45045.726 M
CPA134 A359 CAT_B 23 2994.76 441.65052 45052.783 H
PAL318 A320 CAT_D 17 3118.247 377.05068 45143.447 M
AJX809 B767 CAT_C 14 3088.418 420.33708 45268.464 H
EVA869 B777 CAT_B 14 3013.656 408.03228 45455.904 H
HKC830 A330 CAT_B 1 2271.472 374.19444 46313.432 H
ANA873 B737 CAT_D 14 2677.655 371.11824 46341.816 M
CPA543 B777 CAT_B 14 2532.034 411.32808 46580.013 H
HDA443 A320 CAT_D 14 2630.646 390.8934 46604.037 M
CRK237 A330 CAT_B 2 2802.161 437.03604 46635.432 H
CPA110 A330 CAT_B 23 2517.342 439.67268 46803.273 H
FJI391 A330 CAT_B 17 2396.392 427.36824 47311.684 H
CPA495 A359 CAT_B 14 2485.323 431.5428 47467.916 H
CES503 A320 CAT_D 2 2891.968 405.83484 47509.255 M
HDA207 A330 CAT_B 30 2497.243 455.71284 47573.8 H
ETH644 B788 CAT_B 44 1138.486 341.23536 47626.246 H
BKP805 A320 CAT_D 33 2072.97 466.47935999999993 47762.878 M
GIA856 B737 CAT_D 25 2765.36 478.125 47789.274 M
UAE382 A380 CAT_A 44 1044.451 422.75376 47863.948 S
CPA922 B777 CAT_B 17 3160.627 409.131 48169.755 H
CRK162 A320 CAT_D 33 2615.585 444.72672 48205.423 M
CPA750 A359 CAT_B 33 2710.164 528.003 48342.43 H
CRK772 A320 CAT_D 33 2779.905 463.18356 48387.703 M
VNL303 A320 CAT_D 14 2970.03 361.45008 48482.003 M
CAL7863 E190 CAT_E 14 3131.403 366.50376 48692.56 M
CPA064 B747 CAT_B 44 810.096 372.21696 48743.904 H
CRK108 A320 CAT_D 33 2715.681 446.26464 48860.423 M
CAL671 B737 CAT_D 14 3044.492 378.58896 48885.074 M
CPA501 B777 CAT_B 14 3140.707 391.77252 48919.171 H
CPA445 A359 CAT_B 14 3315.567 392.43168 48972.426 H
HDA877 A330 CAT_B 2 3204.408 393.9696 49290.331 H
DLH730 A380 CAT_A 44 1406.047 405.39564 49544.234 S
CPA930 A359 CAT_B 17 2711.547 446.7042 49694.935 H
CPA278 A359 CAT_B 44 961.884 314.86824 49721.283 H
HKE547 A320 CAT_D 14 2868.903 386.05968 49738.206 M
CPA766 B777 CAT_B 30 2915.631 489.33108 49790.153 H
HKE619 A320 CAT_D 14 3117.374 390.4542 49942.193 M
EVA855 A320 CAT_D 14 2717.45 387.81756 50115.086 M
CPA256 B777 CAT_B 44 1578.076 394.18956 50127.758 H
HKE601 A320 CAT_D 14 3024.182 390.8934 50331.98 M
HDA865 A320 CAT_D 2 2967.312 399.9024 50501.682 M
HDA325 A320 CAT_D 14 2950.986 402.31944 50630.895 M
DLH796 A340 CAT_B 44 1412.357 399.9024 50761.755 H
CES509 A320 CAT_D 2 2588.577 411.54768 51134.755 M
GTI8138 B747 CAT_B 44 1521.878 411.10848 51424.229 H
GIA860 B737 CAT_D 25 3131.578 458.78904000000006 51509.384 M
CRK607 A320 CAT_D 14 2569.766 361.23048 51839.163 M
HDA491 A320 CAT_D 14 2984.855 402.53904 51884.437 M
CPA367 A330 CAT_B 2 3226.682 417.26088 51957.989 H
HKE724 A320 CAT_D 33 3092.396 486.25488 51990.872 M
HDA813 A330 CAT_B 1 2042.604 410.00976 52258.279 H
HDA634 A330 CAT_B 30 3495.527 457.91028000000006 52271.409 H
HKE674 A320 CAT_D 14 3601.152 396.8262 52281.313 M
AAL125 B777 CAT_B 44 2648.805 428.0274 52317.742 H
CSC8617 A320 CAT_D 44 2807.612 363.20796 52505.046 M
HKE851 A320 CAT_D 14 3399.862 393.5304 52573.656 M
CCA105 B737 CAT_D 2 3888.838 392.65128 52576.594 M
KAL601 B789 CAT_B 14 4079.45 409.131 52716.708 H
CAL915 A359 CAT_B 14 3867.332 423.19332 52719.376 H
UPS168 B763 CAT_C 25 3958.268 452.8566 52946.0 H
HDA901 A330 CAT_B 44 772.24 341.23536 53051.547 H
CRK337 A330 CAT_B 44 331.538 198.41292 53205.254 H
CRK081 A359 CAT_B 14 3981.991 397.0458 53221.872 H
ATG2278 B747 CAT_B 44  187.86636 53316.922 H
HDA437 A320 CAT_D 14 4044.621 403.85736 53358.589 M
HDA213 A320 CAT_D 33 3218.389 496.14264 53467.56 M
CQH8715 A320 CAT_D 2 4072.664 429.34572 53536.713 M
ETH3614 B777 CAT_B 44 1844.978 375.51276 53578.803 H
SOO275 B777 CAT_B 44 1177.361 355.07808 53582.049 H
AAR952 B747 CAT_B 44 2438.38 397.0458 53631.085 H
CRK6121 A320 CAT_D 1 3296.462 358.37388000000004 53694.196 M
HDA887 A330 CAT_B 44 2426.81 371.997 53844.806 H
CSH849 B737 CAT_D 33 4080.033 390.23424 53857.239 M
CRK265 A330 CAT_B 14 4122.745 404.51652 53901.98 H
CPA754 A330 CAT_B 33 3790.671 495.26352 54015.219 H
SIA866 B777 CAT_B 25 3427.837 492.18768 54072.024 H
CDG4789 B737 CAT_D 44 369.63 192.26088 54223.01 M
VIR206 B789 CAT_B 44 1431.427 323.87688 54223.36 H
QTR818 B777 CAT_B 44 1243.783 341.89452 54283.803 H
ABW645 B748 CAT_B 14 3821.543 410.22936 54320.654 H
CRK217 A320 CAT_D 1 3376.071 344.53116 54322.673 M
CES9755 B737 CAT_D 44 52.159 218.8476 54497.172 M
CCA109 A330 CAT_B 44 1601.838 290.9178 54544.121 H
PAL306 A330 CAT_B 17 3482.005 427.80744 54739.835 H
CSZ9095 B737 CAT_D 44 1456.857 322.119 54911.663 M
CES595 A320 CAT_D 1 1536.77 457.25112 54941.86 M
HDA833 A320 CAT_D 2 3365.124 430.66404 54976.8 M
CPA439 B777 CAT_B 14 3657.254 409.3506 55102.07 H
HDA732 A330 CAT_B 25 3680.458 461.42568 55480.004 H
APG1264 A320 CAT_D 17 3451.867 402.53904 55510.268 M
HDA811 A330 CAT_B 1 2987.968 384.74136 55548.784 H
AXM136 A320 CAT_D 25 3963.786 471.31344 55633.51 M
CPA652 A359 CAT_B 25 3816.296 477.02628 55882.981 H
AIC317 B788 CAT_B 14 3373.464 410.88852 55907.31 H
AFR188 B777 CAT_B 44 1347.659 319.0428 55956.682 H
CPA467 A330 CAT_B 14 3428.879 373.97448 55960.289 H
HDA641 A320 CAT_D 1 3110.903 382.76352 55962.36 M
THA638 B777 CAT_B 33 3639.476 512.622 56538.297 H
MAS432 B737 CAT_D 25 3688.903 476.36712 56700.141 M
HDA761 A320 CAT_D 44 1876.997 390.01464 56773.907 M
ANA8513 B763 CAT_C 14 3161.814 420.99624 56909.81 H
UAE384 B777 CAT_B 33 4857.101 508.44744 57324.467 H
HDA693 A320 CAT_D 33 3162.333 462.744 57331.88 M
CSH845 A330 CAT_B 1 2807.078 444.28716 57463.502 H
ACA007 B777 CAT_B 14 3248.616 435.27816 57469.165 H
HKE631 A320 CAT_D 14 3268.859 400.56156 57562.98 M
CCA419 B737 CAT_D 44 1232.088 324.31644 57614.441 M
CPA443 A330 CAT_B 14 3272.81 397.92492 57869.855 H
CRK659 A330 CAT_B 14 3635.655 382.32432 57871.351 H
TGW980 A320 CAT_D 25 4297.8 459.00864 58099.839 M
HDA343 A330 CAT_B 14 3328.406 384.96096 58291.555 H
HDA951 A330 CAT_B 2 3402.072 410.00976 58545.067 H
QFA127 B789 CAT_B 23 3423.696 471.97260000000006 58655.757 H
CPA254 B777 CAT_B 44 1132.875 384.0822 58827.022 H
HKE687 A320 CAT_D 14 3476.741 411.76764 58830.057 M
CPA162 A330 CAT_B 23 3664.183 440.3322 58996.965 H
CPA411 B777 CAT_B 14 3759.848 430.66404 59033.816 H
CRK069 A359 CAT_B 14 3861.964 422.31456 59056.022 H
CEB112 A330 CAT_B 17 4533.47 377.05068 59187.816 H
SWR138 B777 CAT_B 44 1860.351 328.0518 59190.974 H
HDA621 A330 CAT_B 1 3630.586 366.50376 59409.605 H
MDA1841 B737 CAT_D 14 3595.655 390.6738 59561.408 M
VJC876 A320 CAT_D 30 3539.538 464.28228 59738.53 M
HKC372 A330 CAT_B 25 3906.774 450.2196 60019.189 H
HDA379 A330 CAT_B 14 3276.169 389.57508 60119.729 H
CPA831 B777 CAT_B 44 1627.166 374.19444 60210.412 H
HDA893 A320 CAT_D 2 3336.995 405.83484 60266.446 M
SIA872 A330 CAT_B 25 3927.345 456.59196 60441.787 H
CPA595 A359 CAT_B 14 3287.102 423.19332 60856.346 H
CAL919 A330 CAT_B 14 3202.074 415.28304 61051.13 H
CPA654 A330 CAT_B 33 2388.418 492.40728 61430.068 H
CES505 A320 CAT_D 2 3299.231 423.85248 61433.619 M
CPA527 A359 CAT_B 1 2834.26 382.10436 61650.301 H
CPA879 B777 CAT_B 14 3050.258 428.247 61895.408 H
HKE523 A320 CAT_D 14 3380.087 401.87988 62017.357 M
CAL935 A330 CAT_B 14 3219.508 413.74512 62284.958 H
CRK249 A330 CAT_B 1 2782.127 378.80856 62385.231 H
UAE9826 B777 CAT_B 23 3259.42 451.97748 62395.083 H
EVA871 B789 CAT_B 14 3122.745 424.9512 62613.455 H
CCA427 A320 CAT_D 44 1420.488 345.19032000000004 62626.536 M
THD608 A320 CAT_D 33 2202.026 480.32244 62631.772 M
AXM239 A320 CAT_D 23 2972.329 433.52064 62877.136 M
AIQ504 A320 CAT_D 33 2707.003 487.7928 63235.095 M
CLU684 B748 CAT_B 44 1366.467 387.378 63239.884 H
HDA875 A330 CAT_B 2 2804.701 386.27928 63370.591 H
CRK671 A320 CAT_D 14 2941.759 355.73724 63535.537 M
HDA943 A330 CAT_B 44 1518.816 361.45008 63550.726 H
CPA091 B748 CAT_B 14 2936.661 437.6952 63728.366 H
HKE621 A320 CAT_D 14 3047.689 401.22072 63832.606 M
QTR8438 B777 CAT_B 44 1363.231 378.1494 63924.318 H
CPA087 B748 CAT_B 14 2997.749 414.40428 64093.08 H
MDA1831 E190 CAT_E 14 3126.575 339.03792 64128.625 M
THA606 A359 CAT_B 33 2386.957 517.8956400000001 64174.468 H
CPA485 B777 CAT_B 14 3106.052 424.9512 64417.895 H
CPA819 B777 CAT_B 14 3182.826 413.30556 64436.823 H
HDA381 A330 CAT_B 14 3295.881 354.85848 64509.792 H
UAL895 B777 CAT_B 44 1419.437 397.0458 64618.697 H
CCA115 A330 CAT_B 44 1573.662 400.78116 64704.996 H
CPA174 A330 CAT_B 23 3640.272 430.22448 64958.989 H
CRK6653 A320 CAT_D 14 3635.414 384.5214 65071.88 M
HDA841 A320 CAT_D 44 1259.467 337.7196 65119.007 M
CPA539 B777 CAT_B 1 2796.662 442.30968 65231.257 H
CPA807 B777 CAT_B 44 1386.253 403.1982 65384.439 H
RJA182 B788 CAT_B 33 2316.286 521.19144 65401.911 H
CRK247 A330 CAT_B 2 2926.876 417.92004 65409.877 H
CPA146 A330 CAT_B 17 3738.242 424.07244 65529.571 H
UAL869 B777 CAT_B 44 1456.259 423.19332 65530.045 H
CAL923 B737 CAT_D 14 3393.058 382.76352 65586.089 M
CQH8587 A320 CAT_D 44 1762.29 337.93956 65642.92 M
HDA348 A320 CAT_D 17 3233.858 411.32808 65835.167 M
CPA712 A359 CAT_B 33 2253.029 527.12388 65871.192 H
CPA656 A330 CAT_B 33 2521.257 465.8202 65933.485 H
CRK699 A330 CAT_B 14 3198.493 385.83972 65959.671 H
CRK273 A320 CAT_D 44 1940.979 288.94032000000004 65974.137 M
