callsign entry_ac entry_recat entry_waypoint entry_RAT entry_speed entry_time2 ICAO
CPA178 B777 CAT_B 23 2157.115 469.55556 16985.64 H
ANA8423 B767 CAT_C 14 2268.687 428.46696 17255.008 H
CPA865 B777 CAT_B 14 2090.818 441.43056 17879.127 H
CPA698 B777 CAT_B 33 1301.741 523.16892 18116.577 H
CPA270 A359 CAT_B 44 434.129 402.9786 18238.75 H
AIC310 B788 CAT_B 44 534.683 419.45796 18697.31 H
CPA306 A359 CAT_B 44 725.126 384.3018 19123.551 H
CKS252 B747 CAT_B 14 1755.573 438.35436 19151.918 H
HDA997 A320 CAT_D 44 474.241 418.13964 19259.732 M
CRK780 A359 CAT_B 33 1627.603 526.02552 19358.993 H
CPA338 A359 CAT_B 44 570.856 364.74624 19505.051 H
CPA748 B777 CAT_B 33 1655.95 519.6531600000001 19760.859 H
CPA170 A359 CAT_B 23 2121.603 464.28228 19924.453 H
IGO1773 A320 CAT_D 44 724.662 412.4268 19936.408 M
CPA216 A359 CAT_B 44 770.841 404.95608 20024.117 H
CPA372 A359 CAT_B 44 1041.545 419.45796 20155.893 H
CPA3251 B747 CAT_B 2 1729.553 466.69932 20184.38 H
CPA234 B777 CAT_B 44 967.09 398.36412 20319.811 H
CPA976 A330 CAT_B 17 1924.909 422.75394 20494.743 H
CPA463 A330 CAT_B 14 1833.624 418.13964 20631.535 H
CPA382 A359 CAT_B 44 702.066 442.52928 20950.659 H
CPA156 A359 CAT_B 17 1891.024 454.83408 21045.912 H
FIN101 A359 CAT_B 44 704.254 430.00488 21064.8 H
CPA252 B777 CAT_B 44 680.091 396.38664 21198.593 H
CLX4644 B747 CAT_B 25 2206.138 476.80668 21317.675 H
CPA602 A330 CAT_B 33 1486.243 496.36224 21582.625 H
HKC569 A330 CAT_B 14 1745.658 413.08596 21655.264 H
CPA260 B777 CAT_B 44 570.203 428.247 22043.679 H
HDA169 A320 CAT_D 33 1532.161 496.36224 22106.357 M
CRK028 A330 CAT_B 23 1926.054 445.82508 22377.242 H
SEJ031 B737 CAT_D 44 426.493 421.6554 22863.214 M
CPA288 B777 CAT_B 44 670.372 421.6554 23074.998 H
CEB272 A330 CAT_B 17 1936.55 424.07244 23223.259 H
HKC320 A330 CAT_B 25 2166.006 463.40316 23296.357 H
CRK762 A330 CAT_B 33 1582.66 501.41592 23726.326 H
CRK539 A320 CAT_D 30 2042.788 463.40316 24025.722 M
KZR929 B767 CAT_C 44 494.48 397.92492 24529.408 H
CPA610 A330 CAT_B 33 1394.4 495.48347999999993 24959.793 H
CEB240 A320 CAT_D 17 1867.711 414.84384 25471.24 M
CEB150 A320 CAT_D 17 1849.859 411.10848 25566.561 M
CPA465 B777 CAT_B 14 1730.959 428.247 25770.437 H
GTI8517 B747 CAT_B 44 465.939 420.77628 26139.876 H
CAL933 A330 CAT_B 14 1785.208 453.73536 26307.261 H
CPA354 A359 CAT_B 44 537.144 387.378 26587.383 H
CRK792 A330 CAT_B 33 1550.026 495.04392 26606.031 H
AXM237 A320 CAT_D 23 2217.092 437.256 26904.148 M
EVA891 A330 CAT_B 14 1884.494 407.15316 26934.024 H
MDA1819 E190 CAT_E 14 1979.506 423.63288 26971.67 M
CPA694 B777 CAT_B 33 1365.686 526.90428 27001.956 H
HDA451 A330 CAT_B 14 1876.992 424.9512 27390.15 H
HDA617 A330 CAT_B 1 1187.095 446.26464 27400.599 H
CEB110 A330 CAT_B 17 1862.128 429.78528 27564.331 H
CRK647 A320 CAT_D 14 1898.534 406.0548 27658.413 M
CAL601 A330 CAT_B 14 1839.933 424.7316 28002.023 H
AIQ515 A320 CAT_D 33 1478.37 481.64076 28182.333 M
HKC9490 A330 CAT_B 44 433.958 448.46208 28192.797 H
CLX8564 B748 CAT_B 44 696.183 402.53904 28287.562 H
TGW978 A320 CAT_D 25 2072.208 471.53304 28289.335 M
CPA772 A330 CAT_B 30 2125.456 476.36712 28395.906 H
CPA407 B777 CAT_B 14 1793.228 437.91516 29114.051 H
CRK617 A330 CAT_B 14 1925.049 416.60172 29399.487 H
MDA981 E190 CAT_E 14 2002.961 407.59272 29428.152 M
PAL300 A359 CAT_B 17 2119.583 428.0274 29529.442 H
HKE625 A320 CAT_D 14 2046.348 413.96472 29531.918 M
CLX7904 B747 CAT_B 44 409.102 411.10848 29800.949 H
CPA632 A330 CAT_B 33 1635.461 497.46096 29847.305 H
CPA616 B777 CAT_B 33 1574.333 532.61712 30080.311 H
CAL903 A330 CAT_B 14 2048.403 410.00976 30272.204 H
AFL212 B777 CAT_B 44 510.956 395.72748 30314.865 H
CCA411 A320 CAT_D 44 715.619 386.71884 30375.358 M
HDA153 A330 CAT_B 33 1826.52 493.506 30379.706 H
CRK331 A320 CAT_D 44 580.172 375.2928 30401.26 M
AIQ508 A320 CAT_D 33 1951.043 489.11148 30470.766 M
EVA851 A330 CAT_B 14 2117.479 437.4756 30632.995 H
CPA650 A359 CAT_B 25 2404.703 488.67192 30712.798 H
CRK6353 A320 CAT_D 44 494.541 393.09084 30729.391 M
HDA623 A330 CAT_B 1 1305.273 368.4816 30817.473 H
CAL641 A330 CAT_B 14 1968.741 442.08972 30986.286 H
CPA912 A330 CAT_B 17 2197.601 423.41292 31030.818 H
CRK497 A320 CAT_D 44 855.434 374.19444 31160.949 M
HDA397 A330 CAT_B 14 2121.986 393.31044 31280.977 H
CES765 A320 CAT_D 1 1818.257 438.13476 31347.215 M
CRK453 A320 CAT_D 44 796.352 406.2744 31667.973 M
HDA863 A320 CAT_D 1 1169.031 429.78528 31679.606 M
AXM138 A320 CAT_D 25 2235.931 469.33596 31959.518 M
CSN3075 B737 CAT_D 1 1719.942 420.77628 32268.012 M
KAL603 B777 CAT_B 14 1987.752 416.82132 32665.935 H
CES2901 A320 CAT_D 44  137.3292 32668.333 M
HDA692 A330 CAT_B 30 2600.217 452.19744 32741.777 H
KLM887 B747 CAT_B 44 847.998 386.05968 32928.086 H
CPA403 B777 CAT_B 14 2040.876 443.18844 33096.554 H
QTR8452 B777 CAT_B 44 724.448 358.81344 33111.889 H
HDA643 A320 CAT_D 1 1241.034 370.67868 33127.142 M
CES721 A320 CAT_D 1 1123.12 429.78528 33335.681 M
HDA857 A320 CAT_D 1 1517.497 391.99212 33517.577 M
HDA937 A330 CAT_B 44 686.103 381.2256 33574.781 H
CPA415 A330 CAT_B 14 2087.029 437.6952 33664.776 H
CRK129 A330 CAT_B 1 1466.818 424.9512 33758.139 H
CPA660 B777 CAT_B 44 1014.272 379.68768 33813.796 H
HDA825 A320 CAT_D 44 786.578 307.17756 34008.876 M
CRK363 A330 CAT_B 44 979.117 352.22184000000004 34263.154 H
CRK221 A320 CAT_D 1 1222.546 395.06832 34336.753 M
HDA961 A320 CAT_D 44 863.448 382.32432 34780.36 M
HDA905 A330 CAT_B 1 1476.383 428.46696 34950.244 H
SIA890 B777 CAT_B 25 2110.126 480.10248 35189.3 H
CCA101 A330 CAT_B 1 1459.238 451.31832 35258.569 H
CES5089 B737 CAT_D 44 596.895 376.17192 35462.954 M
HDA871 A320 CAT_D 1 1152.705 397.48536 35503.615 M
CPA752 A330 CAT_B 25 2115.622 457.47072 35560.951 H
CPA710 B777 CAT_B 25 2199.795 476.80668 35604.882 H
HDA453 A320 CAT_D 14 2520.805 424.29204 35715.032 M
AAR721 B747 CAT_B 14 2258.4 470.87388 35861.638 H
CPA469 A330 CAT_B 14 2422.138 415.28304 36073.984 H
UBA8027 B737 CAT_D 33 1492.261 481.4208 36139.622 M
CSZ9091 A320 CAT_D 1 1094.023 412.2072 36163.102 M
CRK231 A359 CAT_B 1 1159.6 401.87988 36173.858 H
THA600 B777 CAT_B 33 2016.652 557.00676 36354.471 H
SAA286 A340 CAT_B 33 2103.261 473.73048000000006 36408.539 H
ETD834 B789 CAT_B 44 572.093 415.94256 36829.857 H
PAL318 A320 CAT_D 17 2272.659 413.08596 36857.851 M
MGL297 B737 CAT_D 44 578.166 399.46284 36902.272 M
CSN310 A320 CAT_D 1 2240.732 443.628 36930.784 M
CAL672 B737 CAT_D 25 2570.765 462.96396 37106.163 M
UAE9282 B777 CAT_B 44 782.121 348.04692 37121.146 H
HDA831 A330 CAT_B 2 1876.775 433.52064 37149.384 H
CES5017 A330 CAT_B 1 1367.785 438.57432 37331.193 H
MKR970 A320 CAT_D 30 2761.471 451.97748 37544.534 M
ESR931 B737 CAT_D 14 2432.583 411.98724 37547.844 M
HKE227 A320 CAT_D 1 1318.312 424.9512 37599.038 M
ANA859 B789 CAT_B 14 2449.22 470.87388 37657.796 H
HKE553 A320 CAT_D 30 2843.23 470.87388 37669.299 M
CPA700 A330 CAT_B 33 1732.97 486.91404000000006 37861.689 H
SIA860 A359 CAT_B 25 2570.721 483.83784 37871.683 H
EVA867 B777 CAT_B 14 2284.953 448.02252 37961.031 H
JNA113 B737 CAT_D 14 2656.751 424.9512 37973.378 M
CPA238 B777 CAT_B 44 726.55 381.2256 38002.048 H
CXA381 B737 CAT_D 1 1406.932 431.5428 38042.191 M
CRK768 A320 CAT_D 33 2288.57 493.506 38061.867 M
PAC947 B748 CAT_B 14 2134.685 439.67268 38612.023 H
AXM134 A320 CAT_D 25 2410.735 441.21096 38752.234 M
HDA730 A330 CAT_B 25 2237.773 443.40804 38756.125 H
CQH8921 A320 CAT_D 2 2061.36 437.6952 38775.665 M
CCA103 B737 CAT_D 44 940.528 379.46772 38828.859 M
KAL613 B777 CAT_B 14 2525.083 442.74888 38911.563 H
HDA651 A320 CAT_D 33 2037.53 520.31232 38929.128 M
HDA485 A330 CAT_B 14 2586.344 419.89752 38993.389 H
CAL909 B777 CAT_B 14 2238.244 435.27816 39404.215 H
ANA875 B737 CAT_D 14 3018.963 430.00488 39457.984 M
HDA433 A330 CAT_B 14 2427.378 408.03228 39483.952 H
HKE813 A320 CAT_D 14 2751.354 421.43544 39567.312 M
CPA417 A330 CAT_B 14 2899.86 425.61036 39780.319 H
JJA2101 B737 CAT_D 17 1947.026 408.69144 39793.798 M
HDA713 A320 CAT_D 44 1069.707 349.8048 40243.999 M
CPA509 B777 CAT_B 14 2802.517 459.4482 40314.062 H
CES203 A320 CAT_D 44 1311.415 400.34196 40460.645 M
CES501 A320 CAT_D 1 2100.1 418.5792 40477.784 M
CDG4789 B737 CAT_D 44 1474.227 368.04204 40635.085 M
CPA521D A359 CAT_B 14 3115.79 388.69632 40657.681 H
THD630 A320 CAT_D 33 1969.565 470.43468 41098.192 M
CRK235 A330 CAT_B 2 5779.797 417.48048 41207.895 H
PIC164 A320 CAT_D 30 4250.701 491.96772 41221.83 M
CRK611 A330 CAT_B 14 4209.95 424.07244 41253.402 H
CRK305 A330 CAT_B 44 1231.379 346.9482 41312.982 H
CCA111 A330 CAT_B 44 1189.096 368.4816 41699.872 H
AJX809 B767 CAT_C 14 3215.22 460.76652000000007 41700.152 H
RBA635 B788 CAT_B 23 4710.823 468.8964 41760.485 H
CES701 A330 CAT_B 2 3109.801 438.57432 41902.186 H
ANA873 B737 CAT_D 14 2532.012 397.26576 42059.099 M
CPA533 A330 CAT_B 1 1351.936 375.51276 42133.775 H
ACA015 B777 CAT_B 44 1277.692 358.37388000000004 42491.564 H
CPA421 A330 CAT_B 14 4527.331 421.43544 42675.501 H
CPA250 B777 CAT_B 44 1986.024 376.17192 42680.426 H
MXD605 B737 CAT_D 30 4580.401 453.2958 42818.04 M
HDA728 A330 CAT_B 25 4617.23 475.0488 43001.982 H
CPA906 A330 CAT_B 17 4294.61 439.56306 43020.463 H
HKC332 A330 CAT_B 33 3849.601 506.25 43211.943 H
KAL865 A330 CAT_B 44 2397.467 366.06456 43219.976 H
SIA856 A380 CAT_A 25 4545.435 480.32244 43306.88 S
HDA296 A320 CAT_D 44 2874.508 414.18468 43381.609 M
JSA697 A320 CAT_D 25 5246.874 477.02628 43401.972 M
HVN592 A320 CAT_D 44 2953.039 350.46396 43605.885 M
CPA718 A330 CAT_B 25 5530.575 426.26952 43666.992 H
ELY075 B789 CAT_B 44 2979.707 408.25188 43686.526 H
CPA780 A330 CAT_B 23 5053.755 446.1048654545455 43790.611 H
HDA627 A320 CAT_D 1 3933.434 422.31456 43797.642 M
QTR8408 B777 CAT_B 44 2932.913 331.56756 43844.68 H
HVN594 A320 CAT_D 30 5198.85 470.21472 43893.503 M
CPA841 B777 CAT_B 44 2968.959 391.11336 43899.234 H
HKE151 A320 CAT_D 17 4185.918 402.09948 44034.18 M
CEB236 A320 CAT_D 17 5275.202 422.75376 44260.7 M
CPA543 B777 CAT_B 14 3667.74 455.93244 44427.337 H
HDA803 A330 CAT_B 2 3781.283 419.45796 44646.334 H
CRK679 A330 CAT_B 14 4996.332 429.34572 44766.266 H
SAS965 A340 CAT_B 44 3482.102 395.94744 44843.261 H
AIQ520 A320 CAT_D 33 4290.16 485.81532 45020.931 M
CPA501 B777 CAT_B 14 3696.259 451.97748 45065.111 H
CPA134 A359 CAT_B 23 5326.348 465.8202 45105.448 H
CES507 A320 CAT_D 2 4476.245 426.04992 45186.223 M
CRK253 A330 CAT_B 14 3733.055 436.59684 45239.892 H
THA628 A330 CAT_B 33 4428.37 469.99512 45421.279 H
MDA1817 E190 CAT_E 14 5066.973 360.57132 45684.619 M
PAC237 B748 CAT_B 14 4246.966 464.28228 46071.938 H
CPA005 B747 CAT_B 14 5264.885 468.01764 46176.198 H
CPA750 A330 CAT_B 33 5361.581 495.70308 46476.856 H
CPA922 A330 CAT_B 17 5958.566 381.006 46524.7 H
CPA110 A330 CAT_B 23 6143.344 440.11224 46660.43 H
HDA443 A320 CAT_D 14 4158.831 415.503 46691.806 M
HDA853 A320 CAT_D 44 2652.744 318.6036 46768.005 M
CRK237 A330 CAT_B 2 4814.89 426.04992 46892.387 H
HDA233 A320 CAT_D 33 4992.911 487.5732 47047.121 M
HDA207 A320 CAT_D 30 5607.544 462.96396 47072.233 M
UAE382 A380 CAT_A 44 2921.595 410.22936 47249.989 S
BOX590 B777 CAT_B 14 3869.724 442.96884 47446.791 H
CRK108 A320 CAT_D 33 4921.486 466.47935999999993 47454.495 M
EVA869 B777 CAT_B 14 4347.145 459.2286 47573.735 H
GIA856 B737 CAT_D 23 5317.95 429.78528 47627.207 M
CRK772 A320 CAT_D 33 4936.79 489.77064000000007 47654.378 M
HDA791 A320 CAT_D 1 3152.324 459.4482 47934.511 M
HDA877 A330 CAT_B 2 5203.143 391.11336 48248.556 H
BKP805 A320 CAT_D 33 4768.984 477.02628 48276.164 M
CAL7863 E190 CAT_E 14 4771.82 413.74512 48383.929 M
APJ065 A320 CAT_D 14 2296.956 433.95984 48698.059 M
CPA766 A330 CAT_B 30 5130.917 437.6952 48772.379 H
CPA3259 B748 CAT_B 2 5170.115 413.08596 48858.087 H
CPA256 B777 CAT_B 44 3385.909 394.18956 48867.198 H
HDA661 A330 CAT_B 1 6944.155 416.16216 48885.281 H
CRK162 A320 CAT_D 33 4772.073 451.97748 48956.438 M
CPA930 A330 CAT_B 17 4845.058 385.40052 48966.533 H
HKE601 A320 CAT_D 14 5194.619 436.15728 49070.311 M
CDG4823 B737 CAT_D 2 5139.454 388.69632 49657.616 M
VJC976 A320 CAT_D 30 4998.875 428.46696 49664.248 M
HKE619 A320 CAT_D 14 4916.747 413.08596 49668.232 M
HDA609 A330 CAT_B 1 4511.94 438.79392 50485.792 H
HDA865 A320 CAT_D 2 5474.348 400.34196 50494.427 M
HKE851 A320 CAT_D 14 5138.103 435.05856 50522.215 M
DLH796 A340 CAT_B 44 2263.861 362.7684 50981.04 H
CPA855 A359 CAT_B 14 5195.505 471.97260000000006 50993.109 H
GIA860 B737 CAT_D 25 4104.651 416.82132 51461.105 M
CRK337 A359 CAT_B 44 2518.972 402.9786 51613.896 H
CPA2044 B747 CAT_B 33 3234.945 519.87312 51633.407 H
CRK285 A330 CAT_B 14 4901.298 439.67268 51719.022 H
CRK607 A320 CAT_D 14 5183.772 413.52552 52012.505 M
KAL601 B789 CAT_B 14 5234.516 460.76652000000007 52157.437 H
CES509 A320 CAT_D 1 4647.238 408.91104 52341.064 M
ETH608 B788 CAT_B 33 2864.195 524.04768 52587.578 H
DLH730 A380 CAT_A 44 862.641 360.57132 52705.737 S
HDA634 A320 CAT_D 30 3320.912 475.70796 52746.331 M
SIA7860 B747 CAT_B 25 3980.04 431.3232 52891.098 H
CPA439 A330 CAT_B 14 4559.924 433.08108 53161.905 H
CPA754 A359 CAT_B 33 2523.346 510.64452 53226.984 H
CCA105 B737 CAT_D 1 3852.565 470.43468 53242.051 M
HDA901 A330 CAT_B 44 1798.891 353.75976 53528.584 H
CPA495 A330 CAT_B 14 4606.032 439.67268 53556.869 H
SIA866 B777 CAT_B 25 3710.077 458.78904000000006 53572.199 H
AAL125 B777 CAT_B 44 562.009 344.53116 53878.308 H
FDX5391 B777 CAT_B 14 3995.818 460.32732 53941.463 H
CPA365 A330 CAT_B 1 4281.421 395.28792 54001.295 H
HDA213 A320 CAT_D 33 2380.501 489.33108 54120.281 M
QTR818 B777 CAT_B 44 1594.064 417.70008 54251.159 H
CPA091 B748 CAT_B 14 5160.392 476.14752 54254.902 H
HDA732 A330 CAT_B 25 3219.46 425.1708 54281.368 H
CES595 A320 CAT_D 1 4775.33 449.12124 54403.601 M
CPA278 A359 CAT_B 44 1638.2 391.99212 54637.892 H
HKE724 A320 CAT_D 33 3216.466 486.25488 54817.112 M
APG1264 A320 CAT_D 17 4747.651 420.77628 55018.99 M
CPA652 A359 CAT_B 25 3463.09 475.92756 55019.961 H
AIC317 B788 CAT_B 14 5133.773 421.6554 55383.451 H
CES9755 B737 CAT_D 44 1349.174 361.67004 55410.066 M
MAS432 A330 CAT_B 25 3503.433 430.66404 55422.404 H
VIR206 B789 CAT_B 44 2026.485 396.8262 55584.288 H
CPA597 A359 CAT_B 14 5107.934 445.60548 55703.874 H
CRK217 A320 CAT_D 1 3711.29 468.01764 55821.093 M
HDA887 A330 CAT_B 44 2161.14 355.29768 56233.004 H
CPA367 B777 CAT_B 1 3915.578 491.74812 56331.727 H
THA638 B777 CAT_B 33 2533.646 510.42492 56494.732 H
ACA007 B777 CAT_B 14 4682.493 436.15728 56630.096 H
HKE547 A320 CAT_D 14 4843.027 426.48912 56801.597 M
SOO275 B777 CAT_B 44 1793.332 332.22672 57002.083 H
TGW980 A320 CAT_D 25 3573.873 414.62388 57343.018 M
CPA411 B777 CAT_B 14 4523.62 434.1798 57448.693 H
CAL671 B737 CAT_D 14 4575.614 369.14076 57586.968 M
UAE384 A380 CAT_A 33 3414.79 512.4024 57626.73 S
CCA109 A330 CAT_B 44 1969.302 379.02816 57633.546 H
HKC830 A330 CAT_B 1 5472.437 424.29204 57635.198 H
CSZ9095 B737 CAT_D 44 1884.317 433.30068 57920.438 M
QFA127 B789 CAT_B 23 3495.615 446.04504 58042.186 H
CPA658 B777 CAT_B 25 4551.109 425.39076 58217.274 H
CCA419 B737 CAT_D 44 1861.016 377.05068 58231.206 M
SWR138 B777 CAT_B 44 2421.999 332.66592 58268.918 H
AXM136 A320 CAT_D 25 5044.114 360.79092 58406.036 M
ETH3728 B777 CAT_B 44 2742.26 415.28304 58694.671 H
CSC8617 A320 CAT_D 44 2354.782 362.98836 58747.704 M
CRK069 A359 CAT_B 14 3707.039 434.3994 58752.68 H
HDA833 A330 CAT_B 1 4657.629 360.79092 58889.659 H
FDX169 B777 CAT_B 14 4221.04 417.92004 59003.582 H
AFR188 B777 CAT_B 44 2615.957 366.94332 59132.08 H
CSH849 B737 CAT_D 33 2897.018 386.93844 59166.77 M
CSH845 A330 CAT_B 1 4706.998 441.21096 59251.594 H
EVA855 A320 CAT_D 14 4152.036 414.40428 59495.126 M
CPA254 B777 CAT_B 44 2293.391 375.0732 59565.488 H
HDA951 A330 CAT_B 2 4648.962 481.64076 59666.21 H
SIA872 A330 CAT_B 25 4609.731 412.6464 59924.337 H
UAL895 B777 CAT_B 44 2074.111 349.14564 60171.108 H
CRK659 A330 CAT_B 17 3962.228 412.86636 60476.706 H
CRK158 A320 CAT_D 33 2266.388 458.34948 60593.484 M
PAL306 A320 CAT_D 17 4087.458 420.11712 60662.251 M
GEC8456 MD11 CAT_C 44 1890.408 372.43656 60677.121 H
HDA343 A320 CAT_D 14 4036.315 421.21584 60818.844 M
CPA391 B777 CAT_B 44 1786.66 454.39452 60872.402 H
UAL869 B777 CAT_B 17 3746.943 403.85736 60879.483 H
HDA893 A320 CAT_D 2 4655.877 415.94256 60917.082 M
CPA445 B777 CAT_B 14 3971.315 437.91516 61079.659 H
HDA813 A330 CAT_B 1 3423.276 413.52552 61340.356 H
CPA885 B777 CAT_B 14 4394.55 450.43956 61398.873 H
CQH6203 A320 CAT_D 44 1368.22 343.43244 61610.261 M
QTR8402 B777 CAT_B 44 2195.718 380.34684 61646.099 H
VJC876 A320 CAT_D 30 3611.971 469.99512 61667.295 M
UAL179 B777 CAT_B 44 1514.671 320.14152 61811.543 H
HDA693 A320 CAT_D 33 2234.525 470.87388 61984.485 M
HKC372 A330 CAT_B 25 4149.659 462.08484 62068.97 H
HKE687 A320 CAT_D 14 3924.749 428.0274 62096.314 M
HDA703 A320 CAT_D 44 1984.176 446.04504 62101.372 M
ABW531 B748 CAT_B 14 4106.132 444.94632 62315.069 H
HDA491 A320 CAT_D 14 4465.966 417.48048 62396.65 M
AXM239 A320 CAT_D 23 4006.873 436.81644 62539.841 M
CES505 A320 CAT_D 2 4337.58 428.68656 62728.862 M
CXA8017 B737 CAT_D 1 4305.152 431.1036 62869.521 M
CPA879 B777 CAT_B 14 4318.339 444.72672 63055.306 H
CEB112 A330 CAT_B 17 3907.607 429.71184 63059.58 H
CAL915 A330 CAT_B 14 4426.925 411.10848 63065.613 H
THD608 A320 CAT_D 33 2123.217 458.34948 63250.641 M
CSN635 A320 CAT_D 44 1453.402 386.27928 63495.423 M
CPA527 B777 CAT_B 14 3923.767 450.43956 63681.545 H
CAL935 B737 CAT_D 14 3900.089 403.1982 63825.783 M
AIQ504 A320 CAT_D 33 1709.533 485.15616000000006 63978.146 M
CCA427 A320 CAT_D 44 1385.155 340.13664 64082.636 M
CPA654 A330 CAT_B 33 1642.046 461.42568 64265.39 H
MDA1841 B737 CAT_D 14 3816.224 420.99624 64366.412 M
HDA641 A320 CAT_D 1 4609.771 414.18468 64421.512 M
CPA087 B748 CAT_B 14 3504.466 433.52064 64433.713 H
THA606 A359 CAT_B 33 1913.568 502.51464 64737.067 H
CPA539 B777 CAT_B 14 3563.975 392.65128 64807.18 H
HDA761 A330 CAT_B 44 1116.161 369.14076 65002.338 H
CPA776 A330 CAT_B 25 3878.624 453.73536 65037.347 H
CPA174 A330 CAT_B 23 3524.61 440.11224 65075.454 H
CPA819 B777 CAT_B 14 3390.085 450.87876 65089.538 H
CPA712 A359 CAT_B 33 1996.748 489.33108 65277.824 H
CPA347 A330 CAT_B 44 1035.785 344.97072 65284.877 H
CPA467 A330 CAT_B 14 3154.761 429.34572 65645.074 H
HDA811 A330 CAT_B 1 3046.941 315.30744 65654.757 H
HKE849 A320 CAT_D 14 3760.603 419.0184 65792.916 M
HDA437 A330 CAT_B 14 3672.979 406.93356 65995.74 H
CCA115 A330 CAT_B 44 1793.879 294.21396 66240.267 H
